"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
239019003,"西村 康稔","経済財政政策担当大臣","総務大臣"
239019004,"西村 康稔","経済財政政策担当大臣","法務大臣"
239019005,"西村 康稔","経済財政政策担当大臣","外務大臣"
239019007,"西村 康稔","経済財政政策担当大臣","文部科学大臣"
239019008,"西村 康稔","経済財政政策担当大臣","厚生労働大臣"
239019011,"西村 康稔","経済財政政策担当大臣","国土交通大臣"
239019012,"西村 康稔","経済財政政策担当大臣","環境大臣"
239019013,"西村 康稔","経済財政政策担当大臣","防衛大臣（防衛庁長官）"
239019014,"西村 康稔","経済財政政策担当大臣","国家公安委員会委員長"
239019015,"西村 康稔","経済財政政策担当大臣","防災担当大臣"
239019016,"西村 康稔","経済財政政策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
239019017,"西村 康稔","経済財政政策担当大臣","沖縄及び北方対策担当大臣"
239019020,"西村 康稔","経済財政政策担当大臣","科学技術政策担当大臣"
239019021,"西村 康稔","経済財政政策担当大臣","規制改革担当大臣"
239019022,"西村 康稔","経済財政政策担当大臣","男女共同参画担当大臣"
239019024,"西村 康稔","経済財政政策担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
239019028,"西村 康稔","経済財政政策担当大臣","少子化対策担当大臣"
239019029,"西村 康稔","経済財政政策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
239019039,"西村 康稔","経済財政政策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
239019040,"西村 康稔","経済財政政策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
239019043,"西村 康稔","経済財政政策担当大臣","海洋政策担当大臣"
239019044,"西村 康稔","経済財政政策担当大臣","拉致問題担当大臣"
239019045,"西村 康稔","経済財政政策担当大臣","再チャレンジ担当大臣"
239019048,"西村 康稔","経済財政政策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
239019061,"西村 康稔","経済財政政策担当大臣","原子力防災担当大臣"
239019062,"西村 康稔","経済財政政策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
239019066,"西村 康稔","経済財政政策担当大臣","東京オリンピック・パラリンピック担当大臣"
239019071,"西村 康稔","経済財政政策担当大臣","国土強靱化担当大臣"
239019072,"西村 康稔","経済財政政策担当大臣","クールジャパン戦略担当大臣"
239019076,"西村 康稔","経済財政政策担当大臣","知的財産戦略担当大臣"
239019079,"西村 康稔","経済財政政策担当大臣","マイナンバー制度担当大臣"
239019082,"西村 康稔","経済財政政策担当大臣","こども政策担当大臣"
239019083,"西村 康稔","経済財政政策担当大臣","孤独・孤立対策担当大臣"
239019086,"西村 康稔","経済財政政策担当大臣","経済安全保障担当大臣"
