"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
188014003,"山谷 えり子","国家公安委員会委員長","総務大臣"
188014004,"山谷 えり子","国家公安委員会委員長","法務大臣"
188014005,"山谷 えり子","国家公安委員会委員長","外務大臣"
188014007,"山谷 えり子","国家公安委員会委員長","文部科学大臣"
188014008,"山谷 えり子","国家公安委員会委員長","厚生労働大臣"
188014011,"山谷 えり子","国家公安委員会委員長","国土交通大臣"
188014012,"山谷 えり子","国家公安委員会委員長","環境大臣"
188014013,"山谷 えり子","国家公安委員会委員長","防衛大臣（防衛庁長官）"
188014016,"山谷 えり子","国家公安委員会委員長","行政改革担当大臣
（行政刷新担当大臣）"
188014017,"山谷 えり子","国家公安委員会委員長","沖縄及び北方対策担当大臣"
188014019,"山谷 えり子","国家公安委員会委員長","経済財政政策担当大臣"
188014020,"山谷 えり子","国家公安委員会委員長","科学技術政策担当大臣"
188014021,"山谷 えり子","国家公安委員会委員長","規制改革担当大臣"
188014022,"山谷 えり子","国家公安委員会委員長","男女共同参画担当大臣"
188014024,"山谷 えり子","国家公安委員会委員長","消費者及び食品安全担当大臣
（食品安全担当大臣）"
188014028,"山谷 えり子","国家公安委員会委員長","少子化対策担当大臣"
188014029,"山谷 えり子","国家公安委員会委員長","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
188014039,"山谷 えり子","国家公安委員会委員長","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
188014040,"山谷 えり子","国家公安委員会委員長","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
188014045,"山谷 えり子","国家公安委員会委員長","再チャレンジ担当大臣"
188014048,"山谷 えり子","国家公安委員会委員長","宇宙政策担当大臣
（宇宙開発担当大臣）"
188014061,"山谷 えり子","国家公安委員会委員長","原子力防災担当大臣"
188014062,"山谷 えり子","国家公安委員会委員長","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
188014066,"山谷 えり子","国家公安委員会委員長","東京オリンピック・パラリンピック担当大臣"
188014072,"山谷 えり子","国家公安委員会委員長","クールジャパン戦略担当大臣"
188014076,"山谷 えり子","国家公安委員会委員長","知的財産戦略担当大臣"
188014079,"山谷 えり子","国家公安委員会委員長","マイナンバー制度担当大臣"
188014082,"山谷 えり子","国家公安委員会委員長","こども政策担当大臣"
188014083,"山谷 えり子","国家公安委員会委員長","孤独・孤立対策担当大臣"
188014086,"山谷 えり子","国家公安委員会委員長","経済安全保障担当大臣"
188015003,"山谷 えり子","防災担当大臣","総務大臣"
188015004,"山谷 えり子","防災担当大臣","法務大臣"
188015005,"山谷 えり子","防災担当大臣","外務大臣"
188015007,"山谷 えり子","防災担当大臣","文部科学大臣"
188015008,"山谷 えり子","防災担当大臣","厚生労働大臣"
188015011,"山谷 えり子","防災担当大臣","国土交通大臣"
188015012,"山谷 えり子","防災担当大臣","環境大臣"
188015013,"山谷 えり子","防災担当大臣","防衛大臣（防衛庁長官）"
188015016,"山谷 えり子","防災担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
188015017,"山谷 えり子","防災担当大臣","沖縄及び北方対策担当大臣"
188015019,"山谷 えり子","防災担当大臣","経済財政政策担当大臣"
188015020,"山谷 えり子","防災担当大臣","科学技術政策担当大臣"
188015021,"山谷 えり子","防災担当大臣","規制改革担当大臣"
188015022,"山谷 えり子","防災担当大臣","男女共同参画担当大臣"
188015024,"山谷 えり子","防災担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
188015028,"山谷 えり子","防災担当大臣","少子化対策担当大臣"
188015029,"山谷 えり子","防災担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
188015039,"山谷 えり子","防災担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
188015040,"山谷 えり子","防災担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
188015045,"山谷 えり子","防災担当大臣","再チャレンジ担当大臣"
188015048,"山谷 えり子","防災担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
188015061,"山谷 えり子","防災担当大臣","原子力防災担当大臣"
188015062,"山谷 えり子","防災担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
188015066,"山谷 えり子","防災担当大臣","東京オリンピック・パラリンピック担当大臣"
188015072,"山谷 えり子","防災担当大臣","クールジャパン戦略担当大臣"
188015076,"山谷 えり子","防災担当大臣","知的財産戦略担当大臣"
188015079,"山谷 えり子","防災担当大臣","マイナンバー制度担当大臣"
188015082,"山谷 えり子","防災担当大臣","こども政策担当大臣"
188015083,"山谷 えり子","防災担当大臣","孤独・孤立対策担当大臣"
188015086,"山谷 えり子","防災担当大臣","経済安全保障担当大臣"
188043003,"山谷 えり子","海洋政策担当大臣","総務大臣"
188043004,"山谷 えり子","海洋政策担当大臣","法務大臣"
188043005,"山谷 えり子","海洋政策担当大臣","外務大臣"
188043007,"山谷 えり子","海洋政策担当大臣","文部科学大臣"
188043008,"山谷 えり子","海洋政策担当大臣","厚生労働大臣"
188043011,"山谷 えり子","海洋政策担当大臣","国土交通大臣"
188043012,"山谷 えり子","海洋政策担当大臣","環境大臣"
188043013,"山谷 えり子","海洋政策担当大臣","防衛大臣（防衛庁長官）"
188043016,"山谷 えり子","海洋政策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
188043017,"山谷 えり子","海洋政策担当大臣","沖縄及び北方対策担当大臣"
188043019,"山谷 えり子","海洋政策担当大臣","経済財政政策担当大臣"
188043020,"山谷 えり子","海洋政策担当大臣","科学技術政策担当大臣"
188043021,"山谷 えり子","海洋政策担当大臣","規制改革担当大臣"
188043022,"山谷 えり子","海洋政策担当大臣","男女共同参画担当大臣"
188043024,"山谷 えり子","海洋政策担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
188043028,"山谷 えり子","海洋政策担当大臣","少子化対策担当大臣"
188043029,"山谷 えり子","海洋政策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
188043039,"山谷 えり子","海洋政策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
188043040,"山谷 えり子","海洋政策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
188043045,"山谷 えり子","海洋政策担当大臣","再チャレンジ担当大臣"
188043048,"山谷 えり子","海洋政策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
188043061,"山谷 えり子","海洋政策担当大臣","原子力防災担当大臣"
188043062,"山谷 えり子","海洋政策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
188043066,"山谷 えり子","海洋政策担当大臣","東京オリンピック・パラリンピック担当大臣"
188043072,"山谷 えり子","海洋政策担当大臣","クールジャパン戦略担当大臣"
188043076,"山谷 えり子","海洋政策担当大臣","知的財産戦略担当大臣"
188043079,"山谷 えり子","海洋政策担当大臣","マイナンバー制度担当大臣"
188043082,"山谷 えり子","海洋政策担当大臣","こども政策担当大臣"
188043083,"山谷 えり子","海洋政策担当大臣","孤独・孤立対策担当大臣"
188043086,"山谷 えり子","海洋政策担当大臣","経済安全保障担当大臣"
188044003,"山谷 えり子","拉致問題担当大臣","総務大臣"
188044004,"山谷 えり子","拉致問題担当大臣","法務大臣"
