"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
52013003,"大野 功統","防衛大臣（防衛庁長官）","総務大臣"
52013004,"大野 功統","防衛大臣（防衛庁長官）","法務大臣"
52013005,"大野 功統","防衛大臣（防衛庁長官）","外務大臣"
52013007,"大野 功統","防衛大臣（防衛庁長官）","文部科学大臣"
52013008,"大野 功統","防衛大臣（防衛庁長官）","厚生労働大臣"
52013011,"大野 功統","防衛大臣（防衛庁長官）","国土交通大臣"
52013012,"大野 功統","防衛大臣（防衛庁長官）","環境大臣"
52013014,"大野 功統","防衛大臣（防衛庁長官）","国家公安委員会委員長"
52013015,"大野 功統","防衛大臣（防衛庁長官）","防災担当大臣"
52013016,"大野 功統","防衛大臣（防衛庁長官）","行政改革担当大臣
（行政刷新担当大臣）"
52013017,"大野 功統","防衛大臣（防衛庁長官）","沖縄及び北方対策担当大臣"
52013019,"大野 功統","防衛大臣（防衛庁長官）","経済財政政策担当大臣"
52013020,"大野 功統","防衛大臣（防衛庁長官）","科学技術政策担当大臣"
52013021,"大野 功統","防衛大臣（防衛庁長官）","規制改革担当大臣"
52013022,"大野 功統","防衛大臣（防衛庁長官）","男女共同参画担当大臣"
52013024,"大野 功統","防衛大臣（防衛庁長官）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
52013028,"大野 功統","防衛大臣（防衛庁長官）","少子化対策担当大臣"
52013029,"大野 功統","防衛大臣（防衛庁長官）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
52013039,"大野 功統","防衛大臣（防衛庁長官）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
52013040,"大野 功統","防衛大臣（防衛庁長官）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
52013043,"大野 功統","防衛大臣（防衛庁長官）","海洋政策担当大臣"
52013044,"大野 功統","防衛大臣（防衛庁長官）","拉致問題担当大臣"
52013045,"大野 功統","防衛大臣（防衛庁長官）","再チャレンジ担当大臣"
52013048,"大野 功統","防衛大臣（防衛庁長官）","宇宙政策担当大臣
（宇宙開発担当大臣）"
52013061,"大野 功統","防衛大臣（防衛庁長官）","原子力防災担当大臣"
52013062,"大野 功統","防衛大臣（防衛庁長官）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
52013066,"大野 功統","防衛大臣（防衛庁長官）","東京オリンピック・パラリンピック担当大臣"
52013071,"大野 功統","防衛大臣（防衛庁長官）","国土強靱化担当大臣"
52013072,"大野 功統","防衛大臣（防衛庁長官）","クールジャパン戦略担当大臣"
52013076,"大野 功統","防衛大臣（防衛庁長官）","知的財産戦略担当大臣"
52013079,"大野 功統","防衛大臣（防衛庁長官）","マイナンバー制度担当大臣"
52013082,"大野 功統","防衛大臣（防衛庁長官）","こども政策担当大臣"
52013083,"大野 功統","防衛大臣（防衛庁長官）","孤独・孤立対策担当大臣"
52013086,"大野 功統","防衛大臣（防衛庁長官）","経済安全保障担当大臣"
