"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
182004003,"森 まさこ","法務大臣","総務大臣"
182004005,"森 まさこ","法務大臣","外務大臣"
182004007,"森 まさこ","法務大臣","文部科学大臣"
182004008,"森 まさこ","法務大臣","厚生労働大臣"
182004011,"森 まさこ","法務大臣","国土交通大臣"
182004012,"森 まさこ","法務大臣","環境大臣"
182004013,"森 まさこ","法務大臣","防衛大臣（防衛庁長官）"
182004014,"森 まさこ","法務大臣","国家公安委員会委員長"
182004015,"森 まさこ","法務大臣","防災担当大臣"
182004016,"森 まさこ","法務大臣","行政改革担当大臣
（行政刷新担当大臣）"
182004017,"森 まさこ","法務大臣","沖縄及び北方対策担当大臣"
182004019,"森 まさこ","法務大臣","経済財政政策担当大臣"
182004020,"森 まさこ","法務大臣","科学技術政策担当大臣"
182004021,"森 まさこ","法務大臣","規制改革担当大臣"
182004029,"森 まさこ","法務大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
182004039,"森 まさこ","法務大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
182004040,"森 まさこ","法務大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
182004043,"森 まさこ","法務大臣","海洋政策担当大臣"
182004044,"森 まさこ","法務大臣","拉致問題担当大臣"
182004045,"森 まさこ","法務大臣","再チャレンジ担当大臣"
182004048,"森 まさこ","法務大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
182004061,"森 まさこ","法務大臣","原子力防災担当大臣"
182004066,"森 まさこ","法務大臣","東京オリンピック・パラリンピック担当大臣"
182004071,"森 まさこ","法務大臣","国土強靱化担当大臣"
182004072,"森 まさこ","法務大臣","クールジャパン戦略担当大臣"
182004076,"森 まさこ","法務大臣","知的財産戦略担当大臣"
182004079,"森 まさこ","法務大臣","マイナンバー制度担当大臣"
182004082,"森 まさこ","法務大臣","こども政策担当大臣"
182004083,"森 まさこ","法務大臣","孤独・孤立対策担当大臣"
182004086,"森 まさこ","法務大臣","経済安全保障担当大臣"
182022003,"森 まさこ","男女共同参画担当大臣","総務大臣"
182022005,"森 まさこ","男女共同参画担当大臣","外務大臣"
182022007,"森 まさこ","男女共同参画担当大臣","文部科学大臣"
182022008,"森 まさこ","男女共同参画担当大臣","厚生労働大臣"
182022011,"森 まさこ","男女共同参画担当大臣","国土交通大臣"
182022012,"森 まさこ","男女共同参画担当大臣","環境大臣"
182022013,"森 まさこ","男女共同参画担当大臣","防衛大臣（防衛庁長官）"
182022014,"森 まさこ","男女共同参画担当大臣","国家公安委員会委員長"
182022015,"森 まさこ","男女共同参画担当大臣","防災担当大臣"
182022016,"森 まさこ","男女共同参画担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
182022017,"森 まさこ","男女共同参画担当大臣","沖縄及び北方対策担当大臣"
182022019,"森 まさこ","男女共同参画担当大臣","経済財政政策担当大臣"
182022020,"森 まさこ","男女共同参画担当大臣","科学技術政策担当大臣"
182022021,"森 まさこ","男女共同参画担当大臣","規制改革担当大臣"
182022029,"森 まさこ","男女共同参画担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
182022039,"森 まさこ","男女共同参画担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
182022040,"森 まさこ","男女共同参画担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
182022043,"森 まさこ","男女共同参画担当大臣","海洋政策担当大臣"
182022044,"森 まさこ","男女共同参画担当大臣","拉致問題担当大臣"
182022045,"森 まさこ","男女共同参画担当大臣","再チャレンジ担当大臣"
182022048,"森 まさこ","男女共同参画担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
182022061,"森 まさこ","男女共同参画担当大臣","原子力防災担当大臣"
182022066,"森 まさこ","男女共同参画担当大臣","東京オリンピック・パラリンピック担当大臣"
182022071,"森 まさこ","男女共同参画担当大臣","国土強靱化担当大臣"
182022072,"森 まさこ","男女共同参画担当大臣","クールジャパン戦略担当大臣"
182022076,"森 まさこ","男女共同参画担当大臣","知的財産戦略担当大臣"
182022079,"森 まさこ","男女共同参画担当大臣","マイナンバー制度担当大臣"
182022082,"森 まさこ","男女共同参画担当大臣","こども政策担当大臣"
182022083,"森 まさこ","男女共同参画担当大臣","孤独・孤立対策担当大臣"
182022086,"森 まさこ","男女共同参画担当大臣","経済安全保障担当大臣"
182024003,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","総務大臣"
182024005,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","外務大臣"
182024007,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","文部科学大臣"
182024008,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","厚生労働大臣"
182024011,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土交通大臣"
182024012,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","環境大臣"
182024013,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","防衛大臣（防衛庁長官）"
182024014,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","国家公安委員会委員長"
182024015,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","防災担当大臣"
182024016,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
182024017,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","沖縄及び北方対策担当大臣"
182024019,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済財政政策担当大臣"
182024020,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","科学技術政策担当大臣"
182024021,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","規制改革担当大臣"
182024029,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
182024039,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
182024040,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
182024043,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","海洋政策担当大臣"
182024044,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","拉致問題担当大臣"
182024045,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","再チャレンジ担当大臣"
182024048,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
182024061,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","原子力防災担当大臣"
182024066,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","東京オリンピック・パラリンピック担当大臣"
182024071,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土強靱化担当大臣"
182024072,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","クールジャパン戦略担当大臣"
182024076,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","知的財産戦略担当大臣"
182024079,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","マイナンバー制度担当大臣"
182024082,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","こども政策担当大臣"
182024083,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","孤独・孤立対策担当大臣"
182024086,"森 まさこ","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済安全保障担当大臣"
182028003,"森 まさこ","少子化対策担当大臣","総務大臣"
182028005,"森 まさこ","少子化対策担当大臣","外務大臣"
182028007,"森 まさこ","少子化対策担当大臣","文部科学大臣"
182028008,"森 まさこ","少子化対策担当大臣","厚生労働大臣"
182028011,"森 まさこ","少子化対策担当大臣","国土交通大臣"
182028012,"森 まさこ","少子化対策担当大臣","環境大臣"
182028013,"森 まさこ","少子化対策担当大臣","防衛大臣（防衛庁長官）"
182028014,"森 まさこ","少子化対策担当大臣","国家公安委員会委員長"
182028015,"森 まさこ","少子化対策担当大臣","防災担当大臣"
182028016,"森 まさこ","少子化対策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
182028017,"森 まさこ","少子化対策担当大臣","沖縄及び北方対策担当大臣"
182028019,"森 まさこ","少子化対策担当大臣","経済財政政策担当大臣"
182028020,"森 まさこ","少子化対策担当大臣","科学技術政策担当大臣"
182028021,"森 まさこ","少子化対策担当大臣","規制改革担当大臣"
182028029,"森 まさこ","少子化対策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
182028039,"森 まさこ","少子化対策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
182028040,"森 まさこ","少子化対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
182028043,"森 まさこ","少子化対策担当大臣","海洋政策担当大臣"
182028044,"森 まさこ","少子化対策担当大臣","拉致問題担当大臣"
182028045,"森 まさこ","少子化対策担当大臣","再チャレンジ担当大臣"
182028048,"森 まさこ","少子化対策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
182028061,"森 まさこ","少子化対策担当大臣","原子力防災担当大臣"
182028066,"森 まさこ","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
182028071,"森 まさこ","少子化対策担当大臣","国土強靱化担当大臣"
182028072,"森 まさこ","少子化対策担当大臣","クールジャパン戦略担当大臣"
182028076,"森 まさこ","少子化対策担当大臣","知的財産戦略担当大臣"
182028079,"森 まさこ","少子化対策担当大臣","マイナンバー制度担当大臣"
182028082,"森 まさこ","少子化対策担当大臣","こども政策担当大臣"
182028083,"森 まさこ","少子化対策担当大臣","孤独・孤立対策担当大臣"
182028086,"森 まさこ","少子化対策担当大臣","経済安全保障担当大臣"
182062003,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","総務大臣"
182062005,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","外務大臣"
182062007,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","文部科学大臣"
182062008,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","厚生労働大臣"
182062011,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","国土交通大臣"
182062012,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","環境大臣"
182062013,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","防衛大臣（防衛庁長官）"
182062014,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","国家公安委員会委員長"
182062015,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","防災担当大臣"
182062016,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
182062017,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","沖縄及び北方対策担当大臣"
182062019,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","経済財政政策担当大臣"
182062020,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","科学技術政策担当大臣"
182062021,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","規制改革担当大臣"
182062029,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
182062039,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
182062040,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
182062043,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","海洋政策担当大臣"
182062044,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","拉致問題担当大臣"
182062045,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","再チャレンジ担当大臣"
182062048,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
182062061,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","原子力防災担当大臣"
182062066,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","東京オリンピック・パラリンピック担当大臣"
182062071,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","国土強靱化担当大臣"
182062072,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","クールジャパン戦略担当大臣"
182062076,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","知的財産戦略担当大臣"
182062079,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","マイナンバー制度担当大臣"
182062082,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","こども政策担当大臣"
182062083,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","孤独・孤立対策担当大臣"
182062086,"森 まさこ","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","経済安全保障担当大臣"
