"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
204007003,"松野 博一","文部科学大臣","総務大臣"
204007004,"松野 博一","文部科学大臣","法務大臣"
204007005,"松野 博一","文部科学大臣","外務大臣"
204007008,"松野 博一","文部科学大臣","厚生労働大臣"
204007011,"松野 博一","文部科学大臣","国土交通大臣"
204007012,"松野 博一","文部科学大臣","環境大臣"
204007013,"松野 博一","文部科学大臣","防衛大臣（防衛庁長官）"
204007014,"松野 博一","文部科学大臣","国家公安委員会委員長"
204007015,"松野 博一","文部科学大臣","防災担当大臣"
204007016,"松野 博一","文部科学大臣","行政改革担当大臣
（行政刷新担当大臣）"
204007017,"松野 博一","文部科学大臣","沖縄及び北方対策担当大臣"
204007019,"松野 博一","文部科学大臣","経済財政政策担当大臣"
204007020,"松野 博一","文部科学大臣","科学技術政策担当大臣"
204007021,"松野 博一","文部科学大臣","規制改革担当大臣"
204007022,"松野 博一","文部科学大臣","男女共同参画担当大臣"
204007024,"松野 博一","文部科学大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
204007028,"松野 博一","文部科学大臣","少子化対策担当大臣"
204007029,"松野 博一","文部科学大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
204007039,"松野 博一","文部科学大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
204007040,"松野 博一","文部科学大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
204007043,"松野 博一","文部科学大臣","海洋政策担当大臣"
204007045,"松野 博一","文部科学大臣","再チャレンジ担当大臣"
204007048,"松野 博一","文部科学大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
204007061,"松野 博一","文部科学大臣","原子力防災担当大臣"
204007062,"松野 博一","文部科学大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
204007066,"松野 博一","文部科学大臣","東京オリンピック・パラリンピック担当大臣"
204007071,"松野 博一","文部科学大臣","国土強靱化担当大臣"
204007072,"松野 博一","文部科学大臣","クールジャパン戦略担当大臣"
204007076,"松野 博一","文部科学大臣","知的財産戦略担当大臣"
204007079,"松野 博一","文部科学大臣","マイナンバー制度担当大臣"
204007082,"松野 博一","文部科学大臣","こども政策担当大臣"
204007083,"松野 博一","文部科学大臣","孤独・孤立対策担当大臣"
204007086,"松野 博一","文部科学大臣","経済安全保障担当大臣"
204044003,"松野 博一","拉致問題担当大臣","総務大臣"
204044004,"松野 博一","拉致問題担当大臣","法務大臣"
204044005,"松野 博一","拉致問題担当大臣","外務大臣"
204044008,"松野 博一","拉致問題担当大臣","厚生労働大臣"
204044011,"松野 博一","拉致問題担当大臣","国土交通大臣"
204044012,"松野 博一","拉致問題担当大臣","環境大臣"
204044013,"松野 博一","拉致問題担当大臣","防衛大臣（防衛庁長官）"
204044014,"松野 博一","拉致問題担当大臣","国家公安委員会委員長"
204044015,"松野 博一","拉致問題担当大臣","防災担当大臣"
204044016,"松野 博一","拉致問題担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
204044017,"松野 博一","拉致問題担当大臣","沖縄及び北方対策担当大臣"
204044019,"松野 博一","拉致問題担当大臣","経済財政政策担当大臣"
204044020,"松野 博一","拉致問題担当大臣","科学技術政策担当大臣"
204044021,"松野 博一","拉致問題担当大臣","規制改革担当大臣"
204044022,"松野 博一","拉致問題担当大臣","男女共同参画担当大臣"
204044024,"松野 博一","拉致問題担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
204044028,"松野 博一","拉致問題担当大臣","少子化対策担当大臣"
204044029,"松野 博一","拉致問題担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
204044039,"松野 博一","拉致問題担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
204044040,"松野 博一","拉致問題担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
204044043,"松野 博一","拉致問題担当大臣","海洋政策担当大臣"
204044045,"松野 博一","拉致問題担当大臣","再チャレンジ担当大臣"
204044048,"松野 博一","拉致問題担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
204044061,"松野 博一","拉致問題担当大臣","原子力防災担当大臣"
204044062,"松野 博一","拉致問題担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
204044066,"松野 博一","拉致問題担当大臣","東京オリンピック・パラリンピック担当大臣"
204044071,"松野 博一","拉致問題担当大臣","国土強靱化担当大臣"
204044072,"松野 博一","拉致問題担当大臣","クールジャパン戦略担当大臣"
204044076,"松野 博一","拉致問題担当大臣","知的財産戦略担当大臣"
204044079,"松野 博一","拉致問題担当大臣","マイナンバー制度担当大臣"
204044082,"松野 博一","拉致問題担当大臣","こども政策担当大臣"
204044083,"松野 博一","拉致問題担当大臣","孤独・孤立対策担当大臣"
204044086,"松野 博一","拉致問題担当大臣","経済安全保障担当大臣"
