"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
91004003,"上川 陽子","法務大臣","総務大臣"
91004005,"上川 陽子","法務大臣","外務大臣"
91004007,"上川 陽子","法務大臣","文部科学大臣"
91004008,"上川 陽子","法務大臣","厚生労働大臣"
91004011,"上川 陽子","法務大臣","国土交通大臣"
91004012,"上川 陽子","法務大臣","環境大臣"
91004013,"上川 陽子","法務大臣","防衛大臣（防衛庁長官）"
91004014,"上川 陽子","法務大臣","国家公安委員会委員長"
91004015,"上川 陽子","法務大臣","防災担当大臣"
91004016,"上川 陽子","法務大臣","行政改革担当大臣
（行政刷新担当大臣）"
91004017,"上川 陽子","法務大臣","沖縄及び北方対策担当大臣"
91004019,"上川 陽子","法務大臣","経済財政政策担当大臣"
91004020,"上川 陽子","法務大臣","科学技術政策担当大臣"
91004021,"上川 陽子","法務大臣","規制改革担当大臣"
91004024,"上川 陽子","法務大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
91004029,"上川 陽子","法務大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
91004039,"上川 陽子","法務大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
91004040,"上川 陽子","法務大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
91004043,"上川 陽子","法務大臣","海洋政策担当大臣"
91004044,"上川 陽子","法務大臣","拉致問題担当大臣"
91004045,"上川 陽子","法務大臣","再チャレンジ担当大臣"
91004048,"上川 陽子","法務大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
91004061,"上川 陽子","法務大臣","原子力防災担当大臣"
91004062,"上川 陽子","法務大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
91004066,"上川 陽子","法務大臣","東京オリンピック・パラリンピック担当大臣"
91004071,"上川 陽子","法務大臣","国土強靱化担当大臣"
91004072,"上川 陽子","法務大臣","クールジャパン戦略担当大臣"
91004076,"上川 陽子","法務大臣","知的財産戦略担当大臣"
91004079,"上川 陽子","法務大臣","マイナンバー制度担当大臣"
91004082,"上川 陽子","法務大臣","こども政策担当大臣"
91004083,"上川 陽子","法務大臣","孤独・孤立対策担当大臣"
91004086,"上川 陽子","法務大臣","経済安全保障担当大臣"
91022003,"上川 陽子","男女共同参画担当大臣","総務大臣"
91022005,"上川 陽子","男女共同参画担当大臣","外務大臣"
91022007,"上川 陽子","男女共同参画担当大臣","文部科学大臣"
91022008,"上川 陽子","男女共同参画担当大臣","厚生労働大臣"
91022011,"上川 陽子","男女共同参画担当大臣","国土交通大臣"
91022012,"上川 陽子","男女共同参画担当大臣","環境大臣"
91022013,"上川 陽子","男女共同参画担当大臣","防衛大臣（防衛庁長官）"
91022014,"上川 陽子","男女共同参画担当大臣","国家公安委員会委員長"
91022015,"上川 陽子","男女共同参画担当大臣","防災担当大臣"
91022016,"上川 陽子","男女共同参画担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
91022017,"上川 陽子","男女共同参画担当大臣","沖縄及び北方対策担当大臣"
91022019,"上川 陽子","男女共同参画担当大臣","経済財政政策担当大臣"
91022020,"上川 陽子","男女共同参画担当大臣","科学技術政策担当大臣"
91022021,"上川 陽子","男女共同参画担当大臣","規制改革担当大臣"
91022024,"上川 陽子","男女共同参画担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
91022029,"上川 陽子","男女共同参画担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
91022039,"上川 陽子","男女共同参画担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
91022040,"上川 陽子","男女共同参画担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
91022043,"上川 陽子","男女共同参画担当大臣","海洋政策担当大臣"
91022044,"上川 陽子","男女共同参画担当大臣","拉致問題担当大臣"
91022045,"上川 陽子","男女共同参画担当大臣","再チャレンジ担当大臣"
91022048,"上川 陽子","男女共同参画担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
91022061,"上川 陽子","男女共同参画担当大臣","原子力防災担当大臣"
91022062,"上川 陽子","男女共同参画担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
91022066,"上川 陽子","男女共同参画担当大臣","東京オリンピック・パラリンピック担当大臣"
91022071,"上川 陽子","男女共同参画担当大臣","国土強靱化担当大臣"
91022072,"上川 陽子","男女共同参画担当大臣","クールジャパン戦略担当大臣"
91022076,"上川 陽子","男女共同参画担当大臣","知的財産戦略担当大臣"
91022079,"上川 陽子","男女共同参画担当大臣","マイナンバー制度担当大臣"
91022082,"上川 陽子","男女共同参画担当大臣","こども政策担当大臣"
91022083,"上川 陽子","男女共同参画担当大臣","孤独・孤立対策担当大臣"
91022086,"上川 陽子","男女共同参画担当大臣","経済安全保障担当大臣"
91028003,"上川 陽子","少子化対策担当大臣","総務大臣"
91028005,"上川 陽子","少子化対策担当大臣","外務大臣"
91028007,"上川 陽子","少子化対策担当大臣","文部科学大臣"
91028008,"上川 陽子","少子化対策担当大臣","厚生労働大臣"
91028011,"上川 陽子","少子化対策担当大臣","国土交通大臣"
91028012,"上川 陽子","少子化対策担当大臣","環境大臣"
91028013,"上川 陽子","少子化対策担当大臣","防衛大臣（防衛庁長官）"
91028014,"上川 陽子","少子化対策担当大臣","国家公安委員会委員長"
91028015,"上川 陽子","少子化対策担当大臣","防災担当大臣"
91028016,"上川 陽子","少子化対策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
91028017,"上川 陽子","少子化対策担当大臣","沖縄及び北方対策担当大臣"
91028019,"上川 陽子","少子化対策担当大臣","経済財政政策担当大臣"
91028020,"上川 陽子","少子化対策担当大臣","科学技術政策担当大臣"
91028021,"上川 陽子","少子化対策担当大臣","規制改革担当大臣"
91028024,"上川 陽子","少子化対策担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
91028029,"上川 陽子","少子化対策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
91028039,"上川 陽子","少子化対策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
91028040,"上川 陽子","少子化対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
91028043,"上川 陽子","少子化対策担当大臣","海洋政策担当大臣"
91028044,"上川 陽子","少子化対策担当大臣","拉致問題担当大臣"
91028045,"上川 陽子","少子化対策担当大臣","再チャレンジ担当大臣"
91028048,"上川 陽子","少子化対策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
91028061,"上川 陽子","少子化対策担当大臣","原子力防災担当大臣"
91028062,"上川 陽子","少子化対策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
91028066,"上川 陽子","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
91028071,"上川 陽子","少子化対策担当大臣","国土強靱化担当大臣"
91028072,"上川 陽子","少子化対策担当大臣","クールジャパン戦略担当大臣"
91028076,"上川 陽子","少子化対策担当大臣","知的財産戦略担当大臣"
91028079,"上川 陽子","少子化対策担当大臣","マイナンバー制度担当大臣"
91028082,"上川 陽子","少子化対策担当大臣","こども政策担当大臣"
91028083,"上川 陽子","少子化対策担当大臣","孤独・孤立対策担当大臣"
91028086,"上川 陽子","少子化対策担当大臣","経済安全保障担当大臣"
