"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
221007003,"柴山 昌彦","文部科学大臣","総務大臣"
221007004,"柴山 昌彦","文部科学大臣","法務大臣"
221007005,"柴山 昌彦","文部科学大臣","外務大臣"
221007008,"柴山 昌彦","文部科学大臣","厚生労働大臣"
221007011,"柴山 昌彦","文部科学大臣","国土交通大臣"
221007012,"柴山 昌彦","文部科学大臣","環境大臣"
221007013,"柴山 昌彦","文部科学大臣","防衛大臣（防衛庁長官）"
221007014,"柴山 昌彦","文部科学大臣","国家公安委員会委員長"
221007015,"柴山 昌彦","文部科学大臣","防災担当大臣"
221007016,"柴山 昌彦","文部科学大臣","行政改革担当大臣
（行政刷新担当大臣）"
221007017,"柴山 昌彦","文部科学大臣","沖縄及び北方対策担当大臣"
221007019,"柴山 昌彦","文部科学大臣","経済財政政策担当大臣"
221007020,"柴山 昌彦","文部科学大臣","科学技術政策担当大臣"
221007021,"柴山 昌彦","文部科学大臣","規制改革担当大臣"
221007022,"柴山 昌彦","文部科学大臣","男女共同参画担当大臣"
221007024,"柴山 昌彦","文部科学大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
221007028,"柴山 昌彦","文部科学大臣","少子化対策担当大臣"
221007029,"柴山 昌彦","文部科学大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
221007039,"柴山 昌彦","文部科学大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
221007040,"柴山 昌彦","文部科学大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
221007043,"柴山 昌彦","文部科学大臣","海洋政策担当大臣"
221007044,"柴山 昌彦","文部科学大臣","拉致問題担当大臣"
221007045,"柴山 昌彦","文部科学大臣","再チャレンジ担当大臣"
221007048,"柴山 昌彦","文部科学大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
221007061,"柴山 昌彦","文部科学大臣","原子力防災担当大臣"
221007062,"柴山 昌彦","文部科学大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
221007066,"柴山 昌彦","文部科学大臣","東京オリンピック・パラリンピック担当大臣"
221007071,"柴山 昌彦","文部科学大臣","国土強靱化担当大臣"
221007072,"柴山 昌彦","文部科学大臣","クールジャパン戦略担当大臣"
221007076,"柴山 昌彦","文部科学大臣","知的財産戦略担当大臣"
221007079,"柴山 昌彦","文部科学大臣","マイナンバー制度担当大臣"
221007082,"柴山 昌彦","文部科学大臣","こども政策担当大臣"
221007083,"柴山 昌彦","文部科学大臣","孤独・孤立対策担当大臣"
221007086,"柴山 昌彦","文部科学大臣","経済安全保障担当大臣"
