"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
215040017,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","沖縄及び北方対策担当大臣"
215040019,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","経済財政政策担当大臣"
215040020,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","科学技術政策担当大臣"
215040022,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","男女共同参画担当大臣"
215040024,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
215040028,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","少子化対策担当大臣"
215040029,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
215040043,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","海洋政策担当大臣"
215040044,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","拉致問題担当大臣"
215040045,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","再チャレンジ担当大臣"
215040048,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
215040061,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","原子力防災担当大臣"
215040062,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
215040066,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","東京オリンピック・パラリンピック担当大臣"
215040071,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","国土強靱化担当大臣"
215040072,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","クールジャパン戦略担当大臣"
215040076,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","知的財産戦略担当大臣"
215040079,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","マイナンバー制度担当大臣"
215040082,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","こども政策担当大臣"
215040083,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","孤独・孤立対策担当大臣"
215040086,"梶山 弘志","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）","経済安全保障担当大臣"
