"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
252008003,"後藤 茂之","厚生労働大臣","総務大臣"
252008004,"後藤 茂之","厚生労働大臣","法務大臣"
252008005,"後藤 茂之","厚生労働大臣","外務大臣"
252008007,"後藤 茂之","厚生労働大臣","文部科学大臣"
252008011,"後藤 茂之","厚生労働大臣","国土交通大臣"
252008012,"後藤 茂之","厚生労働大臣","環境大臣"
252008013,"後藤 茂之","厚生労働大臣","防衛大臣（防衛庁長官）"
252008014,"後藤 茂之","厚生労働大臣","国家公安委員会委員長"
252008015,"後藤 茂之","厚生労働大臣","防災担当大臣"
252008016,"後藤 茂之","厚生労働大臣","行政改革担当大臣
（行政刷新担当大臣）"
252008017,"後藤 茂之","厚生労働大臣","沖縄及び北方対策担当大臣"
252008020,"後藤 茂之","厚生労働大臣","科学技術政策担当大臣"
252008021,"後藤 茂之","厚生労働大臣","規制改革担当大臣"
252008022,"後藤 茂之","厚生労働大臣","男女共同参画担当大臣"
252008024,"後藤 茂之","厚生労働大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
252008028,"後藤 茂之","厚生労働大臣","少子化対策担当大臣"
252008029,"後藤 茂之","厚生労働大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
252008039,"後藤 茂之","厚生労働大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
252008040,"後藤 茂之","厚生労働大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
252008043,"後藤 茂之","厚生労働大臣","海洋政策担当大臣"
252008044,"後藤 茂之","厚生労働大臣","拉致問題担当大臣"
252008045,"後藤 茂之","厚生労働大臣","再チャレンジ担当大臣"
252008048,"後藤 茂之","厚生労働大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
252008061,"後藤 茂之","厚生労働大臣","原子力防災担当大臣"
252008062,"後藤 茂之","厚生労働大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
252008066,"後藤 茂之","厚生労働大臣","東京オリンピック・パラリンピック担当大臣"
252008071,"後藤 茂之","厚生労働大臣","国土強靱化担当大臣"
252008072,"後藤 茂之","厚生労働大臣","クールジャパン戦略担当大臣"
252008076,"後藤 茂之","厚生労働大臣","知的財産戦略担当大臣"
252008079,"後藤 茂之","厚生労働大臣","マイナンバー制度担当大臣"
252008082,"後藤 茂之","厚生労働大臣","こども政策担当大臣"
252008083,"後藤 茂之","厚生労働大臣","孤独・孤立対策担当大臣"
252008086,"後藤 茂之","厚生労働大臣","経済安全保障担当大臣"
252019003,"後藤 茂之","経済財政政策担当大臣","総務大臣"
252019004,"後藤 茂之","経済財政政策担当大臣","法務大臣"
252019005,"後藤 茂之","経済財政政策担当大臣","外務大臣"
252019007,"後藤 茂之","経済財政政策担当大臣","文部科学大臣"
252019011,"後藤 茂之","経済財政政策担当大臣","国土交通大臣"
252019012,"後藤 茂之","経済財政政策担当大臣","環境大臣"
252019013,"後藤 茂之","経済財政政策担当大臣","防衛大臣（防衛庁長官）"
252019014,"後藤 茂之","経済財政政策担当大臣","国家公安委員会委員長"
252019015,"後藤 茂之","経済財政政策担当大臣","防災担当大臣"
252019016,"後藤 茂之","経済財政政策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
252019017,"後藤 茂之","経済財政政策担当大臣","沖縄及び北方対策担当大臣"
252019020,"後藤 茂之","経済財政政策担当大臣","科学技術政策担当大臣"
252019021,"後藤 茂之","経済財政政策担当大臣","規制改革担当大臣"
252019022,"後藤 茂之","経済財政政策担当大臣","男女共同参画担当大臣"
252019024,"後藤 茂之","経済財政政策担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
252019028,"後藤 茂之","経済財政政策担当大臣","少子化対策担当大臣"
252019029,"後藤 茂之","経済財政政策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
252019039,"後藤 茂之","経済財政政策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
252019040,"後藤 茂之","経済財政政策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
252019043,"後藤 茂之","経済財政政策担当大臣","海洋政策担当大臣"
252019044,"後藤 茂之","経済財政政策担当大臣","拉致問題担当大臣"
252019045,"後藤 茂之","経済財政政策担当大臣","再チャレンジ担当大臣"
252019048,"後藤 茂之","経済財政政策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
252019061,"後藤 茂之","経済財政政策担当大臣","原子力防災担当大臣"
252019062,"後藤 茂之","経済財政政策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
252019066,"後藤 茂之","経済財政政策担当大臣","東京オリンピック・パラリンピック担当大臣"
252019071,"後藤 茂之","経済財政政策担当大臣","国土強靱化担当大臣"
252019072,"後藤 茂之","経済財政政策担当大臣","クールジャパン戦略担当大臣"
252019076,"後藤 茂之","経済財政政策担当大臣","知的財産戦略担当大臣"
252019079,"後藤 茂之","経済財政政策担当大臣","マイナンバー制度担当大臣"
252019082,"後藤 茂之","経済財政政策担当大臣","こども政策担当大臣"
252019083,"後藤 茂之","経済財政政策担当大臣","孤独・孤立対策担当大臣"
252019086,"後藤 茂之","経済財政政策担当大臣","経済安全保障担当大臣"
