"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
54016003,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","総務大臣"
54016004,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","法務大臣"
54016005,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","外務大臣"
54016007,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","文部科学大臣"
54016008,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","厚生労働大臣"
54016011,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","国土交通大臣"
54016012,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","環境大臣"
54016013,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","防衛大臣（防衛庁長官）"
54016014,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","国家公安委員会委員長"
54016015,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","防災担当大臣"
54016017,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","沖縄及び北方対策担当大臣"
54016019,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","経済財政政策担当大臣"
54016020,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","科学技術政策担当大臣"
54016022,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","男女共同参画担当大臣"
54016024,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
54016028,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","少子化対策担当大臣"
54016029,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
54016039,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
54016040,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
54016043,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","海洋政策担当大臣"
54016044,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","拉致問題担当大臣"
54016045,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","再チャレンジ担当大臣"
54016048,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
54016061,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","原子力防災担当大臣"
54016062,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
54016066,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","東京オリンピック・パラリンピック担当大臣"
54016071,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","国土強靱化担当大臣"
54016072,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","クールジャパン戦略担当大臣"
54016076,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","知的財産戦略担当大臣"
54016079,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","マイナンバー制度担当大臣"
54016082,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","こども政策担当大臣"
54016083,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","孤独・孤立対策担当大臣"
54016086,"村上 誠一郎","行政改革担当大臣
（行政刷新担当大臣）","経済安全保障担当大臣"
54021003,"村上 誠一郎","規制改革担当大臣","総務大臣"
54021004,"村上 誠一郎","規制改革担当大臣","法務大臣"
54021005,"村上 誠一郎","規制改革担当大臣","外務大臣"
54021007,"村上 誠一郎","規制改革担当大臣","文部科学大臣"
54021008,"村上 誠一郎","規制改革担当大臣","厚生労働大臣"
54021011,"村上 誠一郎","規制改革担当大臣","国土交通大臣"
54021012,"村上 誠一郎","規制改革担当大臣","環境大臣"
54021013,"村上 誠一郎","規制改革担当大臣","防衛大臣（防衛庁長官）"
54021014,"村上 誠一郎","規制改革担当大臣","国家公安委員会委員長"
54021015,"村上 誠一郎","規制改革担当大臣","防災担当大臣"
54021017,"村上 誠一郎","規制改革担当大臣","沖縄及び北方対策担当大臣"
54021019,"村上 誠一郎","規制改革担当大臣","経済財政政策担当大臣"
54021020,"村上 誠一郎","規制改革担当大臣","科学技術政策担当大臣"
54021022,"村上 誠一郎","規制改革担当大臣","男女共同参画担当大臣"
54021024,"村上 誠一郎","規制改革担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
54021028,"村上 誠一郎","規制改革担当大臣","少子化対策担当大臣"
54021029,"村上 誠一郎","規制改革担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
54021039,"村上 誠一郎","規制改革担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
