"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
237003004,"武田 良太","総務大臣","法務大臣"
237003005,"武田 良太","総務大臣","外務大臣"
237003007,"武田 良太","総務大臣","文部科学大臣"
237003008,"武田 良太","総務大臣","厚生労働大臣"
237003011,"武田 良太","総務大臣","国土交通大臣"
237003012,"武田 良太","総務大臣","環境大臣"
237003013,"武田 良太","総務大臣","防衛大臣（防衛庁長官）"
237003017,"武田 良太","総務大臣","沖縄及び北方対策担当大臣"
237003019,"武田 良太","総務大臣","経済財政政策担当大臣"
237003020,"武田 良太","総務大臣","科学技術政策担当大臣"
237003021,"武田 良太","総務大臣","規制改革担当大臣"
237003022,"武田 良太","総務大臣","男女共同参画担当大臣"
237003024,"武田 良太","総務大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
237003028,"武田 良太","総務大臣","少子化対策担当大臣"
237003029,"武田 良太","総務大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
237003040,"武田 良太","総務大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
237003043,"武田 良太","総務大臣","海洋政策担当大臣"
237003044,"武田 良太","総務大臣","拉致問題担当大臣"
237003045,"武田 良太","総務大臣","再チャレンジ担当大臣"
237003048,"武田 良太","総務大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
237003061,"武田 良太","総務大臣","原子力防災担当大臣"
237003062,"武田 良太","総務大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
237003066,"武田 良太","総務大臣","東京オリンピック・パラリンピック担当大臣"
237003072,"武田 良太","総務大臣","クールジャパン戦略担当大臣"
237003076,"武田 良太","総務大臣","知的財産戦略担当大臣"
237003079,"武田 良太","総務大臣","マイナンバー制度担当大臣"
237003082,"武田 良太","総務大臣","こども政策担当大臣"
237003083,"武田 良太","総務大臣","孤独・孤立対策担当大臣"
237003086,"武田 良太","総務大臣","経済安全保障担当大臣"
237014004,"武田 良太","国家公安委員会委員長","法務大臣"
237014005,"武田 良太","国家公安委員会委員長","外務大臣"
237014007,"武田 良太","国家公安委員会委員長","文部科学大臣"
237014008,"武田 良太","国家公安委員会委員長","厚生労働大臣"
237014011,"武田 良太","国家公安委員会委員長","国土交通大臣"
237014012,"武田 良太","国家公安委員会委員長","環境大臣"
237014013,"武田 良太","国家公安委員会委員長","防衛大臣（防衛庁長官）"
237014017,"武田 良太","国家公安委員会委員長","沖縄及び北方対策担当大臣"
237014019,"武田 良太","国家公安委員会委員長","経済財政政策担当大臣"
237014020,"武田 良太","国家公安委員会委員長","科学技術政策担当大臣"
237014021,"武田 良太","国家公安委員会委員長","規制改革担当大臣"
237014022,"武田 良太","国家公安委員会委員長","男女共同参画担当大臣"
237014024,"武田 良太","国家公安委員会委員長","消費者及び食品安全担当大臣
（食品安全担当大臣）"
237014028,"武田 良太","国家公安委員会委員長","少子化対策担当大臣"
237014029,"武田 良太","国家公安委員会委員長","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
237014040,"武田 良太","国家公安委員会委員長","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
237014043,"武田 良太","国家公安委員会委員長","海洋政策担当大臣"
237014044,"武田 良太","国家公安委員会委員長","拉致問題担当大臣"
237014045,"武田 良太","国家公安委員会委員長","再チャレンジ担当大臣"
237014048,"武田 良太","国家公安委員会委員長","宇宙政策担当大臣
（宇宙開発担当大臣）"
237014061,"武田 良太","国家公安委員会委員長","原子力防災担当大臣"
237014062,"武田 良太","国家公安委員会委員長","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
237014066,"武田 良太","国家公安委員会委員長","東京オリンピック・パラリンピック担当大臣"
237014072,"武田 良太","国家公安委員会委員長","クールジャパン戦略担当大臣"
237014076,"武田 良太","国家公安委員会委員長","知的財産戦略担当大臣"
237014079,"武田 良太","国家公安委員会委員長","マイナンバー制度担当大臣"
237014082,"武田 良太","国家公安委員会委員長","こども政策担当大臣"
237014083,"武田 良太","国家公安委員会委員長","孤独・孤立対策担当大臣"
237014086,"武田 良太","国家公安委員会委員長","経済安全保障担当大臣"
237015004,"武田 良太","防災担当大臣","法務大臣"
237015005,"武田 良太","防災担当大臣","外務大臣"
237015007,"武田 良太","防災担当大臣","文部科学大臣"
237015008,"武田 良太","防災担当大臣","厚生労働大臣"
237015011,"武田 良太","防災担当大臣","国土交通大臣"
237015012,"武田 良太","防災担当大臣","環境大臣"
237015013,"武田 良太","防災担当大臣","防衛大臣（防衛庁長官）"
237015017,"武田 良太","防災担当大臣","沖縄及び北方対策担当大臣"
237015019,"武田 良太","防災担当大臣","経済財政政策担当大臣"
237015020,"武田 良太","防災担当大臣","科学技術政策担当大臣"
237015021,"武田 良太","防災担当大臣","規制改革担当大臣"
237015022,"武田 良太","防災担当大臣","男女共同参画担当大臣"
237015024,"武田 良太","防災担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
237015028,"武田 良太","防災担当大臣","少子化対策担当大臣"
237015029,"武田 良太","防災担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
237015040,"武田 良太","防災担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
237015043,"武田 良太","防災担当大臣","海洋政策担当大臣"
237015044,"武田 良太","防災担当大臣","拉致問題担当大臣"
237015045,"武田 良太","防災担当大臣","再チャレンジ担当大臣"
237015048,"武田 良太","防災担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
237015061,"武田 良太","防災担当大臣","原子力防災担当大臣"
237015062,"武田 良太","防災担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
237015066,"武田 良太","防災担当大臣","東京オリンピック・パラリンピック担当大臣"
237015072,"武田 良太","防災担当大臣","クールジャパン戦略担当大臣"
237015076,"武田 良太","防災担当大臣","知的財産戦略担当大臣"
237015079,"武田 良太","防災担当大臣","マイナンバー制度担当大臣"
237015082,"武田 良太","防災担当大臣","こども政策担当大臣"
237015083,"武田 良太","防災担当大臣","孤独・孤立対策担当大臣"
