"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
154011003,"前田 武志","国土交通大臣","総務大臣"
154011004,"前田 武志","国土交通大臣","法務大臣"
154011005,"前田 武志","国土交通大臣","外務大臣"
154011007,"前田 武志","国土交通大臣","文部科学大臣"
154011008,"前田 武志","国土交通大臣","厚生労働大臣"
154011012,"前田 武志","国土交通大臣","環境大臣"
154011013,"前田 武志","国土交通大臣","防衛大臣（防衛庁長官）"
154011014,"前田 武志","国土交通大臣","国家公安委員会委員長"
154011015,"前田 武志","国土交通大臣","防災担当大臣"
154011016,"前田 武志","国土交通大臣","行政改革担当大臣
（行政刷新担当大臣）"
154011017,"前田 武志","国土交通大臣","沖縄及び北方対策担当大臣"
154011019,"前田 武志","国土交通大臣","経済財政政策担当大臣"
154011020,"前田 武志","国土交通大臣","科学技術政策担当大臣"
154011021,"前田 武志","国土交通大臣","規制改革担当大臣"
154011022,"前田 武志","国土交通大臣","男女共同参画担当大臣"
154011024,"前田 武志","国土交通大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
154011028,"前田 武志","国土交通大臣","少子化対策担当大臣"
154011029,"前田 武志","国土交通大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
154011039,"前田 武志","国土交通大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
154011040,"前田 武志","国土交通大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
154011044,"前田 武志","国土交通大臣","拉致問題担当大臣"
154011045,"前田 武志","国土交通大臣","再チャレンジ担当大臣"
154011048,"前田 武志","国土交通大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
154011061,"前田 武志","国土交通大臣","原子力防災担当大臣"
154011062,"前田 武志","国土交通大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
154011066,"前田 武志","国土交通大臣","東京オリンピック・パラリンピック担当大臣"
154011071,"前田 武志","国土交通大臣","国土強靱化担当大臣"
154011072,"前田 武志","国土交通大臣","クールジャパン戦略担当大臣"
154011076,"前田 武志","国土交通大臣","知的財産戦略担当大臣"
154011079,"前田 武志","国土交通大臣","マイナンバー制度担当大臣"
154011082,"前田 武志","国土交通大臣","こども政策担当大臣"
154011083,"前田 武志","国土交通大臣","孤独・孤立対策担当大臣"
154011086,"前田 武志","国土交通大臣","経済安全保障担当大臣"
154043003,"前田 武志","海洋政策担当大臣","総務大臣"
154043004,"前田 武志","海洋政策担当大臣","法務大臣"
154043005,"前田 武志","海洋政策担当大臣","外務大臣"
154043007,"前田 武志","海洋政策担当大臣","文部科学大臣"
154043008,"前田 武志","海洋政策担当大臣","厚生労働大臣"
154043012,"前田 武志","海洋政策担当大臣","環境大臣"
154043013,"前田 武志","海洋政策担当大臣","防衛大臣（防衛庁長官）"
154043014,"前田 武志","海洋政策担当大臣","国家公安委員会委員長"
154043015,"前田 武志","海洋政策担当大臣","防災担当大臣"
154043016,"前田 武志","海洋政策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
154043017,"前田 武志","海洋政策担当大臣","沖縄及び北方対策担当大臣"
154043019,"前田 武志","海洋政策担当大臣","経済財政政策担当大臣"
154043020,"前田 武志","海洋政策担当大臣","科学技術政策担当大臣"
154043021,"前田 武志","海洋政策担当大臣","規制改革担当大臣"
154043022,"前田 武志","海洋政策担当大臣","男女共同参画担当大臣"
154043024,"前田 武志","海洋政策担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
154043028,"前田 武志","海洋政策担当大臣","少子化対策担当大臣"
154043029,"前田 武志","海洋政策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
154043039,"前田 武志","海洋政策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
154043040,"前田 武志","海洋政策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
154043044,"前田 武志","海洋政策担当大臣","拉致問題担当大臣"
154043045,"前田 武志","海洋政策担当大臣","再チャレンジ担当大臣"
154043048,"前田 武志","海洋政策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
154043061,"前田 武志","海洋政策担当大臣","原子力防災担当大臣"
154043062,"前田 武志","海洋政策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
154043066,"前田 武志","海洋政策担当大臣","東京オリンピック・パラリンピック担当大臣"
154043071,"前田 武志","海洋政策担当大臣","国土強靱化担当大臣"
154043072,"前田 武志","海洋政策担当大臣","クールジャパン戦略担当大臣"
154043076,"前田 武志","海洋政策担当大臣","知的財産戦略担当大臣"
154043079,"前田 武志","海洋政策担当大臣","マイナンバー制度担当大臣"
154043082,"前田 武志","海洋政策担当大臣","こども政策担当大臣"
154043083,"前田 武志","海洋政策担当大臣","孤独・孤立対策担当大臣"
154043086,"前田 武志","海洋政策担当大臣","経済安全保障担当大臣"
