"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
199005003,"河野 太郎","外務大臣","総務大臣"
199005004,"河野 太郎","外務大臣","法務大臣"
199005007,"河野 太郎","外務大臣","文部科学大臣"
199005008,"河野 太郎","外務大臣","厚生労働大臣"
199005011,"河野 太郎","外務大臣","国土交通大臣"
199005012,"河野 太郎","外務大臣","環境大臣"
199005019,"河野 太郎","外務大臣","経済財政政策担当大臣"
199005020,"河野 太郎","外務大臣","科学技術政策担当大臣"
199005022,"河野 太郎","外務大臣","男女共同参画担当大臣"
199005028,"河野 太郎","外務大臣","少子化対策担当大臣"
199005040,"河野 太郎","外務大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
199005043,"河野 太郎","外務大臣","海洋政策担当大臣"
199005044,"河野 太郎","外務大臣","拉致問題担当大臣"
199005045,"河野 太郎","外務大臣","再チャレンジ担当大臣"
199005048,"河野 太郎","外務大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
199005061,"河野 太郎","外務大臣","原子力防災担当大臣"
199005062,"河野 太郎","外務大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
199005066,"河野 太郎","外務大臣","東京オリンピック・パラリンピック担当大臣"
199005071,"河野 太郎","外務大臣","国土強靱化担当大臣"
199005072,"河野 太郎","外務大臣","クールジャパン戦略担当大臣"
199005076,"河野 太郎","外務大臣","知的財産戦略担当大臣"
199005079,"河野 太郎","外務大臣","マイナンバー制度担当大臣"
199005082,"河野 太郎","外務大臣","こども政策担当大臣"
199005083,"河野 太郎","外務大臣","孤独・孤立対策担当大臣"
199005086,"河野 太郎","外務大臣","経済安全保障担当大臣"
199013003,"河野 太郎","防衛大臣（防衛庁長官）","総務大臣"
199013004,"河野 太郎","防衛大臣（防衛庁長官）","法務大臣"
199013007,"河野 太郎","防衛大臣（防衛庁長官）","文部科学大臣"
199013008,"河野 太郎","防衛大臣（防衛庁長官）","厚生労働大臣"
199013011,"河野 太郎","防衛大臣（防衛庁長官）","国土交通大臣"
199013012,"河野 太郎","防衛大臣（防衛庁長官）","環境大臣"
199013019,"河野 太郎","防衛大臣（防衛庁長官）","経済財政政策担当大臣"
199013020,"河野 太郎","防衛大臣（防衛庁長官）","科学技術政策担当大臣"
199013022,"河野 太郎","防衛大臣（防衛庁長官）","男女共同参画担当大臣"
199013028,"河野 太郎","防衛大臣（防衛庁長官）","少子化対策担当大臣"
199013040,"河野 太郎","防衛大臣（防衛庁長官）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
199013043,"河野 太郎","防衛大臣（防衛庁長官）","海洋政策担当大臣"
199013044,"河野 太郎","防衛大臣（防衛庁長官）","拉致問題担当大臣"
199013045,"河野 太郎","防衛大臣（防衛庁長官）","再チャレンジ担当大臣"
199013048,"河野 太郎","防衛大臣（防衛庁長官）","宇宙政策担当大臣
（宇宙開発担当大臣）"
199013061,"河野 太郎","防衛大臣（防衛庁長官）","原子力防災担当大臣"
199013062,"河野 太郎","防衛大臣（防衛庁長官）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
199013066,"河野 太郎","防衛大臣（防衛庁長官）","東京オリンピック・パラリンピック担当大臣"
199013071,"河野 太郎","防衛大臣（防衛庁長官）","国土強靱化担当大臣"
199013072,"河野 太郎","防衛大臣（防衛庁長官）","クールジャパン戦略担当大臣"
199013076,"河野 太郎","防衛大臣（防衛庁長官）","知的財産戦略担当大臣"
199013079,"河野 太郎","防衛大臣（防衛庁長官）","マイナンバー制度担当大臣"
199013082,"河野 太郎","防衛大臣（防衛庁長官）","こども政策担当大臣"
199013083,"河野 太郎","防衛大臣（防衛庁長官）","孤独・孤立対策担当大臣"
199013086,"河野 太郎","防衛大臣（防衛庁長官）","経済安全保障担当大臣"
199014003,"河野 太郎","国家公安委員会委員長","総務大臣"
199014004,"河野 太郎","国家公安委員会委員長","法務大臣"
199014007,"河野 太郎","国家公安委員会委員長","文部科学大臣"
199014008,"河野 太郎","国家公安委員会委員長","厚生労働大臣"
199014011,"河野 太郎","国家公安委員会委員長","国土交通大臣"
199014012,"河野 太郎","国家公安委員会委員長","環境大臣"
199014019,"河野 太郎","国家公安委員会委員長","経済財政政策担当大臣"
199014020,"河野 太郎","国家公安委員会委員長","科学技術政策担当大臣"
199014022,"河野 太郎","国家公安委員会委員長","男女共同参画担当大臣"
199014028,"河野 太郎","国家公安委員会委員長","少子化対策担当大臣"
199014040,"河野 太郎","国家公安委員会委員長","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
199014043,"河野 太郎","国家公安委員会委員長","海洋政策担当大臣"
199014044,"河野 太郎","国家公安委員会委員長","拉致問題担当大臣"
199014045,"河野 太郎","国家公安委員会委員長","再チャレンジ担当大臣"
199014048,"河野 太郎","国家公安委員会委員長","宇宙政策担当大臣
（宇宙開発担当大臣）"
199014061,"河野 太郎","国家公安委員会委員長","原子力防災担当大臣"
199014062,"河野 太郎","国家公安委員会委員長","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
199014066,"河野 太郎","国家公安委員会委員長","東京オリンピック・パラリンピック担当大臣"
199014071,"河野 太郎","国家公安委員会委員長","国土強靱化担当大臣"
199014072,"河野 太郎","国家公安委員会委員長","クールジャパン戦略担当大臣"
199014076,"河野 太郎","国家公安委員会委員長","知的財産戦略担当大臣"
199014079,"河野 太郎","国家公安委員会委員長","マイナンバー制度担当大臣"
199014082,"河野 太郎","国家公安委員会委員長","こども政策担当大臣"
199014083,"河野 太郎","国家公安委員会委員長","孤独・孤立対策担当大臣"
199014086,"河野 太郎","国家公安委員会委員長","経済安全保障担当大臣"
199015003,"河野 太郎","防災担当大臣","総務大臣"
199015004,"河野 太郎","防災担当大臣","法務大臣"
199015007,"河野 太郎","防災担当大臣","文部科学大臣"
199015008,"河野 太郎","防災担当大臣","厚生労働大臣"
199015011,"河野 太郎","防災担当大臣","国土交通大臣"
199015012,"河野 太郎","防災担当大臣","環境大臣"
199015019,"河野 太郎","防災担当大臣","経済財政政策担当大臣"
199015020,"河野 太郎","防災担当大臣","科学技術政策担当大臣"
199015022,"河野 太郎","防災担当大臣","男女共同参画担当大臣"
199015028,"河野 太郎","防災担当大臣","少子化対策担当大臣"
199015040,"河野 太郎","防災担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
199015043,"河野 太郎","防災担当大臣","海洋政策担当大臣"
199015044,"河野 太郎","防災担当大臣","拉致問題担当大臣"
199015045,"河野 太郎","防災担当大臣","再チャレンジ担当大臣"
199015048,"河野 太郎","防災担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
199015061,"河野 太郎","防災担当大臣","原子力防災担当大臣"
199015062,"河野 太郎","防災担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
199015066,"河野 太郎","防災担当大臣","東京オリンピック・パラリンピック担当大臣"
199015071,"河野 太郎","防災担当大臣","国土強靱化担当大臣"
