"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
53014003,"村田 吉隆","国家公安委員会委員長","総務大臣"
53014004,"村田 吉隆","国家公安委員会委員長","法務大臣"
53014005,"村田 吉隆","国家公安委員会委員長","外務大臣"
53014007,"村田 吉隆","国家公安委員会委員長","文部科学大臣"
53014008,"村田 吉隆","国家公安委員会委員長","厚生労働大臣"
53014011,"村田 吉隆","国家公安委員会委員長","国土交通大臣"
53014012,"村田 吉隆","国家公安委員会委員長","環境大臣"
53014013,"村田 吉隆","国家公安委員会委員長","防衛大臣（防衛庁長官）"
53014016,"村田 吉隆","国家公安委員会委員長","行政改革担当大臣
（行政刷新担当大臣）"
53014017,"村田 吉隆","国家公安委員会委員長","沖縄及び北方対策担当大臣"
53014019,"村田 吉隆","国家公安委員会委員長","経済財政政策担当大臣"
53014020,"村田 吉隆","国家公安委員会委員長","科学技術政策担当大臣"
53014021,"村田 吉隆","国家公安委員会委員長","規制改革担当大臣"
53014022,"村田 吉隆","国家公安委員会委員長","男女共同参画担当大臣"
53014024,"村田 吉隆","国家公安委員会委員長","消費者及び食品安全担当大臣
（食品安全担当大臣）"
53014028,"村田 吉隆","国家公安委員会委員長","少子化対策担当大臣"
53014029,"村田 吉隆","国家公安委員会委員長","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
53014039,"村田 吉隆","国家公安委員会委員長","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
53014040,"村田 吉隆","国家公安委員会委員長","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
53014043,"村田 吉隆","国家公安委員会委員長","海洋政策担当大臣"
53014044,"村田 吉隆","国家公安委員会委員長","拉致問題担当大臣"
53014045,"村田 吉隆","国家公安委員会委員長","再チャレンジ担当大臣"
53014048,"村田 吉隆","国家公安委員会委員長","宇宙政策担当大臣
（宇宙開発担当大臣）"
53014061,"村田 吉隆","国家公安委員会委員長","原子力防災担当大臣"
53014062,"村田 吉隆","国家公安委員会委員長","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
53014066,"村田 吉隆","国家公安委員会委員長","東京オリンピック・パラリンピック担当大臣"
53014071,"村田 吉隆","国家公安委員会委員長","国土強靱化担当大臣"
53014072,"村田 吉隆","国家公安委員会委員長","クールジャパン戦略担当大臣"
53014076,"村田 吉隆","国家公安委員会委員長","知的財産戦略担当大臣"
53014079,"村田 吉隆","国家公安委員会委員長","マイナンバー制度担当大臣"
53014082,"村田 吉隆","国家公安委員会委員長","こども政策担当大臣"
53014083,"村田 吉隆","国家公安委員会委員長","孤独・孤立対策担当大臣"
53014086,"村田 吉隆","国家公安委員会委員長","経済安全保障担当大臣"
53015003,"村田 吉隆","防災担当大臣","総務大臣"
53015004,"村田 吉隆","防災担当大臣","法務大臣"
53015005,"村田 吉隆","防災担当大臣","外務大臣"
53015007,"村田 吉隆","防災担当大臣","文部科学大臣"
53015008,"村田 吉隆","防災担当大臣","厚生労働大臣"
53015011,"村田 吉隆","防災担当大臣","国土交通大臣"
53015012,"村田 吉隆","防災担当大臣","環境大臣"
53015013,"村田 吉隆","防災担当大臣","防衛大臣（防衛庁長官）"
53015016,"村田 吉隆","防災担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
53015017,"村田 吉隆","防災担当大臣","沖縄及び北方対策担当大臣"
53015019,"村田 吉隆","防災担当大臣","経済財政政策担当大臣"
53015020,"村田 吉隆","防災担当大臣","科学技術政策担当大臣"
53015021,"村田 吉隆","防災担当大臣","規制改革担当大臣"
53015022,"村田 吉隆","防災担当大臣","男女共同参画担当大臣"
53015024,"村田 吉隆","防災担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
53015028,"村田 吉隆","防災担当大臣","少子化対策担当大臣"
53015029,"村田 吉隆","防災担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
53015039,"村田 吉隆","防災担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
53015040,"村田 吉隆","防災担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
53015043,"村田 吉隆","防災担当大臣","海洋政策担当大臣"
53015044,"村田 吉隆","防災担当大臣","拉致問題担当大臣"
53015045,"村田 吉隆","防災担当大臣","再チャレンジ担当大臣"
53015048,"村田 吉隆","防災担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
53015061,"村田 吉隆","防災担当大臣","原子力防災担当大臣"
53015062,"村田 吉隆","防災担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
53015066,"村田 吉隆","防災担当大臣","東京オリンピック・パラリンピック担当大臣"
53015071,"村田 吉隆","防災担当大臣","国土強靱化担当大臣"
53015072,"村田 吉隆","防災担当大臣","クールジャパン戦略担当大臣"
53015076,"村田 吉隆","防災担当大臣","知的財産戦略担当大臣"
53015079,"村田 吉隆","防災担当大臣","マイナンバー制度担当大臣"
53015082,"村田 吉隆","防災担当大臣","こども政策担当大臣"
53015083,"村田 吉隆","防災担当大臣","孤独・孤立対策担当大臣"
53015086,"村田 吉隆","防災担当大臣","経済安全保障担当大臣"
