"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
238028029,"衛藤 晟一","少子化対策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
238028039,"衛藤 晟一","少子化対策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
238028040,"衛藤 晟一","少子化対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
238028044,"衛藤 晟一","少子化対策担当大臣","拉致問題担当大臣"
238028045,"衛藤 晟一","少子化対策担当大臣","再チャレンジ担当大臣"
238028048,"衛藤 晟一","少子化対策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
238028061,"衛藤 晟一","少子化対策担当大臣","原子力防災担当大臣"
238028062,"衛藤 晟一","少子化対策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
238028066,"衛藤 晟一","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
238028071,"衛藤 晟一","少子化対策担当大臣","国土強靱化担当大臣"
238028072,"衛藤 晟一","少子化対策担当大臣","クールジャパン戦略担当大臣"
238028076,"衛藤 晟一","少子化対策担当大臣","知的財産戦略担当大臣"
238028079,"衛藤 晟一","少子化対策担当大臣","マイナンバー制度担当大臣"
238028082,"衛藤 晟一","少子化対策担当大臣","こども政策担当大臣"
238028083,"衛藤 晟一","少子化対策担当大臣","孤独・孤立対策担当大臣"
238028086,"衛藤 晟一","少子化対策担当大臣","経済安全保障担当大臣"
238043003,"衛藤 晟一","海洋政策担当大臣","総務大臣"
238043004,"衛藤 晟一","海洋政策担当大臣","法務大臣"
238043005,"衛藤 晟一","海洋政策担当大臣","外務大臣"
238043007,"衛藤 晟一","海洋政策担当大臣","文部科学大臣"
238043008,"衛藤 晟一","海洋政策担当大臣","厚生労働大臣"
238043011,"衛藤 晟一","海洋政策担当大臣","国土交通大臣"
238043012,"衛藤 晟一","海洋政策担当大臣","環境大臣"
238043013,"衛藤 晟一","海洋政策担当大臣","防衛大臣（防衛庁長官）"
238043014,"衛藤 晟一","海洋政策担当大臣","国家公安委員会委員長"
238043015,"衛藤 晟一","海洋政策担当大臣","防災担当大臣"
238043016,"衛藤 晟一","海洋政策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
238043019,"衛藤 晟一","海洋政策担当大臣","経済財政政策担当大臣"
238043020,"衛藤 晟一","海洋政策担当大臣","科学技術政策担当大臣"
238043021,"衛藤 晟一","海洋政策担当大臣","規制改革担当大臣"
238043022,"衛藤 晟一","海洋政策担当大臣","男女共同参画担当大臣"
238043029,"衛藤 晟一","海洋政策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
238043039,"衛藤 晟一","海洋政策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
238043040,"衛藤 晟一","海洋政策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
238043044,"衛藤 晟一","海洋政策担当大臣","拉致問題担当大臣"
238043045,"衛藤 晟一","海洋政策担当大臣","再チャレンジ担当大臣"
238043048,"衛藤 晟一","海洋政策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
238043061,"衛藤 晟一","海洋政策担当大臣","原子力防災担当大臣"
238043062,"衛藤 晟一","海洋政策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
238043066,"衛藤 晟一","海洋政策担当大臣","東京オリンピック・パラリンピック担当大臣"
238043071,"衛藤 晟一","海洋政策担当大臣","国土強靱化担当大臣"
238043072,"衛藤 晟一","海洋政策担当大臣","クールジャパン戦略担当大臣"
238043076,"衛藤 晟一","海洋政策担当大臣","知的財産戦略担当大臣"
238043079,"衛藤 晟一","海洋政策担当大臣","マイナンバー制度担当大臣"
238043082,"衛藤 晟一","海洋政策担当大臣","こども政策担当大臣"
238043083,"衛藤 晟一","海洋政策担当大臣","孤独・孤立対策担当大臣"
238043086,"衛藤 晟一","海洋政策担当大臣","経済安全保障担当大臣"
