"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
179015066,"古屋 圭司","防災担当大臣","東京オリンピック・パラリンピック担当大臣"
179015072,"古屋 圭司","防災担当大臣","クールジャパン戦略担当大臣"
179015076,"古屋 圭司","防災担当大臣","知的財産戦略担当大臣"
179015079,"古屋 圭司","防災担当大臣","マイナンバー制度担当大臣"
179015082,"古屋 圭司","防災担当大臣","こども政策担当大臣"
179015083,"古屋 圭司","防災担当大臣","孤独・孤立対策担当大臣"
179015086,"古屋 圭司","防災担当大臣","経済安全保障担当大臣"
179044003,"古屋 圭司","拉致問題担当大臣","総務大臣"
179044004,"古屋 圭司","拉致問題担当大臣","法務大臣"
179044005,"古屋 圭司","拉致問題担当大臣","外務大臣"
179044007,"古屋 圭司","拉致問題担当大臣","文部科学大臣"
179044008,"古屋 圭司","拉致問題担当大臣","厚生労働大臣"
179044011,"古屋 圭司","拉致問題担当大臣","国土交通大臣"
179044012,"古屋 圭司","拉致問題担当大臣","環境大臣"
179044013,"古屋 圭司","拉致問題担当大臣","防衛大臣（防衛庁長官）"
179044016,"古屋 圭司","拉致問題担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
179044017,"古屋 圭司","拉致問題担当大臣","沖縄及び北方対策担当大臣"
179044019,"古屋 圭司","拉致問題担当大臣","経済財政政策担当大臣"
179044020,"古屋 圭司","拉致問題担当大臣","科学技術政策担当大臣"
179044021,"古屋 圭司","拉致問題担当大臣","規制改革担当大臣"
179044022,"古屋 圭司","拉致問題担当大臣","男女共同参画担当大臣"
179044024,"古屋 圭司","拉致問題担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
179044028,"古屋 圭司","拉致問題担当大臣","少子化対策担当大臣"
179044029,"古屋 圭司","拉致問題担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
179044039,"古屋 圭司","拉致問題担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
179044040,"古屋 圭司","拉致問題担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
179044043,"古屋 圭司","拉致問題担当大臣","海洋政策担当大臣"
179044045,"古屋 圭司","拉致問題担当大臣","再チャレンジ担当大臣"
179044048,"古屋 圭司","拉致問題担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
179044061,"古屋 圭司","拉致問題担当大臣","原子力防災担当大臣"
179044062,"古屋 圭司","拉致問題担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
179044066,"古屋 圭司","拉致問題担当大臣","東京オリンピック・パラリンピック担当大臣"
179044072,"古屋 圭司","拉致問題担当大臣","クールジャパン戦略担当大臣"
179044076,"古屋 圭司","拉致問題担当大臣","知的財産戦略担当大臣"
179044079,"古屋 圭司","拉致問題担当大臣","マイナンバー制度担当大臣"
179044082,"古屋 圭司","拉致問題担当大臣","こども政策担当大臣"
179044083,"古屋 圭司","拉致問題担当大臣","孤独・孤立対策担当大臣"
179044086,"古屋 圭司","拉致問題担当大臣","経済安全保障担当大臣"
179071003,"古屋 圭司","国土強靱化担当大臣","総務大臣"
179071004,"古屋 圭司","国土強靱化担当大臣","法務大臣"
179071005,"古屋 圭司","国土強靱化担当大臣","外務大臣"
179071007,"古屋 圭司","国土強靱化担当大臣","文部科学大臣"
179071008,"古屋 圭司","国土強靱化担当大臣","厚生労働大臣"
179071011,"古屋 圭司","国土強靱化担当大臣","国土交通大臣"
179071012,"古屋 圭司","国土強靱化担当大臣","環境大臣"
179071013,"古屋 圭司","国土強靱化担当大臣","防衛大臣（防衛庁長官）"
179071016,"古屋 圭司","国土強靱化担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
179071017,"古屋 圭司","国土強靱化担当大臣","沖縄及び北方対策担当大臣"
179071019,"古屋 圭司","国土強靱化担当大臣","経済財政政策担当大臣"
179071020,"古屋 圭司","国土強靱化担当大臣","科学技術政策担当大臣"
179071021,"古屋 圭司","国土強靱化担当大臣","規制改革担当大臣"
179071022,"古屋 圭司","国土強靱化担当大臣","男女共同参画担当大臣"
179071024,"古屋 圭司","国土強靱化担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
179071028,"古屋 圭司","国土強靱化担当大臣","少子化対策担当大臣"
179071029,"古屋 圭司","国土強靱化担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
179071039,"古屋 圭司","国土強靱化担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
179071040,"古屋 圭司","国土強靱化担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
179071043,"古屋 圭司","国土強靱化担当大臣","海洋政策担当大臣"
179071045,"古屋 圭司","国土強靱化担当大臣","再チャレンジ担当大臣"
179071048,"古屋 圭司","国土強靱化担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
179071061,"古屋 圭司","国土強靱化担当大臣","原子力防災担当大臣"
179071062,"古屋 圭司","国土強靱化担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
179071066,"古屋 圭司","国土強靱化担当大臣","東京オリンピック・パラリンピック担当大臣"
179071072,"古屋 圭司","国土強靱化担当大臣","クールジャパン戦略担当大臣"
179071076,"古屋 圭司","国土強靱化担当大臣","知的財産戦略担当大臣"
179071079,"古屋 圭司","国土強靱化担当大臣","マイナンバー制度担当大臣"
179071082,"古屋 圭司","国土強靱化担当大臣","こども政策担当大臣"
179071083,"古屋 圭司","国土強靱化担当大臣","孤独・孤立対策担当大臣"
179071086,"古屋 圭司","国土強靱化担当大臣","経済安全保障担当大臣"
