"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
254012003,"山口 壯","環境大臣","総務大臣"
254012004,"山口 壯","環境大臣","法務大臣"
254012005,"山口 壯","環境大臣","外務大臣"
254012007,"山口 壯","環境大臣","文部科学大臣"
254012008,"山口 壯","環境大臣","厚生労働大臣"
254012011,"山口 壯","環境大臣","国土交通大臣"
254012013,"山口 壯","環境大臣","防衛大臣（防衛庁長官）"
254012014,"山口 壯","環境大臣","国家公安委員会委員長"
254012015,"山口 壯","環境大臣","防災担当大臣"
254012016,"山口 壯","環境大臣","行政改革担当大臣
（行政刷新担当大臣）"
254012017,"山口 壯","環境大臣","沖縄及び北方対策担当大臣"
254012019,"山口 壯","環境大臣","経済財政政策担当大臣"
254012020,"山口 壯","環境大臣","科学技術政策担当大臣"
254012021,"山口 壯","環境大臣","規制改革担当大臣"
254012022,"山口 壯","環境大臣","男女共同参画担当大臣"
254012024,"山口 壯","環境大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
254012028,"山口 壯","環境大臣","少子化対策担当大臣"
254012029,"山口 壯","環境大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
254012039,"山口 壯","環境大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
254012040,"山口 壯","環境大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
254012043,"山口 壯","環境大臣","海洋政策担当大臣"
254012044,"山口 壯","環境大臣","拉致問題担当大臣"
254012045,"山口 壯","環境大臣","再チャレンジ担当大臣"
254012048,"山口 壯","環境大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
254012062,"山口 壯","環境大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
254012066,"山口 壯","環境大臣","東京オリンピック・パラリンピック担当大臣"
254012071,"山口 壯","環境大臣","国土強靱化担当大臣"
254012072,"山口 壯","環境大臣","クールジャパン戦略担当大臣"
254012076,"山口 壯","環境大臣","知的財産戦略担当大臣"
254012079,"山口 壯","環境大臣","マイナンバー制度担当大臣"
254012082,"山口 壯","環境大臣","こども政策担当大臣"
254012083,"山口 壯","環境大臣","孤独・孤立対策担当大臣"
254012086,"山口 壯","環境大臣","経済安全保障担当大臣"
254061003,"山口 壯","原子力防災担当大臣","総務大臣"
254061004,"山口 壯","原子力防災担当大臣","法務大臣"
254061005,"山口 壯","原子力防災担当大臣","外務大臣"
254061007,"山口 壯","原子力防災担当大臣","文部科学大臣"
254061008,"山口 壯","原子力防災担当大臣","厚生労働大臣"
254061011,"山口 壯","原子力防災担当大臣","国土交通大臣"
254061013,"山口 壯","原子力防災担当大臣","防衛大臣（防衛庁長官）"
254061014,"山口 壯","原子力防災担当大臣","国家公安委員会委員長"
254061015,"山口 壯","原子力防災担当大臣","防災担当大臣"
254061016,"山口 壯","原子力防災担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
254061017,"山口 壯","原子力防災担当大臣","沖縄及び北方対策担当大臣"
254061019,"山口 壯","原子力防災担当大臣","経済財政政策担当大臣"
254061020,"山口 壯","原子力防災担当大臣","科学技術政策担当大臣"
254061021,"山口 壯","原子力防災担当大臣","規制改革担当大臣"
254061022,"山口 壯","原子力防災担当大臣","男女共同参画担当大臣"
254061024,"山口 壯","原子力防災担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
254061028,"山口 壯","原子力防災担当大臣","少子化対策担当大臣"
254061029,"山口 壯","原子力防災担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
254061039,"山口 壯","原子力防災担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
254061040,"山口 壯","原子力防災担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
254061043,"山口 壯","原子力防災担当大臣","海洋政策担当大臣"
254061044,"山口 壯","原子力防災担当大臣","拉致問題担当大臣"
254061045,"山口 壯","原子力防災担当大臣","再チャレンジ担当大臣"
254061048,"山口 壯","原子力防災担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
254061062,"山口 壯","原子力防災担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
254061066,"山口 壯","原子力防災担当大臣","東京オリンピック・パラリンピック担当大臣"
254061071,"山口 壯","原子力防災担当大臣","国土強靱化担当大臣"
254061072,"山口 壯","原子力防災担当大臣","クールジャパン戦略担当大臣"
254061076,"山口 壯","原子力防災担当大臣","知的財産戦略担当大臣"
254061079,"山口 壯","原子力防災担当大臣","マイナンバー制度担当大臣"
254061082,"山口 壯","原子力防災担当大臣","こども政策担当大臣"
254061083,"山口 壯","原子力防災担当大臣","孤独・孤立対策担当大臣"
254061086,"山口 壯","原子力防災担当大臣","経済安全保障担当大臣"
