"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
139012003,"松本 龍","環境大臣","総務大臣"
139012004,"松本 龍","環境大臣","法務大臣"
139012005,"松本 龍","環境大臣","外務大臣"
139012007,"松本 龍","環境大臣","文部科学大臣"
139012008,"松本 龍","環境大臣","厚生労働大臣"
139012011,"松本 龍","環境大臣","国土交通大臣"
139012013,"松本 龍","環境大臣","防衛大臣（防衛庁長官）"
139012014,"松本 龍","環境大臣","国家公安委員会委員長"
139012016,"松本 龍","環境大臣","行政改革担当大臣
（行政刷新担当大臣）"
139012017,"松本 龍","環境大臣","沖縄及び北方対策担当大臣"
139012019,"松本 龍","環境大臣","経済財政政策担当大臣"
139012020,"松本 龍","環境大臣","科学技術政策担当大臣"
139012021,"松本 龍","環境大臣","規制改革担当大臣"
139012022,"松本 龍","環境大臣","男女共同参画担当大臣"
139012024,"松本 龍","環境大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
139012028,"松本 龍","環境大臣","少子化対策担当大臣"
139012029,"松本 龍","環境大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
139012039,"松本 龍","環境大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
139012040,"松本 龍","環境大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
139012043,"松本 龍","環境大臣","海洋政策担当大臣"
139012044,"松本 龍","環境大臣","拉致問題担当大臣"
139012045,"松本 龍","環境大臣","再チャレンジ担当大臣"
139012048,"松本 龍","環境大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
139012061,"松本 龍","環境大臣","原子力防災担当大臣"
139012062,"松本 龍","環境大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
139012066,"松本 龍","環境大臣","東京オリンピック・パラリンピック担当大臣"
139012071,"松本 龍","環境大臣","国土強靱化担当大臣"
139012072,"松本 龍","環境大臣","クールジャパン戦略担当大臣"
139012076,"松本 龍","環境大臣","知的財産戦略担当大臣"
139012079,"松本 龍","環境大臣","マイナンバー制度担当大臣"
139012082,"松本 龍","環境大臣","こども政策担当大臣"
139012083,"松本 龍","環境大臣","孤独・孤立対策担当大臣"
139012086,"松本 龍","環境大臣","経済安全保障担当大臣"
139015003,"松本 龍","防災担当大臣","総務大臣"
139015004,"松本 龍","防災担当大臣","法務大臣"
139015005,"松本 龍","防災担当大臣","外務大臣"
139015007,"松本 龍","防災担当大臣","文部科学大臣"
139015008,"松本 龍","防災担当大臣","厚生労働大臣"
139015011,"松本 龍","防災担当大臣","国土交通大臣"
139015013,"松本 龍","防災担当大臣","防衛大臣（防衛庁長官）"
139015014,"松本 龍","防災担当大臣","国家公安委員会委員長"
139015016,"松本 龍","防災担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
139015017,"松本 龍","防災担当大臣","沖縄及び北方対策担当大臣"
139015019,"松本 龍","防災担当大臣","経済財政政策担当大臣"
139015020,"松本 龍","防災担当大臣","科学技術政策担当大臣"
139015021,"松本 龍","防災担当大臣","規制改革担当大臣"
139015022,"松本 龍","防災担当大臣","男女共同参画担当大臣"
139015024,"松本 龍","防災担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
139015028,"松本 龍","防災担当大臣","少子化対策担当大臣"
139015029,"松本 龍","防災担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
139015039,"松本 龍","防災担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
139015040,"松本 龍","防災担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
139015043,"松本 龍","防災担当大臣","海洋政策担当大臣"
139015044,"松本 龍","防災担当大臣","拉致問題担当大臣"
139015045,"松本 龍","防災担当大臣","再チャレンジ担当大臣"
139015048,"松本 龍","防災担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
139015061,"松本 龍","防災担当大臣","原子力防災担当大臣"
139015062,"松本 龍","防災担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
139015066,"松本 龍","防災担当大臣","東京オリンピック・パラリンピック担当大臣"
139015071,"松本 龍","防災担当大臣","国土強靱化担当大臣"
139015072,"松本 龍","防災担当大臣","クールジャパン戦略担当大臣"
139015076,"松本 龍","防災担当大臣","知的財産戦略担当大臣"
139015079,"松本 龍","防災担当大臣","マイナンバー制度担当大臣"
139015082,"松本 龍","防災担当大臣","こども政策担当大臣"
139015083,"松本 龍","防災担当大臣","孤独・孤立対策担当大臣"
139015086,"松本 龍","防災担当大臣","経済安全保障担当大臣"
