"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
48007003,"中山 成彬","文部科学大臣","総務大臣"
48007004,"中山 成彬","文部科学大臣","法務大臣"
48007005,"中山 成彬","文部科学大臣","外務大臣"
48007008,"中山 成彬","文部科学大臣","厚生労働大臣"
48007012,"中山 成彬","文部科学大臣","環境大臣"
48007013,"中山 成彬","文部科学大臣","防衛大臣（防衛庁長官）"
48007014,"中山 成彬","文部科学大臣","国家公安委員会委員長"
48007015,"中山 成彬","文部科学大臣","防災担当大臣"
48007016,"中山 成彬","文部科学大臣","行政改革担当大臣
（行政刷新担当大臣）"
48007017,"中山 成彬","文部科学大臣","沖縄及び北方対策担当大臣"
48007019,"中山 成彬","文部科学大臣","経済財政政策担当大臣"
48007020,"中山 成彬","文部科学大臣","科学技術政策担当大臣"
48007021,"中山 成彬","文部科学大臣","規制改革担当大臣"
48007022,"中山 成彬","文部科学大臣","男女共同参画担当大臣"
48007024,"中山 成彬","文部科学大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
48007028,"中山 成彬","文部科学大臣","少子化対策担当大臣"
48007029,"中山 成彬","文部科学大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
48007039,"中山 成彬","文部科学大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
48007040,"中山 成彬","文部科学大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
48007043,"中山 成彬","文部科学大臣","海洋政策担当大臣"
48007044,"中山 成彬","文部科学大臣","拉致問題担当大臣"
48007045,"中山 成彬","文部科学大臣","再チャレンジ担当大臣"
48007048,"中山 成彬","文部科学大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
48007061,"中山 成彬","文部科学大臣","原子力防災担当大臣"
48007062,"中山 成彬","文部科学大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
48007066,"中山 成彬","文部科学大臣","東京オリンピック・パラリンピック担当大臣"
48007071,"中山 成彬","文部科学大臣","国土強靱化担当大臣"
48007072,"中山 成彬","文部科学大臣","クールジャパン戦略担当大臣"
48007076,"中山 成彬","文部科学大臣","知的財産戦略担当大臣"
48007079,"中山 成彬","文部科学大臣","マイナンバー制度担当大臣"
48007082,"中山 成彬","文部科学大臣","こども政策担当大臣"
48007083,"中山 成彬","文部科学大臣","孤独・孤立対策担当大臣"
48007086,"中山 成彬","文部科学大臣","経済安全保障担当大臣"
48011003,"中山 成彬","国土交通大臣","総務大臣"
48011004,"中山 成彬","国土交通大臣","法務大臣"
48011005,"中山 成彬","国土交通大臣","外務大臣"
48011008,"中山 成彬","国土交通大臣","厚生労働大臣"
48011012,"中山 成彬","国土交通大臣","環境大臣"
48011013,"中山 成彬","国土交通大臣","防衛大臣（防衛庁長官）"
48011014,"中山 成彬","国土交通大臣","国家公安委員会委員長"
48011015,"中山 成彬","国土交通大臣","防災担当大臣"
48011016,"中山 成彬","国土交通大臣","行政改革担当大臣
（行政刷新担当大臣）"
48011017,"中山 成彬","国土交通大臣","沖縄及び北方対策担当大臣"
48011019,"中山 成彬","国土交通大臣","経済財政政策担当大臣"
48011020,"中山 成彬","国土交通大臣","科学技術政策担当大臣"
48011021,"中山 成彬","国土交通大臣","規制改革担当大臣"
48011022,"中山 成彬","国土交通大臣","男女共同参画担当大臣"
48011024,"中山 成彬","国土交通大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
48011028,"中山 成彬","国土交通大臣","少子化対策担当大臣"
48011029,"中山 成彬","国土交通大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
48011039,"中山 成彬","国土交通大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
48011040,"中山 成彬","国土交通大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
48011043,"中山 成彬","国土交通大臣","海洋政策担当大臣"
48011044,"中山 成彬","国土交通大臣","拉致問題担当大臣"
48011045,"中山 成彬","国土交通大臣","再チャレンジ担当大臣"
48011048,"中山 成彬","国土交通大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
48011061,"中山 成彬","国土交通大臣","原子力防災担当大臣"
48011062,"中山 成彬","国土交通大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
48011066,"中山 成彬","国土交通大臣","東京オリンピック・パラリンピック担当大臣"
48011071,"中山 成彬","国土交通大臣","国土強靱化担当大臣"
48011072,"中山 成彬","国土交通大臣","クールジャパン戦略担当大臣"
48011076,"中山 成彬","国土交通大臣","知的財産戦略担当大臣"
48011079,"中山 成彬","国土交通大臣","マイナンバー制度担当大臣"
48011082,"中山 成彬","国土交通大臣","こども政策担当大臣"
48011083,"中山 成彬","国土交通大臣","孤独・孤立対策担当大臣"
48011086,"中山 成彬","国土交通大臣","経済安全保障担当大臣"
