"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
224013003,"岩屋 毅","防衛大臣（防衛庁長官）","総務大臣"
224013004,"岩屋 毅","防衛大臣（防衛庁長官）","法務大臣"
224013005,"岩屋 毅","防衛大臣（防衛庁長官）","外務大臣"
224013007,"岩屋 毅","防衛大臣（防衛庁長官）","文部科学大臣"
224013008,"岩屋 毅","防衛大臣（防衛庁長官）","厚生労働大臣"
224013011,"岩屋 毅","防衛大臣（防衛庁長官）","国土交通大臣"
224013012,"岩屋 毅","防衛大臣（防衛庁長官）","環境大臣"
224013014,"岩屋 毅","防衛大臣（防衛庁長官）","国家公安委員会委員長"
224013015,"岩屋 毅","防衛大臣（防衛庁長官）","防災担当大臣"
224013016,"岩屋 毅","防衛大臣（防衛庁長官）","行政改革担当大臣
（行政刷新担当大臣）"
224013017,"岩屋 毅","防衛大臣（防衛庁長官）","沖縄及び北方対策担当大臣"
224013019,"岩屋 毅","防衛大臣（防衛庁長官）","経済財政政策担当大臣"
224013020,"岩屋 毅","防衛大臣（防衛庁長官）","科学技術政策担当大臣"
224013021,"岩屋 毅","防衛大臣（防衛庁長官）","規制改革担当大臣"
224013022,"岩屋 毅","防衛大臣（防衛庁長官）","男女共同参画担当大臣"
224013024,"岩屋 毅","防衛大臣（防衛庁長官）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
224013028,"岩屋 毅","防衛大臣（防衛庁長官）","少子化対策担当大臣"
224013029,"岩屋 毅","防衛大臣（防衛庁長官）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
224013039,"岩屋 毅","防衛大臣（防衛庁長官）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
224013040,"岩屋 毅","防衛大臣（防衛庁長官）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
224013043,"岩屋 毅","防衛大臣（防衛庁長官）","海洋政策担当大臣"
224013044,"岩屋 毅","防衛大臣（防衛庁長官）","拉致問題担当大臣"
224013045,"岩屋 毅","防衛大臣（防衛庁長官）","再チャレンジ担当大臣"
224013048,"岩屋 毅","防衛大臣（防衛庁長官）","宇宙政策担当大臣
（宇宙開発担当大臣）"
224013061,"岩屋 毅","防衛大臣（防衛庁長官）","原子力防災担当大臣"
224013062,"岩屋 毅","防衛大臣（防衛庁長官）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
224013066,"岩屋 毅","防衛大臣（防衛庁長官）","東京オリンピック・パラリンピック担当大臣"
224013071,"岩屋 毅","防衛大臣（防衛庁長官）","国土強靱化担当大臣"
224013072,"岩屋 毅","防衛大臣（防衛庁長官）","クールジャパン戦略担当大臣"
224013076,"岩屋 毅","防衛大臣（防衛庁長官）","知的財産戦略担当大臣"
224013079,"岩屋 毅","防衛大臣（防衛庁長官）","マイナンバー制度担当大臣"
224013082,"岩屋 毅","防衛大臣（防衛庁長官）","こども政策担当大臣"
224013083,"岩屋 毅","防衛大臣（防衛庁長官）","孤独・孤立対策担当大臣"
224013086,"岩屋 毅","防衛大臣（防衛庁長官）","経済安全保障担当大臣"
