"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
79045003,"山本 有二","再チャレンジ担当大臣","総務大臣"
79045004,"山本 有二","再チャレンジ担当大臣","法務大臣"
79045005,"山本 有二","再チャレンジ担当大臣","外務大臣"
79045007,"山本 有二","再チャレンジ担当大臣","文部科学大臣"
79045008,"山本 有二","再チャレンジ担当大臣","厚生労働大臣"
79045011,"山本 有二","再チャレンジ担当大臣","国土交通大臣"
79045012,"山本 有二","再チャレンジ担当大臣","環境大臣"
79045013,"山本 有二","再チャレンジ担当大臣","防衛大臣（防衛庁長官）"
79045014,"山本 有二","再チャレンジ担当大臣","国家公安委員会委員長"
79045015,"山本 有二","再チャレンジ担当大臣","防災担当大臣"
79045016,"山本 有二","再チャレンジ担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
79045017,"山本 有二","再チャレンジ担当大臣","沖縄及び北方対策担当大臣"
79045019,"山本 有二","再チャレンジ担当大臣","経済財政政策担当大臣"
79045020,"山本 有二","再チャレンジ担当大臣","科学技術政策担当大臣"
79045021,"山本 有二","再チャレンジ担当大臣","規制改革担当大臣"
79045022,"山本 有二","再チャレンジ担当大臣","男女共同参画担当大臣"
79045024,"山本 有二","再チャレンジ担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
79045028,"山本 有二","再チャレンジ担当大臣","少子化対策担当大臣"
79045029,"山本 有二","再チャレンジ担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
79045039,"山本 有二","再チャレンジ担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
79045040,"山本 有二","再チャレンジ担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
79045043,"山本 有二","再チャレンジ担当大臣","海洋政策担当大臣"
79045044,"山本 有二","再チャレンジ担当大臣","拉致問題担当大臣"
79045048,"山本 有二","再チャレンジ担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
79045061,"山本 有二","再チャレンジ担当大臣","原子力防災担当大臣"
79045062,"山本 有二","再チャレンジ担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
79045066,"山本 有二","再チャレンジ担当大臣","東京オリンピック・パラリンピック担当大臣"
79045071,"山本 有二","再チャレンジ担当大臣","国土強靱化担当大臣"
79045072,"山本 有二","再チャレンジ担当大臣","クールジャパン戦略担当大臣"
79045076,"山本 有二","再チャレンジ担当大臣","知的財産戦略担当大臣"
79045079,"山本 有二","再チャレンジ担当大臣","マイナンバー制度担当大臣"
79045082,"山本 有二","再チャレンジ担当大臣","こども政策担当大臣"
79045083,"山本 有二","再チャレンジ担当大臣","孤独・孤立対策担当大臣"
79045086,"山本 有二","再チャレンジ担当大臣","経済安全保障担当大臣"
