"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
220004003,"山下 貴司","法務大臣","総務大臣"
220004005,"山下 貴司","法務大臣","外務大臣"
220004007,"山下 貴司","法務大臣","文部科学大臣"
220004008,"山下 貴司","法務大臣","厚生労働大臣"
220004011,"山下 貴司","法務大臣","国土交通大臣"
220004012,"山下 貴司","法務大臣","環境大臣"
220004013,"山下 貴司","法務大臣","防衛大臣（防衛庁長官）"
220004014,"山下 貴司","法務大臣","国家公安委員会委員長"
220004015,"山下 貴司","法務大臣","防災担当大臣"
220004016,"山下 貴司","法務大臣","行政改革担当大臣
（行政刷新担当大臣）"
220004017,"山下 貴司","法務大臣","沖縄及び北方対策担当大臣"
220004019,"山下 貴司","法務大臣","経済財政政策担当大臣"
220004020,"山下 貴司","法務大臣","科学技術政策担当大臣"
220004021,"山下 貴司","法務大臣","規制改革担当大臣"
220004022,"山下 貴司","法務大臣","男女共同参画担当大臣"
220004024,"山下 貴司","法務大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
220004028,"山下 貴司","法務大臣","少子化対策担当大臣"
220004029,"山下 貴司","法務大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
220004039,"山下 貴司","法務大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
220004040,"山下 貴司","法務大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
220004043,"山下 貴司","法務大臣","海洋政策担当大臣"
220004044,"山下 貴司","法務大臣","拉致問題担当大臣"
220004045,"山下 貴司","法務大臣","再チャレンジ担当大臣"
220004048,"山下 貴司","法務大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
220004061,"山下 貴司","法務大臣","原子力防災担当大臣"
220004062,"山下 貴司","法務大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
220004066,"山下 貴司","法務大臣","東京オリンピック・パラリンピック担当大臣"
220004071,"山下 貴司","法務大臣","国土強靱化担当大臣"
220004072,"山下 貴司","法務大臣","クールジャパン戦略担当大臣"
220004076,"山下 貴司","法務大臣","知的財産戦略担当大臣"
220004079,"山下 貴司","法務大臣","マイナンバー制度担当大臣"
220004082,"山下 貴司","法務大臣","こども政策担当大臣"
220004083,"山下 貴司","法務大臣","孤独・孤立対策担当大臣"
220004086,"山下 貴司","法務大臣","経済安全保障担当大臣"
