"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
216017003,"江﨑 鐵磨","沖縄及び北方対策担当大臣","総務大臣"
216017004,"江﨑 鐵磨","沖縄及び北方対策担当大臣","法務大臣"
216017005,"江﨑 鐵磨","沖縄及び北方対策担当大臣","外務大臣"
216017007,"江﨑 鐵磨","沖縄及び北方対策担当大臣","文部科学大臣"
216017008,"江﨑 鐵磨","沖縄及び北方対策担当大臣","厚生労働大臣"
216017011,"江﨑 鐵磨","沖縄及び北方対策担当大臣","国土交通大臣"
216017012,"江﨑 鐵磨","沖縄及び北方対策担当大臣","環境大臣"
216017013,"江﨑 鐵磨","沖縄及び北方対策担当大臣","防衛大臣（防衛庁長官）"
216017014,"江﨑 鐵磨","沖縄及び北方対策担当大臣","国家公安委員会委員長"
216017015,"江﨑 鐵磨","沖縄及び北方対策担当大臣","防災担当大臣"
216017016,"江﨑 鐵磨","沖縄及び北方対策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
216017019,"江﨑 鐵磨","沖縄及び北方対策担当大臣","経済財政政策担当大臣"
216017020,"江﨑 鐵磨","沖縄及び北方対策担当大臣","科学技術政策担当大臣"
216017021,"江﨑 鐵磨","沖縄及び北方対策担当大臣","規制改革担当大臣"
216017022,"江﨑 鐵磨","沖縄及び北方対策担当大臣","男女共同参画担当大臣"
216017028,"江﨑 鐵磨","沖縄及び北方対策担当大臣","少子化対策担当大臣"
216017029,"江﨑 鐵磨","沖縄及び北方対策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
216017039,"江﨑 鐵磨","沖縄及び北方対策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
216017040,"江﨑 鐵磨","沖縄及び北方対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
216017044,"江﨑 鐵磨","沖縄及び北方対策担当大臣","拉致問題担当大臣"
216017045,"江﨑 鐵磨","沖縄及び北方対策担当大臣","再チャレンジ担当大臣"
216017048,"江﨑 鐵磨","沖縄及び北方対策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
216017061,"江﨑 鐵磨","沖縄及び北方対策担当大臣","原子力防災担当大臣"
216017062,"江﨑 鐵磨","沖縄及び北方対策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
216017066,"江﨑 鐵磨","沖縄及び北方対策担当大臣","東京オリンピック・パラリンピック担当大臣"
216017071,"江﨑 鐵磨","沖縄及び北方対策担当大臣","国土強靱化担当大臣"
216017072,"江﨑 鐵磨","沖縄及び北方対策担当大臣","クールジャパン戦略担当大臣"
216017076,"江﨑 鐵磨","沖縄及び北方対策担当大臣","知的財産戦略担当大臣"
216017079,"江﨑 鐵磨","沖縄及び北方対策担当大臣","マイナンバー制度担当大臣"
216017082,"江﨑 鐵磨","沖縄及び北方対策担当大臣","こども政策担当大臣"
216017083,"江﨑 鐵磨","沖縄及び北方対策担当大臣","孤独・孤立対策担当大臣"
216017086,"江﨑 鐵磨","沖縄及び北方対策担当大臣","経済安全保障担当大臣"
216024003,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","総務大臣"
216024004,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","法務大臣"
216024005,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","外務大臣"
216024007,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","文部科学大臣"
216024008,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","厚生労働大臣"
216024011,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土交通大臣"
216024012,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","環境大臣"
216024013,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","防衛大臣（防衛庁長官）"
216024014,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","国家公安委員会委員長"
216024015,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","防災担当大臣"
216024016,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
216024019,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済財政政策担当大臣"
216024020,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","科学技術政策担当大臣"
216024021,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","規制改革担当大臣"
216024022,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","男女共同参画担当大臣"
216024028,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","少子化対策担当大臣"
216024029,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
216024039,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
216024040,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
216024044,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","拉致問題担当大臣"
216024045,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","再チャレンジ担当大臣"
216024048,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
216024061,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","原子力防災担当大臣"
216024062,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
216024066,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","東京オリンピック・パラリンピック担当大臣"
216024071,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土強靱化担当大臣"
216024072,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","クールジャパン戦略担当大臣"
216024076,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","知的財産戦略担当大臣"
216024079,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","マイナンバー制度担当大臣"
216024082,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","こども政策担当大臣"
216024083,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","孤独・孤立対策担当大臣"
216024086,"江﨑 鐵磨","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済安全保障担当大臣"
216043003,"江﨑 鐵磨","海洋政策担当大臣","総務大臣"
216043004,"江﨑 鐵磨","海洋政策担当大臣","法務大臣"
216043005,"江﨑 鐵磨","海洋政策担当大臣","外務大臣"
216043007,"江﨑 鐵磨","海洋政策担当大臣","文部科学大臣"
216043008,"江﨑 鐵磨","海洋政策担当大臣","厚生労働大臣"
216043011,"江﨑 鐵磨","海洋政策担当大臣","国土交通大臣"
216043012,"江﨑 鐵磨","海洋政策担当大臣","環境大臣"
216043013,"江﨑 鐵磨","海洋政策担当大臣","防衛大臣（防衛庁長官）"
