"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
130020014,"玄葉 光一郎","科学技術政策担当大臣","国家公安委員会委員長"
130020015,"玄葉 光一郎","科学技術政策担当大臣","防災担当大臣"
130020016,"玄葉 光一郎","科学技術政策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
130020017,"玄葉 光一郎","科学技術政策担当大臣","沖縄及び北方対策担当大臣"
130020019,"玄葉 光一郎","科学技術政策担当大臣","経済財政政策担当大臣"
130020021,"玄葉 光一郎","科学技術政策担当大臣","規制改革担当大臣"
130020024,"玄葉 光一郎","科学技術政策担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
130020029,"玄葉 光一郎","科学技術政策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
130020040,"玄葉 光一郎","科学技術政策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
130020043,"玄葉 光一郎","科学技術政策担当大臣","海洋政策担当大臣"
130020044,"玄葉 光一郎","科学技術政策担当大臣","拉致問題担当大臣"
130020045,"玄葉 光一郎","科学技術政策担当大臣","再チャレンジ担当大臣"
130020061,"玄葉 光一郎","科学技術政策担当大臣","原子力防災担当大臣"
130020062,"玄葉 光一郎","科学技術政策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
130020066,"玄葉 光一郎","科学技術政策担当大臣","東京オリンピック・パラリンピック担当大臣"
130020071,"玄葉 光一郎","科学技術政策担当大臣","国土強靱化担当大臣"
130020072,"玄葉 光一郎","科学技術政策担当大臣","クールジャパン戦略担当大臣"
130020076,"玄葉 光一郎","科学技術政策担当大臣","知的財産戦略担当大臣"
130020079,"玄葉 光一郎","科学技術政策担当大臣","マイナンバー制度担当大臣"
130020082,"玄葉 光一郎","科学技術政策担当大臣","こども政策担当大臣"
130020083,"玄葉 光一郎","科学技術政策担当大臣","孤独・孤立対策担当大臣"
130020086,"玄葉 光一郎","科学技術政策担当大臣","経済安全保障担当大臣"
130022003,"玄葉 光一郎","男女共同参画担当大臣","総務大臣"
130022004,"玄葉 光一郎","男女共同参画担当大臣","法務大臣"
130022007,"玄葉 光一郎","男女共同参画担当大臣","文部科学大臣"
130022008,"玄葉 光一郎","男女共同参画担当大臣","厚生労働大臣"
130022011,"玄葉 光一郎","男女共同参画担当大臣","国土交通大臣"
130022012,"玄葉 光一郎","男女共同参画担当大臣","環境大臣"
130022013,"玄葉 光一郎","男女共同参画担当大臣","防衛大臣（防衛庁長官）"
130022014,"玄葉 光一郎","男女共同参画担当大臣","国家公安委員会委員長"
130022015,"玄葉 光一郎","男女共同参画担当大臣","防災担当大臣"
130022016,"玄葉 光一郎","男女共同参画担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
130022017,"玄葉 光一郎","男女共同参画担当大臣","沖縄及び北方対策担当大臣"
130022019,"玄葉 光一郎","男女共同参画担当大臣","経済財政政策担当大臣"
130022021,"玄葉 光一郎","男女共同参画担当大臣","規制改革担当大臣"
130022024,"玄葉 光一郎","男女共同参画担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
130022029,"玄葉 光一郎","男女共同参画担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
130022040,"玄葉 光一郎","男女共同参画担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
130022043,"玄葉 光一郎","男女共同参画担当大臣","海洋政策担当大臣"
130022044,"玄葉 光一郎","男女共同参画担当大臣","拉致問題担当大臣"
130022045,"玄葉 光一郎","男女共同参画担当大臣","再チャレンジ担当大臣"
130022061,"玄葉 光一郎","男女共同参画担当大臣","原子力防災担当大臣"
130022062,"玄葉 光一郎","男女共同参画担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
130022066,"玄葉 光一郎","男女共同参画担当大臣","東京オリンピック・パラリンピック担当大臣"
130022071,"玄葉 光一郎","男女共同参画担当大臣","国土強靱化担当大臣"
130022072,"玄葉 光一郎","男女共同参画担当大臣","クールジャパン戦略担当大臣"
130022076,"玄葉 光一郎","男女共同参画担当大臣","知的財産戦略担当大臣"
130022079,"玄葉 光一郎","男女共同参画担当大臣","マイナンバー制度担当大臣"
130022082,"玄葉 光一郎","男女共同参画担当大臣","こども政策担当大臣"
130022083,"玄葉 光一郎","男女共同参画担当大臣","孤独・孤立対策担当大臣"
130022086,"玄葉 光一郎","男女共同参画担当大臣","経済安全保障担当大臣"
130028003,"玄葉 光一郎","少子化対策担当大臣","総務大臣"
130028004,"玄葉 光一郎","少子化対策担当大臣","法務大臣"
130028007,"玄葉 光一郎","少子化対策担当大臣","文部科学大臣"
130028008,"玄葉 光一郎","少子化対策担当大臣","厚生労働大臣"
130028011,"玄葉 光一郎","少子化対策担当大臣","国土交通大臣"
130028012,"玄葉 光一郎","少子化対策担当大臣","環境大臣"
130028013,"玄葉 光一郎","少子化対策担当大臣","防衛大臣（防衛庁長官）"
130028014,"玄葉 光一郎","少子化対策担当大臣","国家公安委員会委員長"
130028015,"玄葉 光一郎","少子化対策担当大臣","防災担当大臣"
130028016,"玄葉 光一郎","少子化対策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
130028017,"玄葉 光一郎","少子化対策担当大臣","沖縄及び北方対策担当大臣"
130028019,"玄葉 光一郎","少子化対策担当大臣","経済財政政策担当大臣"
130028021,"玄葉 光一郎","少子化対策担当大臣","規制改革担当大臣"
130028024,"玄葉 光一郎","少子化対策担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
130028029,"玄葉 光一郎","少子化対策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
130028040,"玄葉 光一郎","少子化対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
130028043,"玄葉 光一郎","少子化対策担当大臣","海洋政策担当大臣"
130028044,"玄葉 光一郎","少子化対策担当大臣","拉致問題担当大臣"
130028045,"玄葉 光一郎","少子化対策担当大臣","再チャレンジ担当大臣"
130028061,"玄葉 光一郎","少子化対策担当大臣","原子力防災担当大臣"
130028062,"玄葉 光一郎","少子化対策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
130028066,"玄葉 光一郎","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
130028071,"玄葉 光一郎","少子化対策担当大臣","国土強靱化担当大臣"
130028072,"玄葉 光一郎","少子化対策担当大臣","クールジャパン戦略担当大臣"
130028076,"玄葉 光一郎","少子化対策担当大臣","知的財産戦略担当大臣"
130028079,"玄葉 光一郎","少子化対策担当大臣","マイナンバー制度担当大臣"
130028082,"玄葉 光一郎","少子化対策担当大臣","こども政策担当大臣"
130028083,"玄葉 光一郎","少子化対策担当大臣","孤独・孤立対策担当大臣"
130028086,"玄葉 光一郎","少子化対策担当大臣","経済安全保障担当大臣"
130039003,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","総務大臣"
130039004,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","法務大臣"
130039007,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","文部科学大臣"
130039008,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","厚生労働大臣"
130039011,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","国土交通大臣"
130039012,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","環境大臣"
130039013,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","防衛大臣（防衛庁長官）"
130039014,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","国家公安委員会委員長"
130039015,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","防災担当大臣"
130039016,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
130039017,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","沖縄及び北方対策担当大臣"
130039019,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","経済財政政策担当大臣"
130039021,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","規制改革担当大臣"
130039024,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
130039029,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
130039040,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
130039043,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","海洋政策担当大臣"
130039044,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","拉致問題担当大臣"
130039045,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","再チャレンジ担当大臣"
130039061,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","原子力防災担当大臣"
130039062,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
130039066,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","東京オリンピック・パラリンピック担当大臣"
130039071,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","国土強靱化担当大臣"
130039072,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","クールジャパン戦略担当大臣"
130039076,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","知的財産戦略担当大臣"
130039079,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","マイナンバー制度担当大臣"
130039082,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","こども政策担当大臣"
130039083,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","孤独・孤立対策担当大臣"
130039086,"玄葉 光一郎","国家公務員制度担当大臣
（公務員制度改革担当大臣）","経済安全保障担当大臣"
130048003,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","総務大臣"
130048004,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","法務大臣"
130048007,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","文部科学大臣"
130048008,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","厚生労働大臣"
130048011,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","国土交通大臣"
130048012,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","環境大臣"
130048013,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","防衛大臣（防衛庁長官）"
130048014,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","国家公安委員会委員長"
130048015,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","防災担当大臣"
130048016,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
130048017,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","沖縄及び北方対策担当大臣"
130048019,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","経済財政政策担当大臣"
130048021,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","規制改革担当大臣"
130048024,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
130048029,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
130048040,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
130048043,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","海洋政策担当大臣"
130048044,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","拉致問題担当大臣"
130048045,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","再チャレンジ担当大臣"
130048061,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","原子力防災担当大臣"
130048062,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
130048066,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","東京オリンピック・パラリンピック担当大臣"
130048071,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","国土強靱化担当大臣"
130048072,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","クールジャパン戦略担当大臣"
130048076,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","知的財産戦略担当大臣"
130048079,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","マイナンバー制度担当大臣"
130048082,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","こども政策担当大臣"
130048083,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","孤独・孤立対策担当大臣"
130048086,"玄葉 光一郎","宇宙政策担当大臣
（宇宙開発担当大臣）","経済安全保障担当大臣"
