"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
41012003,"小池 百合子（こいけ ゆりこ）","環境大臣","総務大臣"
41012004,"小池 百合子（こいけ ゆりこ）","環境大臣","法務大臣"
41012005,"小池 百合子（こいけ ゆりこ）","環境大臣","外務大臣"
41012007,"小池 百合子（こいけ ゆりこ）","環境大臣","文部科学大臣"
41012008,"小池 百合子（こいけ ゆりこ）","環境大臣","厚生労働大臣"
41012011,"小池 百合子（こいけ ゆりこ）","環境大臣","国土交通大臣"
41012014,"小池 百合子（こいけ ゆりこ）","環境大臣","国家公安委員会委員長"
41012015,"小池 百合子（こいけ ゆりこ）","環境大臣","防災担当大臣"
41012016,"小池 百合子（こいけ ゆりこ）","環境大臣","行政改革担当大臣（行政刷新担当大臣）"
41012019,"小池 百合子（こいけ ゆりこ）","環境大臣","経済財政政策担当大臣"
41012020,"小池 百合子（こいけ ゆりこ）","環境大臣","科学技術政策担当大臣"
41012021,"小池 百合子（こいけ ゆりこ）","環境大臣","規制改革担当大臣"
41012022,"小池 百合子（こいけ ゆりこ）","環境大臣","男女共同参画担当大臣"
41012024,"小池 百合子（こいけ ゆりこ）","環境大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
41012028,"小池 百合子（こいけ ゆりこ）","環境大臣","少子化対策担当大臣"
41012029,"小池 百合子（こいけ ゆりこ）","環境大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
41012039,"小池 百合子（こいけ ゆりこ）","環境大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
41012040,"小池 百合子（こいけ ゆりこ）","環境大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
41012043,"小池 百合子（こいけ ゆりこ）","環境大臣","海洋政策担当大臣"
41012044,"小池 百合子（こいけ ゆりこ）","環境大臣","拉致問題担当大臣"
41012045,"小池 百合子（こいけ ゆりこ）","環境大臣","再チャレンジ担当大臣"
41012048,"小池 百合子（こいけ ゆりこ）","環境大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
41012061,"小池 百合子（こいけ ゆりこ）","環境大臣","原子力防災担当大臣"
41012062,"小池 百合子（こいけ ゆりこ）","環境大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
41012066,"小池 百合子（こいけ ゆりこ）","環境大臣","東京オリンピック・パラリンピック担当大臣"
41012071,"小池 百合子（こいけ ゆりこ）","環境大臣","国土強靱化担当大臣"
41012072,"小池 百合子（こいけ ゆりこ）","環境大臣","クールジャパン戦略担当大臣"
41012076,"小池 百合子（こいけ ゆりこ）","環境大臣","知的財産戦略担当大臣"
41012079,"小池 百合子（こいけ ゆりこ）","環境大臣","マイナンバー制度担当大臣"
41012082,"小池 百合子（こいけ ゆりこ）","環境大臣","こども政策担当大臣"
41012083,"小池 百合子（こいけ ゆりこ）","環境大臣","孤独・孤立対策担当大臣"
41012086,"小池 百合子（こいけ ゆりこ）","環境大臣","経済安全保障担当大臣"
41013003,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","総務大臣"
41013004,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","法務大臣"
41013005,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","外務大臣"
41013007,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","文部科学大臣"
41013008,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","厚生労働大臣"
41013011,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","国土交通大臣"
41013014,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","国家公安委員会委員長"
41013015,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","防災担当大臣"
41013016,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","行政改革担当大臣（行政刷新担当大臣）"
41013019,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","経済財政政策担当大臣"
41013020,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","科学技術政策担当大臣"
41013021,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","規制改革担当大臣"
41013022,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","男女共同参画担当大臣"
41013024,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","消費者及び食品安全担当大臣（食品安全担当大臣）"
41013028,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","少子化対策担当大臣"
41013029,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
41013039,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
41013040,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
41013043,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","海洋政策担当大臣"
41013044,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","拉致問題担当大臣"
41013045,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","再チャレンジ担当大臣"
41013048,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","宇宙政策担当大臣（宇宙開発担当大臣）"
41013061,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","原子力防災担当大臣"
41013062,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
41013066,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","東京オリンピック・パラリンピック担当大臣"
41013071,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","国土強靱化担当大臣"
41013072,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","クールジャパン戦略担当大臣"
41013076,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","知的財産戦略担当大臣"
41013079,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","マイナンバー制度担当大臣"
41013082,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","こども政策担当大臣"
41013083,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","孤独・孤立対策担当大臣"
41013086,"小池 百合子（こいけ ゆりこ）","防衛大臣（防衛庁長官）","経済安全保障担当大臣"
41017003,"小池 百合子（こいけ ゆりこ）","沖縄及び北方対策担当大臣","総務大臣"
41017004,"小池 百合子（こいけ ゆりこ）","沖縄及び北方対策担当大臣","法務大臣"
41017005,"小池 百合子（こいけ ゆりこ）","沖縄及び北方対策担当大臣","外務大臣"
41017007,"小池 百合子（こいけ ゆりこ）","沖縄及び北方対策担当大臣","文部科学大臣"
41017008,"小池 百合子（こいけ ゆりこ）","沖縄及び北方対策担当大臣","厚生労働大臣"
41017011,"小池 百合子（こいけ ゆりこ）","沖縄及び北方対策担当大臣","国土交通大臣"
41017014,"小池 百合子（こいけ ゆりこ）","沖縄及び北方対策担当大臣","国家公安委員会委員長"
41017015,"小池 百合子（こいけ ゆりこ）","沖縄及び北方対策担当大臣","防災担当大臣"
