"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
202007003,"松野 博一（まつの ひろかず）","文部科学大臣","総務大臣"
202007004,"松野 博一（まつの ひろかず）","文部科学大臣","法務大臣"
202007005,"松野 博一（まつの ひろかず）","文部科学大臣","外務大臣"
202007008,"松野 博一（まつの ひろかず）","文部科学大臣","厚生労働大臣"
202007011,"松野 博一（まつの ひろかず）","文部科学大臣","国土交通大臣"
202007012,"松野 博一（まつの ひろかず）","文部科学大臣","環境大臣"
202007013,"松野 博一（まつの ひろかず）","文部科学大臣","防衛大臣（防衛庁長官）"
202007014,"松野 博一（まつの ひろかず）","文部科学大臣","国家公安委員会委員長"
202007015,"松野 博一（まつの ひろかず）","文部科学大臣","防災担当大臣"
202007016,"松野 博一（まつの ひろかず）","文部科学大臣","行政改革担当大臣（行政刷新担当大臣）"
202007017,"松野 博一（まつの ひろかず）","文部科学大臣","沖縄及び北方対策担当大臣"
202007019,"松野 博一（まつの ひろかず）","文部科学大臣","経済財政政策担当大臣"
202007020,"松野 博一（まつの ひろかず）","文部科学大臣","科学技術政策担当大臣"
202007021,"松野 博一（まつの ひろかず）","文部科学大臣","規制改革担当大臣"
202007022,"松野 博一（まつの ひろかず）","文部科学大臣","男女共同参画担当大臣"
202007024,"松野 博一（まつの ひろかず）","文部科学大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
202007028,"松野 博一（まつの ひろかず）","文部科学大臣","少子化対策担当大臣"
202007029,"松野 博一（まつの ひろかず）","文部科学大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
202007039,"松野 博一（まつの ひろかず）","文部科学大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
202007040,"松野 博一（まつの ひろかず）","文部科学大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
202007043,"松野 博一（まつの ひろかず）","文部科学大臣","海洋政策担当大臣"
202007045,"松野 博一（まつの ひろかず）","文部科学大臣","再チャレンジ担当大臣"
202007048,"松野 博一（まつの ひろかず）","文部科学大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
202007061,"松野 博一（まつの ひろかず）","文部科学大臣","原子力防災担当大臣"
202007062,"松野 博一（まつの ひろかず）","文部科学大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
202007066,"松野 博一（まつの ひろかず）","文部科学大臣","東京オリンピック・パラリンピック担当大臣"
202007071,"松野 博一（まつの ひろかず）","文部科学大臣","国土強靱化担当大臣"
202007072,"松野 博一（まつの ひろかず）","文部科学大臣","クールジャパン戦略担当大臣"
202007076,"松野 博一（まつの ひろかず）","文部科学大臣","知的財産戦略担当大臣"
202007079,"松野 博一（まつの ひろかず）","文部科学大臣","マイナンバー制度担当大臣"
202007082,"松野 博一（まつの ひろかず）","文部科学大臣","こども政策担当大臣"
202007083,"松野 博一（まつの ひろかず）","文部科学大臣","孤独・孤立対策担当大臣"
202007086,"松野 博一（まつの ひろかず）","文部科学大臣","経済安全保障担当大臣"
202044003,"松野 博一（まつの ひろかず）","拉致問題担当大臣","総務大臣"
202044004,"松野 博一（まつの ひろかず）","拉致問題担当大臣","法務大臣"
202044005,"松野 博一（まつの ひろかず）","拉致問題担当大臣","外務大臣"
202044008,"松野 博一（まつの ひろかず）","拉致問題担当大臣","厚生労働大臣"
202044011,"松野 博一（まつの ひろかず）","拉致問題担当大臣","国土交通大臣"
202044012,"松野 博一（まつの ひろかず）","拉致問題担当大臣","環境大臣"
202044013,"松野 博一（まつの ひろかず）","拉致問題担当大臣","防衛大臣（防衛庁長官）"
202044014,"松野 博一（まつの ひろかず）","拉致問題担当大臣","国家公安委員会委員長"
202044015,"松野 博一（まつの ひろかず）","拉致問題担当大臣","防災担当大臣"
202044016,"松野 博一（まつの ひろかず）","拉致問題担当大臣","行政改革担当大臣（行政刷新担当大臣）"
202044017,"松野 博一（まつの ひろかず）","拉致問題担当大臣","沖縄及び北方対策担当大臣"
202044019,"松野 博一（まつの ひろかず）","拉致問題担当大臣","経済財政政策担当大臣"
