"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
107007003,"平野 博文（ひらの ひろふみ）","文部科学大臣","総務大臣"
107007004,"平野 博文（ひらの ひろふみ）","文部科学大臣","法務大臣"
107007005,"平野 博文（ひらの ひろふみ）","文部科学大臣","外務大臣"
107007008,"平野 博文（ひらの ひろふみ）","文部科学大臣","厚生労働大臣"
107007011,"平野 博文（ひらの ひろふみ）","文部科学大臣","国土交通大臣"
107007012,"平野 博文（ひらの ひろふみ）","文部科学大臣","環境大臣"
107007013,"平野 博文（ひらの ひろふみ）","文部科学大臣","防衛大臣（防衛庁長官）"
107007014,"平野 博文（ひらの ひろふみ）","文部科学大臣","国家公安委員会委員長"
107007015,"平野 博文（ひらの ひろふみ）","文部科学大臣","防災担当大臣"
107007016,"平野 博文（ひらの ひろふみ）","文部科学大臣","行政改革担当大臣（行政刷新担当大臣）"
107007017,"平野 博文（ひらの ひろふみ）","文部科学大臣","沖縄及び北方対策担当大臣"
107007019,"平野 博文（ひらの ひろふみ）","文部科学大臣","経済財政政策担当大臣"
107007020,"平野 博文（ひらの ひろふみ）","文部科学大臣","科学技術政策担当大臣"
107007021,"平野 博文（ひらの ひろふみ）","文部科学大臣","規制改革担当大臣"
107007029,"平野 博文（ひらの ひろふみ）","文部科学大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
107007039,"平野 博文（ひらの ひろふみ）","文部科学大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
107007040,"平野 博文（ひらの ひろふみ）","文部科学大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
107007043,"平野 博文（ひらの ひろふみ）","文部科学大臣","海洋政策担当大臣"
107007044,"平野 博文（ひらの ひろふみ）","文部科学大臣","拉致問題担当大臣"
107007045,"平野 博文（ひらの ひろふみ）","文部科学大臣","再チャレンジ担当大臣"
107007048,"平野 博文（ひらの ひろふみ）","文部科学大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
107007061,"平野 博文（ひらの ひろふみ）","文部科学大臣","原子力防災担当大臣"
107007062,"平野 博文（ひらの ひろふみ）","文部科学大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
107007066,"平野 博文（ひらの ひろふみ）","文部科学大臣","東京オリンピック・パラリンピック担当大臣"
107007071,"平野 博文（ひらの ひろふみ）","文部科学大臣","国土強靱化担当大臣"
107007072,"平野 博文（ひらの ひろふみ）","文部科学大臣","クールジャパン戦略担当大臣"
107007076,"平野 博文（ひらの ひろふみ）","文部科学大臣","知的財産戦略担当大臣"
107007079,"平野 博文（ひらの ひろふみ）","文部科学大臣","マイナンバー制度担当大臣"
107007082,"平野 博文（ひらの ひろふみ）","文部科学大臣","こども政策担当大臣"
107007083,"平野 博文（ひらの ひろふみ）","文部科学大臣","孤独・孤立対策担当大臣"
107007086,"平野 博文（ひらの ひろふみ）","文部科学大臣","経済安全保障担当大臣"
107022003,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","総務大臣"
107022004,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","法務大臣"
107022005,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","外務大臣"
107022008,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","厚生労働大臣"
107022011,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","国土交通大臣"
107022012,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","環境大臣"
107022013,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","防衛大臣（防衛庁長官）"
107022014,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","国家公安委員会委員長"
107022015,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","防災担当大臣"
107022016,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","行政改革担当大臣（行政刷新担当大臣）"
107022017,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","沖縄及び北方対策担当大臣"
107022019,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","経済財政政策担当大臣"
107022020,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","科学技術政策担当大臣"
107022021,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","規制改革担当大臣"
107022029,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
107022039,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
107022040,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
107022043,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","海洋政策担当大臣"
107022044,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","拉致問題担当大臣"
107022045,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","再チャレンジ担当大臣"
107022048,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
107022061,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","原子力防災担当大臣"
107022062,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
107022066,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","東京オリンピック・パラリンピック担当大臣"
107022071,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","国土強靱化担当大臣"
107022072,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","クールジャパン戦略担当大臣"
107022076,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","知的財産戦略担当大臣"
107022079,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","マイナンバー制度担当大臣"
107022082,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","こども政策担当大臣"
107022083,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","孤独・孤立対策担当大臣"
107022086,"平野 博文（ひらの ひろふみ）","男女共同参画担当大臣","経済安全保障担当大臣"
107024003,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","総務大臣"
107024004,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","法務大臣"
107024005,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","外務大臣"
107024008,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","厚生労働大臣"
107024011,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国土交通大臣"
107024012,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","環境大臣"
107024013,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","防衛大臣（防衛庁長官）"
107024014,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公安委員会委員長"
107024015,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","防災担当大臣"
107024016,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
107024017,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","沖縄及び北方対策担当大臣"
107024019,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","経済財政政策担当大臣"
107024020,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","科学技術政策担当大臣"
107024021,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","規制改革担当大臣"
107024029,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
107024039,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
107024040,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
107024043,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","海洋政策担当大臣"
107024044,"平野 博文（ひらの ひろふみ）","消費者及び食品安全担当大臣（食品安全担当大臣）","拉致問題担当大臣"
