"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
70004003,"長勢 甚遠","法務大臣","総務大臣"
70004005,"長勢 甚遠","法務大臣","外務大臣"
70004007,"長勢 甚遠","法務大臣","文部科学大臣"
70004008,"長勢 甚遠","法務大臣","厚生労働大臣"
70004011,"長勢 甚遠","法務大臣","国土交通大臣"
70004012,"長勢 甚遠","法務大臣","環境大臣"
70004013,"長勢 甚遠","法務大臣","防衛大臣（防衛庁長官）"
70004014,"長勢 甚遠","法務大臣","国家公安委員会委員長"
70004015,"長勢 甚遠","法務大臣","防災担当大臣"
70004016,"長勢 甚遠","法務大臣","行政改革担当大臣（行政刷新担当大臣）"
70004017,"長勢 甚遠","法務大臣","沖縄及び北方対策担当大臣"
70004019,"長勢 甚遠","法務大臣","経済財政政策担当大臣"
70004020,"長勢 甚遠","法務大臣","科学技術政策担当大臣"
70004021,"長勢 甚遠","法務大臣","規制改革担当大臣"
70004022,"長勢 甚遠","法務大臣","男女共同参画担当大臣"
70004024,"長勢 甚遠","法務大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
70004028,"長勢 甚遠","法務大臣","少子化対策担当大臣"
70004029,"長勢 甚遠","法務大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
70004039,"長勢 甚遠","法務大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
70004040,"長勢 甚遠","法務大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
70004043,"長勢 甚遠","法務大臣","海洋政策担当大臣"
70004044,"長勢 甚遠","法務大臣","拉致問題担当大臣"
70004045,"長勢 甚遠","法務大臣","再チャレンジ担当大臣"
70004048,"長勢 甚遠","法務大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
70004061,"長勢 甚遠","法務大臣","原子力防災担当大臣"
70004062,"長勢 甚遠","法務大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
70004066,"長勢 甚遠","法務大臣","東京オリンピック・パラリンピック担当大臣"
70004071,"長勢 甚遠","法務大臣","国土強靱化担当大臣"
70004072,"長勢 甚遠","法務大臣","クールジャパン戦略担当大臣"
70004076,"長勢 甚遠","法務大臣","知的財産戦略担当大臣"
70004079,"長勢 甚遠","法務大臣","マイナンバー制度担当大臣"
70004082,"長勢 甚遠","法務大臣","こども政策担当大臣"
70004083,"長勢 甚遠","法務大臣","孤独・孤立対策担当大臣"
70004086,"長勢 甚遠","法務大臣","経済安全保障担当大臣"
