"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
198017003,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","総務大臣"
198017004,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","法務大臣"
198017005,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","外務大臣"
198017007,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","文部科学大臣"
198017008,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","厚生労働大臣"
198017011,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","国土交通大臣"
198017012,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","環境大臣"
198017013,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","防衛大臣（防衛庁長官）"
198017014,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","国家公安委員会委員長"
198017015,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","防災担当大臣"
198017016,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
198017019,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","経済財政政策担当大臣"
198017021,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","規制改革担当大臣"
198017022,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","男女共同参画担当大臣"
198017024,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
198017028,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","少子化対策担当大臣"
198017039,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
198017040,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
198017044,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","拉致問題担当大臣"
198017045,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","再チャレンジ担当大臣"
198017061,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","原子力防災担当大臣"
198017062,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
198017066,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","東京オリンピック・パラリンピック担当大臣"
198017071,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","国土強靱化担当大臣"
198017079,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","マイナンバー制度担当大臣"
198017082,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","こども政策担当大臣"
198017083,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","孤独・孤立対策担当大臣"
198017086,"島尻 安伊子（しまじり あいこ）","沖縄及び北方対策担当大臣","経済安全保障担当大臣"
198020003,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","総務大臣"
198020004,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","法務大臣"
198020005,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","外務大臣"
198020007,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","文部科学大臣"
198020008,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","厚生労働大臣"
198020011,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","国土交通大臣"
198020012,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","環境大臣"
198020013,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","防衛大臣（防衛庁長官）"
198020014,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","国家公安委員会委員長"
198020015,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","防災担当大臣"
198020016,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
198020019,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","経済財政政策担当大臣"
198020021,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","規制改革担当大臣"
198020022,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","男女共同参画担当大臣"
198020024,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
198020028,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","少子化対策担当大臣"
198020039,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
198020040,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
198020044,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","拉致問題担当大臣"
198020045,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","再チャレンジ担当大臣"
198020061,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","原子力防災担当大臣"
198020062,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
198020066,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","東京オリンピック・パラリンピック担当大臣"
198020071,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","国土強靱化担当大臣"
198020079,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","マイナンバー制度担当大臣"
198020082,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","こども政策担当大臣"
198020083,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","孤独・孤立対策担当大臣"
198020086,"島尻 安伊子（しまじり あいこ）","科学技術政策担当大臣","経済安全保障担当大臣"
198029003,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","総務大臣"
198029004,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","法務大臣"
198029005,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","外務大臣"
198029007,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","文部科学大臣"
198029008,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","厚生労働大臣"
198029011,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","国土交通大臣"
198029012,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","環境大臣"
198029013,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","防衛大臣（防衛庁長官）"
198029014,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","国家公安委員会委員長"
198029015,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","防災担当大臣"
198029016,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
198029019,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","経済財政政策担当大臣"
198029021,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","規制改革担当大臣"
198029022,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","男女共同参画担当大臣"
198029024,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","消費者及び食品安全担当大臣（食品安全担当大臣）"
198029028,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","少子化対策担当大臣"
198029039,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
198029040,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
198029044,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","拉致問題担当大臣"
198029045,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","再チャレンジ担当大臣"
198029061,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","原子力防災担当大臣"
198029062,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
198029066,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","東京オリンピック・パラリンピック担当大臣"
198029071,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","国土強靱化担当大臣"
198029079,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","マイナンバー制度担当大臣"
198029082,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","こども政策担当大臣"
198029083,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","孤独・孤立対策担当大臣"
198029086,"島尻 安伊子（しまじり あいこ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","経済安全保障担当大臣"
198043003,"島尻 安伊子（しまじり あいこ）","海洋政策担当大臣","総務大臣"
198043004,"島尻 安伊子（しまじり あいこ）","海洋政策担当大臣","法務大臣"
198043005,"島尻 安伊子（しまじり あいこ）","海洋政策担当大臣","外務大臣"
198043007,"島尻 安伊子（しまじり あいこ）","海洋政策担当大臣","文部科学大臣"
198043008,"島尻 安伊子（しまじり あいこ）","海洋政策担当大臣","厚生労働大臣"
198043011,"島尻 安伊子（しまじり あいこ）","海洋政策担当大臣","国土交通大臣"
