"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
242062004,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","法務大臣"
242062005,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","外務大臣"
242062007,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","文部科学大臣"
242062008,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","厚生労働大臣"
242062011,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","国土交通大臣"
242062012,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","環境大臣"
242062013,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","防衛大臣（防衛庁長官）"
242062014,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","国家公安委員会委員長"
242062015,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","防災担当大臣"
242062016,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
242062017,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","沖縄及び北方対策担当大臣"
242062019,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","経済財政政策担当大臣"
242062020,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","科学技術政策担当大臣"
242062021,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","規制改革担当大臣"
242062024,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","消費者及び食品安全担当大臣
（食品安全担当大臣）"
242062028,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","少子化対策担当大臣"
242062029,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
242062039,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
242062040,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
242062043,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","海洋政策担当大臣"
242062044,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","拉致問題担当大臣"
242062045,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","再チャレンジ担当大臣"
242062048,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
242062061,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","原子力防災担当大臣"
242062071,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","国土強靱化担当大臣"
242062072,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","クールジャパン戦略担当大臣"
242062076,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","知的財産戦略担当大臣"
242062079,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","マイナンバー制度担当大臣"
242062082,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","こども政策担当大臣"
242062083,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","孤独・孤立対策担当大臣"
242062086,"橋本 聖子","女性活躍担当大臣
（女性活力・子育て支援担当大臣）","経済安全保障担当大臣"
242066003,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","総務大臣"
242066004,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","法務大臣"
242066005,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","外務大臣"
242066007,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","文部科学大臣"
242066008,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","厚生労働大臣"
242066011,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","国土交通大臣"
242066012,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","環境大臣"
242066013,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","防衛大臣（防衛庁長官）"
242066014,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","国家公安委員会委員長"
242066015,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","防災担当大臣"
242066016,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
242066017,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","沖縄及び北方対策担当大臣"
242066019,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","経済財政政策担当大臣"
242066020,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","科学技術政策担当大臣"
242066021,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","規制改革担当大臣"
242066024,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
242066028,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","少子化対策担当大臣"
242066029,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
242066039,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
242066040,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
242066043,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","海洋政策担当大臣"
242066044,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","拉致問題担当大臣"
242066045,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","再チャレンジ担当大臣"
242066048,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
242066061,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","原子力防災担当大臣"
242066071,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","国土強靱化担当大臣"
242066072,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","クールジャパン戦略担当大臣"
242066076,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","知的財産戦略担当大臣"
242066079,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","マイナンバー制度担当大臣"
242066082,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","こども政策担当大臣"
242066083,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","孤独・孤立対策担当大臣"
242066086,"橋本 聖子","東京オリンピック・パラリンピック担当大臣","経済安全保障担当大臣"
