"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
43014083,"小野 清子","国家公安委員会委員長","孤独・孤立対策担当大臣"
43014086,"小野 清子","国家公安委員会委員長","経済安全保障担当大臣"
43024003,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","総務大臣"
43024004,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","法務大臣"
43024005,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","外務大臣"
43024007,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","文部科学大臣"
43024008,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","厚生労働大臣"
43024011,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土交通大臣"
43024012,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","環境大臣"
43024013,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","防衛大臣（防衛庁長官）"
43024015,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","防災担当大臣"
43024016,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
43024017,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","沖縄及び北方対策担当大臣"
43024019,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済財政政策担当大臣"
43024020,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","科学技術政策担当大臣"
43024021,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","規制改革担当大臣"
43024022,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","男女共同参画担当大臣"
43024029,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
43024039,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
43024040,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
43024043,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","海洋政策担当大臣"
43024044,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","拉致問題担当大臣"
43024045,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","再チャレンジ担当大臣"
43024048,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
43024061,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","原子力防災担当大臣"
43024062,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
43024066,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","東京オリンピック・パラリンピック担当大臣"
43024071,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土強靱化担当大臣"
43024072,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","クールジャパン戦略担当大臣"
43024076,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","知的財産戦略担当大臣"
43024079,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","マイナンバー制度担当大臣"
43024082,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","こども政策担当大臣"
43024083,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","孤独・孤立対策担当大臣"
43024086,"小野 清子","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済安全保障担当大臣"
43028003,"小野 清子","少子化対策担当大臣","総務大臣"
43028004,"小野 清子","少子化対策担当大臣","法務大臣"
43028005,"小野 清子","少子化対策担当大臣","外務大臣"
43028007,"小野 清子","少子化対策担当大臣","文部科学大臣"
43028008,"小野 清子","少子化対策担当大臣","厚生労働大臣"
43028011,"小野 清子","少子化対策担当大臣","国土交通大臣"
43028012,"小野 清子","少子化対策担当大臣","環境大臣"
43028013,"小野 清子","少子化対策担当大臣","防衛大臣（防衛庁長官）"
43028015,"小野 清子","少子化対策担当大臣","防災担当大臣"
43028016,"小野 清子","少子化対策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
43028017,"小野 清子","少子化対策担当大臣","沖縄及び北方対策担当大臣"
43028019,"小野 清子","少子化対策担当大臣","経済財政政策担当大臣"
43028020,"小野 清子","少子化対策担当大臣","科学技術政策担当大臣"
43028021,"小野 清子","少子化対策担当大臣","規制改革担当大臣"
43028022,"小野 清子","少子化対策担当大臣","男女共同参画担当大臣"
43028029,"小野 清子","少子化対策担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
43028039,"小野 清子","少子化対策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
43028040,"小野 清子","少子化対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
43028043,"小野 清子","少子化対策担当大臣","海洋政策担当大臣"
43028044,"小野 清子","少子化対策担当大臣","拉致問題担当大臣"
43028045,"小野 清子","少子化対策担当大臣","再チャレンジ担当大臣"
43028048,"小野 清子","少子化対策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
43028061,"小野 清子","少子化対策担当大臣","原子力防災担当大臣"
43028062,"小野 清子","少子化対策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
43028066,"小野 清子","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
43028071,"小野 清子","少子化対策担当大臣","国土強靱化担当大臣"
43028072,"小野 清子","少子化対策担当大臣","クールジャパン戦略担当大臣"
43028076,"小野 清子","少子化対策担当大臣","知的財産戦略担当大臣"
43028079,"小野 清子","少子化対策担当大臣","マイナンバー制度担当大臣"
43028082,"小野 清子","少子化対策担当大臣","こども政策担当大臣"
43028083,"小野 清子","少子化対策担当大臣","孤独・孤立対策担当大臣"
43028086,"小野 清子","少子化対策担当大臣","経済安全保障担当大臣"
