"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
186014003,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","総務大臣"
186014004,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","法務大臣"
186014005,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","外務大臣"
186014007,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","文部科学大臣"
186014008,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","厚生労働大臣"
186014011,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","国土交通大臣"
186014012,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","環境大臣"
186014013,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","防衛大臣（防衛庁長官）"
186014016,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","行政改革担当大臣（行政刷新担当大臣）"
186014017,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","沖縄及び北方対策担当大臣"
186014019,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","経済財政政策担当大臣"
186014020,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","科学技術政策担当大臣"
186014021,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","規制改革担当大臣"
186014022,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","男女共同参画担当大臣"
186014024,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","消費者及び食品安全担当大臣（食品安全担当大臣）"
186014028,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","少子化対策担当大臣"
186014029,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","デジタル大臣（情報通信技術（IT）政策担当大臣）"
186014039,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","国家公務員制度担当大臣（公務員制度改革担当大臣）"
186014040,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
186014045,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","再チャレンジ担当大臣"
186014048,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","宇宙政策担当大臣（宇宙開発担当大臣）"
186014061,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","原子力防災担当大臣"
186014062,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
186014066,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","東京オリンピック・パラリンピック担当大臣"
186014072,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","クールジャパン戦略担当大臣"
186014076,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","知的財産戦略担当大臣"
186014079,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","マイナンバー制度担当大臣"
186014082,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","こども政策担当大臣"
186014083,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","孤独・孤立対策担当大臣"
186014086,"山谷 えり子（やまたに えりこ）","国家公安委員会委員長","経済安全保障担当大臣"
186015003,"山谷 えり子（やまたに えりこ）","防災担当大臣","総務大臣"
186015004,"山谷 えり子（やまたに えりこ）","防災担当大臣","法務大臣"
186015005,"山谷 えり子（やまたに えりこ）","防災担当大臣","外務大臣"
186015007,"山谷 えり子（やまたに えりこ）","防災担当大臣","文部科学大臣"
186015008,"山谷 えり子（やまたに えりこ）","防災担当大臣","厚生労働大臣"
186015011,"山谷 えり子（やまたに えりこ）","防災担当大臣","国土交通大臣"
186015012,"山谷 えり子（やまたに えりこ）","防災担当大臣","環境大臣"
186015013,"山谷 えり子（やまたに えりこ）","防災担当大臣","防衛大臣（防衛庁長官）"
186015016,"山谷 えり子（やまたに えりこ）","防災担当大臣","行政改革担当大臣（行政刷新担当大臣）"
186015017,"山谷 えり子（やまたに えりこ）","防災担当大臣","沖縄及び北方対策担当大臣"
186015019,"山谷 えり子（やまたに えりこ）","防災担当大臣","経済財政政策担当大臣"
186015020,"山谷 えり子（やまたに えりこ）","防災担当大臣","科学技術政策担当大臣"
186015021,"山谷 えり子（やまたに えりこ）","防災担当大臣","規制改革担当大臣"
