"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
215020003,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","総務大臣"
215020004,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","法務大臣"
215020005,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","外務大臣"
215020007,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","文部科学大臣"
215020008,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","厚生労働大臣"
215020011,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","国土交通大臣"
215020012,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","環境大臣"
215020013,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","防衛大臣（防衛庁長官）"
215020014,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","国家公安委員会委員長"
215020015,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","防災担当大臣"
215020016,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
215020017,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","沖縄及び北方対策担当大臣"
215020019,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","経済財政政策担当大臣"
215020021,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","規制改革担当大臣"
215020024,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
215020039,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
215020040,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
215020043,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","海洋政策担当大臣"
215020044,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","拉致問題担当大臣"
215020045,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","再チャレンジ担当大臣"
215020061,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","原子力防災担当大臣"
215020062,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
215020066,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","東京オリンピック・パラリンピック担当大臣"
215020071,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","国土強靱化担当大臣"
215020079,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","マイナンバー制度担当大臣"
215020082,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","こども政策担当大臣"
215020083,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","孤独・孤立対策担当大臣"
215020086,"松山 政司（まつやま まさじ）","科学技術政策担当大臣","経済安全保障担当大臣"
215022003,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","総務大臣"
215022004,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","法務大臣"
215022005,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","外務大臣"
215022007,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","文部科学大臣"
215022008,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","厚生労働大臣"
215022011,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","国土交通大臣"
215022012,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","環境大臣"
215022013,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","防衛大臣（防衛庁長官）"
215022014,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","国家公安委員会委員長"
215022015,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","防災担当大臣"
215022016,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","行政改革担当大臣（行政刷新担当大臣）"
215022017,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","沖縄及び北方対策担当大臣"
215022019,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","経済財政政策担当大臣"
215022021,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","規制改革担当大臣"
215022024,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
215022039,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
215022040,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
215022043,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","海洋政策担当大臣"
215022044,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","拉致問題担当大臣"
215022045,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","再チャレンジ担当大臣"
215022061,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","原子力防災担当大臣"
215022062,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
215022066,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","東京オリンピック・パラリンピック担当大臣"
215022071,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","国土強靱化担当大臣"
215022079,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","マイナンバー制度担当大臣"
215022082,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","こども政策担当大臣"
215022083,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","孤独・孤立対策担当大臣"
215022086,"松山 政司（まつやま まさじ）","男女共同参画担当大臣","経済安全保障担当大臣"
215028003,"松山 政司（まつやま まさじ）","少子化対策担当大臣","総務大臣"
215028004,"松山 政司（まつやま まさじ）","少子化対策担当大臣","法務大臣"
215028005,"松山 政司（まつやま まさじ）","少子化対策担当大臣","外務大臣"
215028007,"松山 政司（まつやま まさじ）","少子化対策担当大臣","文部科学大臣"
215028008,"松山 政司（まつやま まさじ）","少子化対策担当大臣","厚生労働大臣"
215028011,"松山 政司（まつやま まさじ）","少子化対策担当大臣","国土交通大臣"
215028012,"松山 政司（まつやま まさじ）","少子化対策担当大臣","環境大臣"
215028013,"松山 政司（まつやま まさじ）","少子化対策担当大臣","防衛大臣（防衛庁長官）"
215028014,"松山 政司（まつやま まさじ）","少子化対策担当大臣","国家公安委員会委員長"
215028015,"松山 政司（まつやま まさじ）","少子化対策担当大臣","防災担当大臣"
215028016,"松山 政司（まつやま まさじ）","少子化対策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
215028017,"松山 政司（まつやま まさじ）","少子化対策担当大臣","沖縄及び北方対策担当大臣"
215028019,"松山 政司（まつやま まさじ）","少子化対策担当大臣","経済財政政策担当大臣"
215028021,"松山 政司（まつやま まさじ）","少子化対策担当大臣","規制改革担当大臣"
215028024,"松山 政司（まつやま まさじ）","少子化対策担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
215028039,"松山 政司（まつやま まさじ）","少子化対策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
215028040,"松山 政司（まつやま まさじ）","少子化対策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
215028043,"松山 政司（まつやま まさじ）","少子化対策担当大臣","海洋政策担当大臣"
215028044,"松山 政司（まつやま まさじ）","少子化対策担当大臣","拉致問題担当大臣"
215028045,"松山 政司（まつやま まさじ）","少子化対策担当大臣","再チャレンジ担当大臣"
215028061,"松山 政司（まつやま まさじ）","少子化対策担当大臣","原子力防災担当大臣"
215028062,"松山 政司（まつやま まさじ）","少子化対策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
215028066,"松山 政司（まつやま まさじ）","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
215028071,"松山 政司（まつやま まさじ）","少子化対策担当大臣","国土強靱化担当大臣"
215028079,"松山 政司（まつやま まさじ）","少子化対策担当大臣","マイナンバー制度担当大臣"
215028082,"松山 政司（まつやま まさじ）","少子化対策担当大臣","こども政策担当大臣"
215028083,"松山 政司（まつやま まさじ）","少子化対策担当大臣","孤独・孤立対策担当大臣"
215028086,"松山 政司（まつやま まさじ）","少子化対策担当大臣","経済安全保障担当大臣"
215029003,"松山 政司（まつやま まさじ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","総務大臣"
215029004,"松山 政司（まつやま まさじ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","法務大臣"
215029005,"松山 政司（まつやま まさじ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","外務大臣"
215029007,"松山 政司（まつやま まさじ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","文部科学大臣"
215029008,"松山 政司（まつやま まさじ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","厚生労働大臣"
215029011,"松山 政司（まつやま まさじ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","国土交通大臣"
215029012,"松山 政司（まつやま まさじ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","環境大臣"
215029013,"松山 政司（まつやま まさじ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","防衛大臣（防衛庁長官）"
215029014,"松山 政司（まつやま まさじ）","デジタル大臣（情報通信技術（IT）政策担当大臣）","国家公安委員会委員長"
