"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
230007003,"萩生田 光一（はぎうだ こういち）","文部科学大臣","総務大臣"
230007004,"萩生田 光一（はぎうだ こういち）","文部科学大臣","法務大臣"
230007005,"萩生田 光一（はぎうだ こういち）","文部科学大臣","外務大臣"
230007008,"萩生田 光一（はぎうだ こういち）","文部科学大臣","厚生労働大臣"
230007011,"萩生田 光一（はぎうだ こういち）","文部科学大臣","国土交通大臣"
230007012,"萩生田 光一（はぎうだ こういち）","文部科学大臣","環境大臣"
230007013,"萩生田 光一（はぎうだ こういち）","文部科学大臣","防衛大臣（防衛庁長官）"
230007014,"萩生田 光一（はぎうだ こういち）","文部科学大臣","国家公安委員会委員長"
230007015,"萩生田 光一（はぎうだ こういち）","文部科学大臣","防災担当大臣"
230007016,"萩生田 光一（はぎうだ こういち）","文部科学大臣","行政改革担当大臣（行政刷新担当大臣）"
230007017,"萩生田 光一（はぎうだ こういち）","文部科学大臣","沖縄及び北方対策担当大臣"
230007019,"萩生田 光一（はぎうだ こういち）","文部科学大臣","経済財政政策担当大臣"
230007020,"萩生田 光一（はぎうだ こういち）","文部科学大臣","科学技術政策担当大臣"
230007021,"萩生田 光一（はぎうだ こういち）","文部科学大臣","規制改革担当大臣"
230007022,"萩生田 光一（はぎうだ こういち）","文部科学大臣","男女共同参画担当大臣"
230007024,"萩生田 光一（はぎうだ こういち）","文部科学大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
230007028,"萩生田 光一（はぎうだ こういち）","文部科学大臣","少子化対策担当大臣"
230007029,"萩生田 光一（はぎうだ こういち）","文部科学大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
230007039,"萩生田 光一（はぎうだ こういち）","文部科学大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
230007040,"萩生田 光一（はぎうだ こういち）","文部科学大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
230007043,"萩生田 光一（はぎうだ こういち）","文部科学大臣","海洋政策担当大臣"
230007044,"萩生田 光一（はぎうだ こういち）","文部科学大臣","拉致問題担当大臣"
230007045,"萩生田 光一（はぎうだ こういち）","文部科学大臣","再チャレンジ担当大臣"
230007048,"萩生田 光一（はぎうだ こういち）","文部科学大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
230007061,"萩生田 光一（はぎうだ こういち）","文部科学大臣","原子力防災担当大臣"
230007062,"萩生田 光一（はぎうだ こういち）","文部科学大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
230007066,"萩生田 光一（はぎうだ こういち）","文部科学大臣","東京オリンピック・パラリンピック担当大臣"
230007071,"萩生田 光一（はぎうだ こういち）","文部科学大臣","国土強靱化担当大臣"
230007072,"萩生田 光一（はぎうだ こういち）","文部科学大臣","クールジャパン戦略担当大臣"
230007076,"萩生田 光一（はぎうだ こういち）","文部科学大臣","知的財産戦略担当大臣"
230007079,"萩生田 光一（はぎうだ こういち）","文部科学大臣","マイナンバー制度担当大臣"
230007082,"萩生田 光一（はぎうだ こういち）","文部科学大臣","こども政策担当大臣"
230007083,"萩生田 光一（はぎうだ こういち）","文部科学大臣","孤独・孤立対策担当大臣"
230007086,"萩生田 光一（はぎうだ こういち）","文部科学大臣","経済安全保障担当大臣"
