"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
236017003,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","総務大臣"
236017004,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","法務大臣"
236017005,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","外務大臣"
236017007,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","文部科学大臣"
236017008,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","厚生労働大臣"
236017011,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","国土交通大臣"
236017012,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","環境大臣"
236017013,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","防衛大臣（防衛庁長官）"
236017014,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","国家公安委員会委員長"
236017015,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","防災担当大臣"
236017016,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
236017019,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","経済財政政策担当大臣"
236017020,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","科学技術政策担当大臣"
236017021,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","規制改革担当大臣"
236017022,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","男女共同参画担当大臣"
236017029,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
236017039,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
236017040,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
236017044,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","拉致問題担当大臣"
236017045,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","再チャレンジ担当大臣"
236017048,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
236017061,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","原子力防災担当大臣"
236017062,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
236017066,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","東京オリンピック・パラリンピック担当大臣"
236017071,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","国土強靱化担当大臣"
236017072,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","クールジャパン戦略担当大臣"
236017076,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","知的財産戦略担当大臣"
236017079,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","マイナンバー制度担当大臣"
236017082,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","こども政策担当大臣"
236017083,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","孤独・孤立対策担当大臣"
236017086,"衛藤 晟一（えとう せいいち）","沖縄及び北方対策担当大臣","経済安全保障担当大臣"
236024003,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","総務大臣"
236024004,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","法務大臣"
236024005,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","外務大臣"
236024007,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","文部科学大臣"
236024008,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","厚生労働大臣"
236024011,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","国土交通大臣"
236024012,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","環境大臣"
236024013,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","防衛大臣（防衛庁長官）"
236024014,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公安委員会委員長"
236024015,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","防災担当大臣"
236024016,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
236024019,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","経済財政政策担当大臣"
236024020,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","科学技術政策担当大臣"
236024021,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","規制改革担当大臣"
236024022,"衛藤 晟一（えとう せいいち）","消費者及び食品安全担当大臣（食品安全担当大臣）","男女共同参画担当大臣"
