"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
250008003,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","総務大臣"
250008004,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","法務大臣"
250008005,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","外務大臣"
250008007,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","文部科学大臣"
250008011,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","国土交通大臣"
250008012,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","環境大臣"
250008013,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","防衛大臣（防衛庁長官）"
250008014,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","国家公安委員会委員長"
250008015,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","防災担当大臣"
250008016,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","行政改革担当大臣（行政刷新担当大臣）"
250008017,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","沖縄及び北方対策担当大臣"
250008020,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","科学技術政策担当大臣"
250008021,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","規制改革担当大臣"
250008022,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","男女共同参画担当大臣"
250008024,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
250008028,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","少子化対策担当大臣"
250008029,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
250008039,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
250008040,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
250008043,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","海洋政策担当大臣"
250008044,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","拉致問題担当大臣"
250008045,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","再チャレンジ担当大臣"
250008048,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
250008061,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","原子力防災担当大臣"
250008062,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
250008066,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","東京オリンピック・パラリンピック担当大臣"
250008071,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","国土強靱化担当大臣"
250008072,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","クールジャパン戦略担当大臣"
250008076,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","知的財産戦略担当大臣"
250008079,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","マイナンバー制度担当大臣"
250008082,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","こども政策担当大臣"
250008083,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","孤独・孤立対策担当大臣"
250008086,"後藤 茂之（ごとう しげゆき）","厚生労働大臣","経済安全保障担当大臣"
250019003,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","総務大臣"
250019004,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","法務大臣"
250019005,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","外務大臣"
250019007,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","文部科学大臣"
250019011,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","国土交通大臣"
250019012,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","環境大臣"
250019013,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","防衛大臣（防衛庁長官）"
250019014,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","国家公安委員会委員長"
250019015,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","防災担当大臣"
250019016,"後藤 茂之（ごとう しげゆき）","経済財政政策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
