"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
95011003,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","総務大臣"
95011004,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","法務大臣"
95011005,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","外務大臣"
95011007,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","文部科学大臣"
95011008,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","厚生労働大臣"
95011013,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","防衛大臣（防衛庁長官）"
95011014,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","国家公安委員会委員長"
95011015,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","防災担当大臣"
95011016,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","行政改革担当大臣（行政刷新担当大臣）"
95011017,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","沖縄及び北方対策担当大臣"
95011019,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","経済財政政策担当大臣"
95011020,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","科学技術政策担当大臣"
95011021,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","規制改革担当大臣"
95011022,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","男女共同参画担当大臣"
95011024,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
95011028,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","少子化対策担当大臣"
95011029,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
95011039,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
95011040,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
95011043,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","海洋政策担当大臣"
95011044,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","拉致問題担当大臣"
95011045,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","再チャレンジ担当大臣"
95011048,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
95011061,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","原子力防災担当大臣"
95011062,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
95011066,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","東京オリンピック・パラリンピック担当大臣"
95011071,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","国土強靱化担当大臣"
95011072,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","クールジャパン戦略担当大臣"
95011076,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","知的財産戦略担当大臣"
95011079,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","マイナンバー制度担当大臣"
95011082,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","こども政策担当大臣"
95011083,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","孤独・孤立対策担当大臣"
95011086,"斉藤 鉄夫（さいとう てつお）","国土交通大臣","経済安全保障担当大臣"
95012003,"斉藤 鉄夫（さいとう てつお）","環境大臣","総務大臣"
95012004,"斉藤 鉄夫（さいとう てつお）","環境大臣","法務大臣"
95012005,"斉藤 鉄夫（さいとう てつお）","環境大臣","外務大臣"
95012007,"斉藤 鉄夫（さいとう てつお）","環境大臣","文部科学大臣"
95012008,"斉藤 鉄夫（さいとう てつお）","環境大臣","厚生労働大臣"
95012013,"斉藤 鉄夫（さいとう てつお）","環境大臣","防衛大臣（防衛庁長官）"
