"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
155019003,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","総務大臣"
155019004,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","法務大臣"
155019005,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","外務大臣"
155019007,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","文部科学大臣"
155019008,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","厚生労働大臣"
155019011,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","国土交通大臣"
155019012,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","環境大臣"
155019013,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","防衛大臣（防衛庁長官）"
155019014,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","国家公安委員会委員長"
155019015,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","防災担当大臣"
155019016,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
155019017,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","沖縄及び北方対策担当大臣"
155019021,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","規制改革担当大臣"
155019022,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","男女共同参画担当大臣"
155019024,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
155019028,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","少子化対策担当大臣"
155019029,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
155019039,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
155019040,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
155019043,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","海洋政策担当大臣"
155019044,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","拉致問題担当大臣"
155019045,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","再チャレンジ担当大臣"
155019061,"古川 元久（ふるかわ もとひさ）","経済財政政策担当大臣","原子力防災担当大臣"
