"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
67008003,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","総務大臣"
67008004,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","法務大臣"
67008005,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","外務大臣"
67008007,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","文部科学大臣"
67008011,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","国土交通大臣"
67008012,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","環境大臣"
67008013,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","防衛大臣（防衛庁長官）"
67008014,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","国家公安委員会委員長"
67008015,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","防災担当大臣"
67008016,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","行政改革担当大臣（行政刷新担当大臣）"
67008017,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","沖縄及び北方対策担当大臣"
67008019,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","経済財政政策担当大臣"
67008020,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","科学技術政策担当大臣"
67008021,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","規制改革担当大臣"
67008022,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","男女共同参画担当大臣"
67008024,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
67008028,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","少子化対策担当大臣"
67008029,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
67008039,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
67008040,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
67008043,"塩崎 恭久（しおざき やすひさ）","厚生労働大臣","海洋政策担当大臣"
