"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
96005003,"林 芳正（はやし よしまさ）","外務大臣","総務大臣"
96005004,"林 芳正（はやし よしまさ）","外務大臣","法務大臣"
96005008,"林 芳正（はやし よしまさ）","外務大臣","厚生労働大臣"
96005011,"林 芳正（はやし よしまさ）","外務大臣","国土交通大臣"
96005012,"林 芳正（はやし よしまさ）","外務大臣","環境大臣"
96005014,"林 芳正（はやし よしまさ）","外務大臣","国家公安委員会委員長"
96005015,"林 芳正（はやし よしまさ）","外務大臣","防災担当大臣"
96005016,"林 芳正（はやし よしまさ）","外務大臣","行政改革担当大臣（行政刷新担当大臣）"
96005017,"林 芳正（はやし よしまさ）","外務大臣","沖縄及び北方対策担当大臣"
96005020,"林 芳正（はやし よしまさ）","外務大臣","科学技術政策担当大臣"
96005021,"林 芳正（はやし よしまさ）","外務大臣","規制改革担当大臣"
96005022,"林 芳正（はやし よしまさ）","外務大臣","男女共同参画担当大臣"
96005024,"林 芳正（はやし よしまさ）","外務大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
96005028,"林 芳正（はやし よしまさ）","外務大臣","少子化対策担当大臣"
96005029,"林 芳正（はやし よしまさ）","外務大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
96005039,"林 芳正（はやし よしまさ）","外務大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
96005040,"林 芳正（はやし よしまさ）","外務大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
96005043,"林 芳正（はやし よしまさ）","外務大臣","海洋政策担当大臣"
96005044,"林 芳正（はやし よしまさ）","外務大臣","拉致問題担当大臣"
96005045,"林 芳正（はやし よしまさ）","外務大臣","再チャレンジ担当大臣"
96005048,"林 芳正（はやし よしまさ）","外務大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
96005061,"林 芳正（はやし よしまさ）","外務大臣","原子力防災担当大臣"
96005062,"林 芳正（はやし よしまさ）","外務大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
96005066,"林 芳正（はやし よしまさ）","外務大臣","東京オリンピック・パラリンピック担当大臣"
96005071,"林 芳正（はやし よしまさ）","外務大臣","国土強靱化担当大臣"
96005072,"林 芳正（はやし よしまさ）","外務大臣","クールジャパン戦略担当大臣"
96005076,"林 芳正（はやし よしまさ）","外務大臣","知的財産戦略担当大臣"
96005079,"林 芳正（はやし よしまさ）","外務大臣","マイナンバー制度担当大臣"
96005082,"林 芳正（はやし よしまさ）","外務大臣","こども政策担当大臣"
96005083,"林 芳正（はやし よしまさ）","外務大臣","孤独・孤立対策担当大臣"
96005086,"林 芳正（はやし よしまさ）","外務大臣","経済安全保障担当大臣"
96007003,"林 芳正（はやし よしまさ）","文部科学大臣","総務大臣"
96007004,"林 芳正（はやし よしまさ）","文部科学大臣","法務大臣"
96007008,"林 芳正（はやし よしまさ）","文部科学大臣","厚生労働大臣"
96007011,"林 芳正（はやし よしまさ）","文部科学大臣","国土交通大臣"
96007012,"林 芳正（はやし よしまさ）","文部科学大臣","環境大臣"
96007014,"林 芳正（はやし よしまさ）","文部科学大臣","国家公安委員会委員長"
96007015,"林 芳正（はやし よしまさ）","文部科学大臣","防災担当大臣"
96007016,"林 芳正（はやし よしまさ）","文部科学大臣","行政改革担当大臣（行政刷新担当大臣）"
96007017,"林 芳正（はやし よしまさ）","文部科学大臣","沖縄及び北方対策担当大臣"
96007020,"林 芳正（はやし よしまさ）","文部科学大臣","科学技術政策担当大臣"
96007021,"林 芳正（はやし よしまさ）","文部科学大臣","規制改革担当大臣"
96007022,"林 芳正（はやし よしまさ）","文部科学大臣","男女共同参画担当大臣"
96007024,"林 芳正（はやし よしまさ）","文部科学大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
96007028,"林 芳正（はやし よしまさ）","文部科学大臣","少子化対策担当大臣"
96007029,"林 芳正（はやし よしまさ）","文部科学大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
96007039,"林 芳正（はやし よしまさ）","文部科学大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
96007040,"林 芳正（はやし よしまさ）","文部科学大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
96007043,"林 芳正（はやし よしまさ）","文部科学大臣","海洋政策担当大臣"
96007044,"林 芳正（はやし よしまさ）","文部科学大臣","拉致問題担当大臣"
96007045,"林 芳正（はやし よしまさ）","文部科学大臣","再チャレンジ担当大臣"
96007048,"林 芳正（はやし よしまさ）","文部科学大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
96007061,"林 芳正（はやし よしまさ）","文部科学大臣","原子力防災担当大臣"
96007062,"林 芳正（はやし よしまさ）","文部科学大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
96007066,"林 芳正（はやし よしまさ）","文部科学大臣","東京オリンピック・パラリンピック担当大臣"
96007071,"林 芳正（はやし よしまさ）","文部科学大臣","国土強靱化担当大臣"
96007072,"林 芳正（はやし よしまさ）","文部科学大臣","クールジャパン戦略担当大臣"
96007076,"林 芳正（はやし よしまさ）","文部科学大臣","知的財産戦略担当大臣"
96007079,"林 芳正（はやし よしまさ）","文部科学大臣","マイナンバー制度担当大臣"
96007082,"林 芳正（はやし よしまさ）","文部科学大臣","こども政策担当大臣"
96007083,"林 芳正（はやし よしまさ）","文部科学大臣","孤独・孤立対策担当大臣"
96007086,"林 芳正（はやし よしまさ）","文部科学大臣","経済安全保障担当大臣"
96013003,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","総務大臣"
96013004,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","法務大臣"
96013008,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","厚生労働大臣"
96013011,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","国土交通大臣"
96013012,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","環境大臣"
96013014,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","国家公安委員会委員長"
96013015,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","防災担当大臣"
96013016,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","行政改革担当大臣（行政刷新担当大臣）"
96013017,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","沖縄及び北方対策担当大臣"
96013020,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","科学技術政策担当大臣"
96013021,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","規制改革担当大臣"
96013022,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","男女共同参画担当大臣"
96013024,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","消費者及び食品安全担当大臣（食品安全担当大臣）"
96013028,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","少子化対策担当大臣"
96013029,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
96013039,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
96013040,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
96013043,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","海洋政策担当大臣"
96013044,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","拉致問題担当大臣"
96013045,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","再チャレンジ担当大臣"
96013048,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","宇宙政策担当大臣（宇宙開発担当大臣）"
96013061,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","原子力防災担当大臣"
96013062,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
96013066,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","東京オリンピック・パラリンピック担当大臣"
96013071,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","国土強靱化担当大臣"
96013072,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","クールジャパン戦略担当大臣"
96013076,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","知的財産戦略担当大臣"
96013079,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","マイナンバー制度担当大臣"
96013082,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","こども政策担当大臣"
96013083,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","孤独・孤立対策担当大臣"
96013086,"林 芳正（はやし よしまさ）","防衛大臣（防衛庁長官）","経済安全保障担当大臣"
96019003,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","総務大臣"
96019004,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","法務大臣"
96019008,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","厚生労働大臣"
96019011,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","国土交通大臣"
96019012,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","環境大臣"
96019014,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","国家公安委員会委員長"
96019015,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","防災担当大臣"
96019016,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
96019017,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","沖縄及び北方対策担当大臣"
96019020,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","科学技術政策担当大臣"
96019021,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","規制改革担当大臣"
96019022,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","男女共同参画担当大臣"
96019024,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
96019028,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","少子化対策担当大臣"
96019029,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
96019039,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
96019040,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
96019043,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","海洋政策担当大臣"
96019044,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","拉致問題担当大臣"
96019045,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","再チャレンジ担当大臣"
96019048,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
96019061,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","原子力防災担当大臣"
96019062,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
96019066,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","東京オリンピック・パラリンピック担当大臣"
96019071,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","国土強靱化担当大臣"
96019072,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","クールジャパン戦略担当大臣"
96019076,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","知的財産戦略担当大臣"
96019079,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","マイナンバー制度担当大臣"
96019082,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","こども政策担当大臣"
96019083,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","孤独・孤立対策担当大臣"
96019086,"林 芳正（はやし よしまさ）","経済財政政策担当大臣","経済安全保障担当大臣"
