"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
218004003,"山下 貴司（やました たかし）","法務大臣","総務大臣"
218004005,"山下 貴司（やました たかし）","法務大臣","外務大臣"
218004007,"山下 貴司（やました たかし）","法務大臣","文部科学大臣"
218004008,"山下 貴司（やました たかし）","法務大臣","厚生労働大臣"
218004011,"山下 貴司（やました たかし）","法務大臣","国土交通大臣"
218004012,"山下 貴司（やました たかし）","法務大臣","環境大臣"
218004013,"山下 貴司（やました たかし）","法務大臣","防衛大臣（防衛庁長官）"
218004014,"山下 貴司（やました たかし）","法務大臣","国家公安委員会委員長"
218004015,"山下 貴司（やました たかし）","法務大臣","防災担当大臣"
218004016,"山下 貴司（やました たかし）","法務大臣","行政改革担当大臣（行政刷新担当大臣）"
218004017,"山下 貴司（やました たかし）","法務大臣","沖縄及び北方対策担当大臣"
218004019,"山下 貴司（やました たかし）","法務大臣","経済財政政策担当大臣"
218004020,"山下 貴司（やました たかし）","法務大臣","科学技術政策担当大臣"
218004021,"山下 貴司（やました たかし）","法務大臣","規制改革担当大臣"
218004022,"山下 貴司（やました たかし）","法務大臣","男女共同参画担当大臣"
218004024,"山下 貴司（やました たかし）","法務大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
218004028,"山下 貴司（やました たかし）","法務大臣","少子化対策担当大臣"
218004029,"山下 貴司（やました たかし）","法務大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
218004039,"山下 貴司（やました たかし）","法務大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
218004040,"山下 貴司（やました たかし）","法務大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
218004043,"山下 貴司（やました たかし）","法務大臣","海洋政策担当大臣"
218004044,"山下 貴司（やました たかし）","法務大臣","拉致問題担当大臣"
218004045,"山下 貴司（やました たかし）","法務大臣","再チャレンジ担当大臣"
218004048,"山下 貴司（やました たかし）","法務大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
218004061,"山下 貴司（やました たかし）","法務大臣","原子力防災担当大臣"
218004062,"山下 貴司（やました たかし）","法務大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
218004066,"山下 貴司（やました たかし）","法務大臣","東京オリンピック・パラリンピック担当大臣"
218004071,"山下 貴司（やました たかし）","法務大臣","国土強靱化担当大臣"
218004072,"山下 貴司（やました たかし）","法務大臣","クールジャパン戦略担当大臣"
218004076,"山下 貴司（やました たかし）","法務大臣","知的財産戦略担当大臣"
218004079,"山下 貴司（やました たかし）","法務大臣","マイナンバー制度担当大臣"
218004082,"山下 貴司（やました たかし）","法務大臣","こども政策担当大臣"
218004083,"山下 貴司（やました たかし）","法務大臣","孤独・孤立対策担当大臣"
218004086,"山下 貴司（やました たかし）","法務大臣","経済安全保障担当大臣"
