"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
89005003,"岸田 文雄（きしだ ふみお）","外務大臣","総務大臣"
89005004,"岸田 文雄（きしだ ふみお）","外務大臣","法務大臣"
89005007,"岸田 文雄（きしだ ふみお）","外務大臣","文部科学大臣"
89005008,"岸田 文雄（きしだ ふみお）","外務大臣","厚生労働大臣"
89005011,"岸田 文雄（きしだ ふみお）","外務大臣","国土交通大臣"
89005012,"岸田 文雄（きしだ ふみお）","外務大臣","環境大臣"
89005014,"岸田 文雄（きしだ ふみお）","外務大臣","国家公安委員会委員長"
89005015,"岸田 文雄（きしだ ふみお）","外務大臣","防災担当大臣"
89005016,"岸田 文雄（きしだ ふみお）","外務大臣","行政改革担当大臣（行政刷新担当大臣）"
89005019,"岸田 文雄（きしだ ふみお）","外務大臣","経済財政政策担当大臣"
89005022,"岸田 文雄（きしだ ふみお）","外務大臣","男女共同参画担当大臣"
89005024,"岸田 文雄（きしだ ふみお）","外務大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
89005028,"岸田 文雄（きしだ ふみお）","外務大臣","少子化対策担当大臣"
89005029,"岸田 文雄（きしだ ふみお）","外務大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
89005039,"岸田 文雄（きしだ ふみお）","外務大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
89005040,"岸田 文雄（きしだ ふみお）","外務大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
89005043,"岸田 文雄（きしだ ふみお）","外務大臣","海洋政策担当大臣"
89005044,"岸田 文雄（きしだ ふみお）","外務大臣","拉致問題担当大臣"
89005061,"岸田 文雄（きしだ ふみお）","外務大臣","原子力防災担当大臣"
89005062,"岸田 文雄（きしだ ふみお）","外務大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
89005066,"岸田 文雄（きしだ ふみお）","外務大臣","東京オリンピック・パラリンピック担当大臣"
89005071,"岸田 文雄（きしだ ふみお）","外務大臣","国土強靱化担当大臣"
89005072,"岸田 文雄（きしだ ふみお）","外務大臣","クールジャパン戦略担当大臣"
89005076,"岸田 文雄（きしだ ふみお）","外務大臣","知的財産戦略担当大臣"
89005079,"岸田 文雄（きしだ ふみお）","外務大臣","マイナンバー制度担当大臣"
89005082,"岸田 文雄（きしだ ふみお）","外務大臣","こども政策担当大臣"
