"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
205014003,"松本 純（まつもと じゅん）","国家公安委員会委員長","総務大臣"
205014004,"松本 純（まつもと じゅん）","国家公安委員会委員長","法務大臣"
205014005,"松本 純（まつもと じゅん）","国家公安委員会委員長","外務大臣"
205014007,"松本 純（まつもと じゅん）","国家公安委員会委員長","文部科学大臣"
205014008,"松本 純（まつもと じゅん）","国家公安委員会委員長","厚生労働大臣"
205014011,"松本 純（まつもと じゅん）","国家公安委員会委員長","国土交通大臣"
205014012,"松本 純（まつもと じゅん）","国家公安委員会委員長","環境大臣"
205014013,"松本 純（まつもと じゅん）","国家公安委員会委員長","防衛大臣（防衛庁長官）"
205014016,"松本 純（まつもと じゅん）","国家公安委員会委員長","行政改革担当大臣（行政刷新担当大臣）"
205014017,"松本 純（まつもと じゅん）","国家公安委員会委員長","沖縄及び北方対策担当大臣"
205014019,"松本 純（まつもと じゅん）","国家公安委員会委員長","経済財政政策担当大臣"
205014020,"松本 純（まつもと じゅん）","国家公安委員会委員長","科学技術政策担当大臣"
205014021,"松本 純（まつもと じゅん）","国家公安委員会委員長","規制改革担当大臣"
205014022,"松本 純（まつもと じゅん）","国家公安委員会委員長","男女共同参画担当大臣"
205014028,"松本 純（まつもと じゅん）","国家公安委員会委員長","少子化対策担当大臣"
205014029,"松本 純（まつもと じゅん）","国家公安委員会委員長","デジタル大臣（情報通信技術（IT）政策担当大臣）"
205014039,"松本 純（まつもと じゅん）","国家公安委員会委員長","国家公務員制度担当大臣（公務員制度改革担当大臣）"
205014040,"松本 純（まつもと じゅん）","国家公安委員会委員長","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
205014044,"松本 純（まつもと じゅん）","国家公安委員会委員長","拉致問題担当大臣"
205014045,"松本 純（まつもと じゅん）","国家公安委員会委員長","再チャレンジ担当大臣"
205014048,"松本 純（まつもと じゅん）","国家公安委員会委員長","宇宙政策担当大臣（宇宙開発担当大臣）"
205014061,"松本 純（まつもと じゅん）","国家公安委員会委員長","原子力防災担当大臣"
205014062,"松本 純（まつもと じゅん）","国家公安委員会委員長","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
205014066,"松本 純（まつもと じゅん）","国家公安委員会委員長","東京オリンピック・パラリンピック担当大臣"
205014072,"松本 純（まつもと じゅん）","国家公安委員会委員長","クールジャパン戦略担当大臣"
205014076,"松本 純（まつもと じゅん）","国家公安委員会委員長","知的財産戦略担当大臣"
205014079,"松本 純（まつもと じゅん）","国家公安委員会委員長","マイナンバー制度担当大臣"
205014082,"松本 純（まつもと じゅん）","国家公安委員会委員長","こども政策担当大臣"
205014083,"松本 純（まつもと じゅん）","国家公安委員会委員長","孤独・孤立対策担当大臣"
205014086,"松本 純（まつもと じゅん）","国家公安委員会委員長","経済安全保障担当大臣"
205015003,"松本 純（まつもと じゅん）","防災担当大臣","総務大臣"
205015004,"松本 純（まつもと じゅん）","防災担当大臣","法務大臣"
205015005,"松本 純（まつもと じゅん）","防災担当大臣","外務大臣"
205015007,"松本 純（まつもと じゅん）","防災担当大臣","文部科学大臣"
205015008,"松本 純（まつもと じゅん）","防災担当大臣","厚生労働大臣"
205015011,"松本 純（まつもと じゅん）","防災担当大臣","国土交通大臣"
205015012,"松本 純（まつもと じゅん）","防災担当大臣","環境大臣"
205015013,"松本 純（まつもと じゅん）","防災担当大臣","防衛大臣（防衛庁長官）"
205015016,"松本 純（まつもと じゅん）","防災担当大臣","行政改革担当大臣（行政刷新担当大臣）"
205015017,"松本 純（まつもと じゅん）","防災担当大臣","沖縄及び北方対策担当大臣"
205015019,"松本 純（まつもと じゅん）","防災担当大臣","経済財政政策担当大臣"
205015020,"松本 純（まつもと じゅん）","防災担当大臣","科学技術政策担当大臣"
205015021,"松本 純（まつもと じゅん）","防災担当大臣","規制改革担当大臣"
205015022,"松本 純（まつもと じゅん）","防災担当大臣","男女共同参画担当大臣"
205015028,"松本 純（まつもと じゅん）","防災担当大臣","少子化対策担当大臣"
205015029,"松本 純（まつもと じゅん）","防災担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
205015039,"松本 純（まつもと じゅん）","防災担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
205015040,"松本 純（まつもと じゅん）","防災担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
205015044,"松本 純（まつもと じゅん）","防災担当大臣","拉致問題担当大臣"
205015045,"松本 純（まつもと じゅん）","防災担当大臣","再チャレンジ担当大臣"
205015048,"松本 純（まつもと じゅん）","防災担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
205015061,"松本 純（まつもと じゅん）","防災担当大臣","原子力防災担当大臣"
205015062,"松本 純（まつもと じゅん）","防災担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
205015066,"松本 純（まつもと じゅん）","防災担当大臣","東京オリンピック・パラリンピック担当大臣"
205015072,"松本 純（まつもと じゅん）","防災担当大臣","クールジャパン戦略担当大臣"
205015076,"松本 純（まつもと じゅん）","防災担当大臣","知的財産戦略担当大臣"
