"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
258024003,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","総務大臣"
258024004,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","法務大臣"
258024005,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","外務大臣"
258024007,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","文部科学大臣"
258024008,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","厚生労働大臣"
258024011,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国土交通大臣"
258024012,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","環境大臣"
258024013,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","防衛大臣（防衛庁長官）"
258024014,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公安委員会委員長"
258024015,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","防災担当大臣"
258024016,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
258024017,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","沖縄及び北方対策担当大臣"
258024019,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","経済財政政策担当大臣"
258024020,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","科学技術政策担当大臣"
258024021,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","規制改革担当大臣"
258024022,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","男女共同参画担当大臣"
258024028,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","少子化対策担当大臣"
258024029,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
258024039,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
258024040,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
258024043,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","海洋政策担当大臣"
258024044,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","拉致問題担当大臣"
258024045,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","再チャレンジ担当大臣"
258024048,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","宇宙政策担当大臣（宇宙開発担当大臣）"
258024061,"若宮 健嗣（わかみや けんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","原子力防災担当大臣"
