"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
214017003,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","総務大臣"
214017004,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","法務大臣"
214017005,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","外務大臣"
214017007,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","文部科学大臣"
214017008,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","厚生労働大臣"
214017011,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","国土交通大臣"
214017012,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","環境大臣"
214017013,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","防衛大臣（防衛庁長官）"
214017014,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","国家公安委員会委員長"
214017015,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","防災担当大臣"
214017016,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
214017019,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","経済財政政策担当大臣"
214017020,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","科学技術政策担当大臣"
214017021,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","規制改革担当大臣"
214017022,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","男女共同参画担当大臣"
214017028,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","少子化対策担当大臣"
214017029,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
214017039,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
214017040,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
214017044,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","拉致問題担当大臣"
214017045,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","再チャレンジ担当大臣"
214017048,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
214017061,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","原子力防災担当大臣"
214017062,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
214017066,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","東京オリンピック・パラリンピック担当大臣"
214017071,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","国土強靱化担当大臣"
214017072,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","クールジャパン戦略担当大臣"
214017076,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","知的財産戦略担当大臣"
214017079,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","マイナンバー制度担当大臣"
214017082,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","こども政策担当大臣"
214017083,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","孤独・孤立対策担当大臣"
214017086,"江﨑 鐵磨（えさき てつま）","沖縄及び北方対策担当大臣","経済安全保障担当大臣"
214024003,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","総務大臣"
214024004,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","法務大臣"
214024005,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","外務大臣"
214024007,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","文部科学大臣"
214024008,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","厚生労働大臣"
214024011,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","国土交通大臣"
214024012,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","環境大臣"
214024013,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","防衛大臣（防衛庁長官）"
214024014,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公安委員会委員長"
214024015,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","防災担当大臣"
214024016,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
214024019,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","経済財政政策担当大臣"
214024020,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","科学技術政策担当大臣"
214024021,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","規制改革担当大臣"
214024022,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","男女共同参画担当大臣"
214024028,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","少子化対策担当大臣"
214024029,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
214024039,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
214024040,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
214024044,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","拉致問題担当大臣"
214024045,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","再チャレンジ担当大臣"
214024048,"江﨑 鐵磨（えさき てつま）","消費者及び食品安全担当大臣（食品安全担当大臣）","宇宙政策担当大臣（宇宙開発担当大臣）"
