"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
66020003,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","総務大臣"
66020004,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","法務大臣"
66020005,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","外務大臣"
66020007,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","文部科学大臣"
66020008,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","厚生労働大臣"
66020011,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","国土交通大臣"
66020012,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","環境大臣"
66020013,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","防衛大臣（防衛庁長官）"
66020014,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","国家公安委員会委員長"
66020015,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","防災担当大臣"
66020016,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
66020017,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","沖縄及び北方対策担当大臣"
66020019,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","経済財政政策担当大臣"
66020021,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","規制改革担当大臣"
66020022,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","男女共同参画担当大臣"
66020028,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","少子化対策担当大臣"
66020039,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
66020040,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
66020043,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","海洋政策担当大臣"
66020044,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","拉致問題担当大臣"
66020045,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","再チャレンジ担当大臣"
66020048,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
66020061,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","原子力防災担当大臣"
66020062,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
66020066,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","東京オリンピック・パラリンピック担当大臣"
66020071,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","国土強靱化担当大臣"
66020072,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","クールジャパン戦略担当大臣"
66020076,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","知的財産戦略担当大臣"
66020079,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","マイナンバー制度担当大臣"
66020082,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","こども政策担当大臣"
66020083,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","孤独・孤立対策担当大臣"
66020086,"松田 岩夫（まつだ いわお）","科学技術政策担当大臣","経済安全保障担当大臣"
66024003,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","総務大臣"
66024004,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","法務大臣"
66024005,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","外務大臣"
66024007,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","文部科学大臣"
66024008,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","厚生労働大臣"
66024011,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","国土交通大臣"
66024012,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","環境大臣"
66024013,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","防衛大臣（防衛庁長官）"
66024014,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公安委員会委員長"
66024015,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","防災担当大臣"
66024016,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
66024017,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","沖縄及び北方対策担当大臣"
66024019,"松田 岩夫（まつだ いわお）","消費者及び食品安全担当大臣（食品安全担当大臣）","経済財政政策担当大臣"
