"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
239021003,"北村 誠吾（きたむら せいご）","規制改革担当大臣","総務大臣"
239021004,"北村 誠吾（きたむら せいご）","規制改革担当大臣","法務大臣"
239021005,"北村 誠吾（きたむら せいご）","規制改革担当大臣","外務大臣"
239021007,"北村 誠吾（きたむら せいご）","規制改革担当大臣","文部科学大臣"
239021008,"北村 誠吾（きたむら せいご）","規制改革担当大臣","厚生労働大臣"
239021011,"北村 誠吾（きたむら せいご）","規制改革担当大臣","国土交通大臣"
239021012,"北村 誠吾（きたむら せいご）","規制改革担当大臣","環境大臣"
239021013,"北村 誠吾（きたむら せいご）","規制改革担当大臣","防衛大臣（防衛庁長官）"
239021014,"北村 誠吾（きたむら せいご）","規制改革担当大臣","国家公安委員会委員長"
239021015,"北村 誠吾（きたむら せいご）","規制改革担当大臣","防災担当大臣"
239021016,"北村 誠吾（きたむら せいご）","規制改革担当大臣","行政改革担当大臣（行政刷新担当大臣）"
239021017,"北村 誠吾（きたむら せいご）","規制改革担当大臣","沖縄及び北方対策担当大臣"
239021019,"北村 誠吾（きたむら せいご）","規制改革担当大臣","経済財政政策担当大臣"
239021020,"北村 誠吾（きたむら せいご）","規制改革担当大臣","科学技術政策担当大臣"
239021022,"北村 誠吾（きたむら せいご）","規制改革担当大臣","男女共同参画担当大臣"
239021024,"北村 誠吾（きたむら せいご）","規制改革担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
239021028,"北村 誠吾（きたむら せいご）","規制改革担当大臣","少子化対策担当大臣"
239021029,"北村 誠吾（きたむら せいご）","規制改革担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
239021039,"北村 誠吾（きたむら せいご）","規制改革担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
239021043,"北村 誠吾（きたむら せいご）","規制改革担当大臣","海洋政策担当大臣"
239021044,"北村 誠吾（きたむら せいご）","規制改革担当大臣","拉致問題担当大臣"
239021045,"北村 誠吾（きたむら せいご）","規制改革担当大臣","再チャレンジ担当大臣"
239021048,"北村 誠吾（きたむら せいご）","規制改革担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
239021061,"北村 誠吾（きたむら せいご）","規制改革担当大臣","原子力防災担当大臣"
239021062,"北村 誠吾（きたむら せいご）","規制改革担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
239021066,"北村 誠吾（きたむら せいご）","規制改革担当大臣","東京オリンピック・パラリンピック担当大臣"
239021071,"北村 誠吾（きたむら せいご）","規制改革担当大臣","国土強靱化担当大臣"
239021072,"北村 誠吾（きたむら せいご）","規制改革担当大臣","クールジャパン戦略担当大臣"
239021076,"北村 誠吾（きたむら せいご）","規制改革担当大臣","知的財産戦略担当大臣"
239021079,"北村 誠吾（きたむら せいご）","規制改革担当大臣","マイナンバー制度担当大臣"
239021082,"北村 誠吾（きたむら せいご）","規制改革担当大臣","こども政策担当大臣"
239021083,"北村 誠吾（きたむら せいご）","規制改革担当大臣","孤独・孤立対策担当大臣"
239021086,"北村 誠吾（きたむら せいご）","規制改革担当大臣","経済安全保障担当大臣"
239040003,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","総務大臣"
239040004,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","法務大臣"
239040005,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","外務大臣"
239040007,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","文部科学大臣"
239040008,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","厚生労働大臣"
239040011,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","国土交通大臣"
239040012,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","環境大臣"
239040013,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","防衛大臣（防衛庁長官）"
239040014,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","国家公安委員会委員長"
239040015,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","防災担当大臣"
239040016,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
239040017,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","沖縄及び北方対策担当大臣"
239040019,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","経済財政政策担当大臣"
239040020,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","科学技術政策担当大臣"
239040022,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","男女共同参画担当大臣"
239040024,"北村 誠吾（きたむら せいご）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","消費者及び食品安全担当大臣（食品安全担当大臣）"
