"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
110005003,"岡田 克也（おかだ かつや）","外務大臣","総務大臣"
110005004,"岡田 克也（おかだ かつや）","外務大臣","法務大臣"
110005007,"岡田 克也（おかだ かつや）","外務大臣","文部科学大臣"
110005008,"岡田 克也（おかだ かつや）","外務大臣","厚生労働大臣"
110005011,"岡田 克也（おかだ かつや）","外務大臣","国土交通大臣"
110005012,"岡田 克也（おかだ かつや）","外務大臣","環境大臣"
110005013,"岡田 克也（おかだ かつや）","外務大臣","防衛大臣（防衛庁長官）"
110005014,"岡田 克也（おかだ かつや）","外務大臣","国家公安委員会委員長"
110005015,"岡田 克也（おかだ かつや）","外務大臣","防災担当大臣"
110005017,"岡田 克也（おかだ かつや）","外務大臣","沖縄及び北方対策担当大臣"
110005019,"岡田 克也（おかだ かつや）","外務大臣","経済財政政策担当大臣"
110005020,"岡田 克也（おかだ かつや）","外務大臣","科学技術政策担当大臣"
110005021,"岡田 克也（おかだ かつや）","外務大臣","規制改革担当大臣"
110005024,"岡田 克也（おかだ かつや）","外務大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
110005029,"岡田 克也（おかだ かつや）","外務大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
110005040,"岡田 克也（おかだ かつや）","外務大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
110005043,"岡田 克也（おかだ かつや）","外務大臣","海洋政策担当大臣"
110005044,"岡田 克也（おかだ かつや）","外務大臣","拉致問題担当大臣"
110005045,"岡田 克也（おかだ かつや）","外務大臣","再チャレンジ担当大臣"
110005048,"岡田 克也（おかだ かつや）","外務大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
110005061,"岡田 克也（おかだ かつや）","外務大臣","原子力防災担当大臣"
110005062,"岡田 克也（おかだ かつや）","外務大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
110005066,"岡田 克也（おかだ かつや）","外務大臣","東京オリンピック・パラリンピック担当大臣"
110005071,"岡田 克也（おかだ かつや）","外務大臣","国土強靱化担当大臣"
110005072,"岡田 克也（おかだ かつや）","外務大臣","クールジャパン戦略担当大臣"
110005076,"岡田 克也（おかだ かつや）","外務大臣","知的財産戦略担当大臣"
110005079,"岡田 克也（おかだ かつや）","外務大臣","マイナンバー制度担当大臣"
