"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
161011003,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","総務大臣"
161011004,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","法務大臣"
161011005,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","外務大臣"
161011007,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","文部科学大臣"
161011008,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","厚生労働大臣"
161011012,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","環境大臣"
161011013,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","防衛大臣（防衛庁長官）"
161011014,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","国家公安委員会委員長"
161011015,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","防災担当大臣"
161011016,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","行政改革担当大臣（行政刷新担当大臣）"
161011017,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","沖縄及び北方対策担当大臣"
161011019,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","経済財政政策担当大臣"
161011020,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","科学技術政策担当大臣"
161011021,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","規制改革担当大臣"
161011022,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","男女共同参画担当大臣"
161011024,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
161011028,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","少子化対策担当大臣"
161011029,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
161011039,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
161011040,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
161011044,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","拉致問題担当大臣"
161011045,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","再チャレンジ担当大臣"
161011048,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
161011061,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","原子力防災担当大臣"
161011062,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
161011066,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","東京オリンピック・パラリンピック担当大臣"
161011071,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","国土強靱化担当大臣"
161011072,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","クールジャパン戦略担当大臣"
161011076,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","知的財産戦略担当大臣"
161011079,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","マイナンバー制度担当大臣"
161011082,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","こども政策担当大臣"
161011083,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","孤独・孤立対策担当大臣"
161011086,"羽田 雄一郎（はた ゆういちろう）","国土交通大臣","経済安全保障担当大臣"
161043003,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","総務大臣"
161043004,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","法務大臣"
161043005,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","外務大臣"
161043007,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","文部科学大臣"
161043008,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","厚生労働大臣"
161043012,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","環境大臣"
161043013,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","防衛大臣（防衛庁長官）"
161043014,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","国家公安委員会委員長"
161043015,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","防災担当大臣"
161043016,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
161043017,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","沖縄及び北方対策担当大臣"
161043019,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","経済財政政策担当大臣"
161043020,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","科学技術政策担当大臣"
161043021,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","規制改革担当大臣"
161043022,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","男女共同参画担当大臣"
161043024,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
161043028,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","少子化対策担当大臣"
161043029,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
161043039,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
161043040,"羽田 雄一郎（はた ゆういちろう）","海洋政策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
