"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
56024004,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","法務大臣"
56024005,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","外務大臣"
56024007,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","文部科学大臣"
56024008,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","厚生労働大臣"
56024011,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土交通大臣"
56024012,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","環境大臣"
56024013,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","防衛大臣（防衛庁長官）"
56024014,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","国家公安委員会委員長"
56024015,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","防災担当大臣"
56024016,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
56024017,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","沖縄及び北方対策担当大臣"
56024019,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済財政政策担当大臣"
56024021,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","規制改革担当大臣"
56024039,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
56024040,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
56024043,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","海洋政策担当大臣"
56024044,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","拉致問題担当大臣"
56024045,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","再チャレンジ担当大臣"
56024048,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
56024061,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","原子力防災担当大臣"
56024062,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
56024066,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","東京オリンピック・パラリンピック担当大臣"
56024071,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","国土強靱化担当大臣"
56024072,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","クールジャパン戦略担当大臣"
56024076,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","知的財産戦略担当大臣"
56024079,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","マイナンバー制度担当大臣"
56024082,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","こども政策担当大臣"
56024083,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","孤独・孤立対策担当大臣"
56024086,"猪口 邦子","消費者及び食品安全担当大臣
（食品安全担当大臣）","経済安全保障担当大臣"
56028003,"猪口 邦子","少子化対策担当大臣","総務大臣"
56028004,"猪口 邦子","少子化対策担当大臣","法務大臣"
56028005,"猪口 邦子","少子化対策担当大臣","外務大臣"
56028007,"猪口 邦子","少子化対策担当大臣","文部科学大臣"
56028008,"猪口 邦子","少子化対策担当大臣","厚生労働大臣"
56028011,"猪口 邦子","少子化対策担当大臣","国土交通大臣"
56028012,"猪口 邦子","少子化対策担当大臣","環境大臣"
56028013,"猪口 邦子","少子化対策担当大臣","防衛大臣（防衛庁長官）"
56028014,"猪口 邦子","少子化対策担当大臣","国家公安委員会委員長"
56028015,"猪口 邦子","少子化対策担当大臣","防災担当大臣"
56028016,"猪口 邦子","少子化対策担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
56028017,"猪口 邦子","少子化対策担当大臣","沖縄及び北方対策担当大臣"
56028019,"猪口 邦子","少子化対策担当大臣","経済財政政策担当大臣"
56028021,"猪口 邦子","少子化対策担当大臣","規制改革担当大臣"
56028039,"猪口 邦子","少子化対策担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
56028040,"猪口 邦子","少子化対策担当大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
56028043,"猪口 邦子","少子化対策担当大臣","海洋政策担当大臣"
56028044,"猪口 邦子","少子化対策担当大臣","拉致問題担当大臣"
56028045,"猪口 邦子","少子化対策担当大臣","再チャレンジ担当大臣"
56028048,"猪口 邦子","少子化対策担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
56028061,"猪口 邦子","少子化対策担当大臣","原子力防災担当大臣"
56028062,"猪口 邦子","少子化対策担当大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
56028066,"猪口 邦子","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
56028071,"猪口 邦子","少子化対策担当大臣","国土強靱化担当大臣"
56028072,"猪口 邦子","少子化対策担当大臣","クールジャパン戦略担当大臣"
56028076,"猪口 邦子","少子化対策担当大臣","知的財産戦略担当大臣"
56028079,"猪口 邦子","少子化対策担当大臣","マイナンバー制度担当大臣"
56028082,"猪口 邦子","少子化対策担当大臣","こども政策担当大臣"
56028083,"猪口 邦子","少子化対策担当大臣","孤独・孤立対策担当大臣"
56028086,"猪口 邦子","少子化対策担当大臣","経済安全保障担当大臣"
56029003,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","総務大臣"
56029004,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","法務大臣"
56029005,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","外務大臣"
56029007,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","文部科学大臣"
56029008,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","厚生労働大臣"
56029011,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","国土交通大臣"
56029012,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","環境大臣"
56029013,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","防衛大臣（防衛庁長官）"
56029014,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","国家公安委員会委員長"
56029015,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","防災担当大臣"
56029016,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","行政改革担当大臣
（行政刷新担当大臣）"
56029017,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","沖縄及び北方対策担当大臣"
56029019,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","経済財政政策担当大臣"
56029021,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","規制改革担当大臣"
56029039,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
56029040,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
56029043,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","海洋政策担当大臣"
56029044,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","拉致問題担当大臣"
56029045,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","再チャレンジ担当大臣"
56029048,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","宇宙政策担当大臣
（宇宙開発担当大臣）"
56029061,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","原子力防災担当大臣"
56029062,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
56029066,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","東京オリンピック・パラリンピック担当大臣"
56029071,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","国土強靱化担当大臣"
56029072,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","クールジャパン戦略担当大臣"
56029076,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","知的財産戦略担当大臣"
56029079,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","マイナンバー制度担当大臣"
56029082,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","こども政策担当大臣"
56029083,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","孤独・孤立対策担当大臣"
56029086,"猪口 邦子","デジタル大臣
（情報通信技術（IT）政策担当大臣）","経済安全保障担当大臣"
