"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
228021003,"片山 さつき","規制改革担当大臣","総務大臣"
228021004,"片山 さつき","規制改革担当大臣","法務大臣"
228021005,"片山 さつき","規制改革担当大臣","外務大臣"
228021007,"片山 さつき","規制改革担当大臣","文部科学大臣"
228021008,"片山 さつき","規制改革担当大臣","厚生労働大臣"
228021011,"片山 さつき","規制改革担当大臣","国土交通大臣"
228021012,"片山 さつき","規制改革担当大臣","環境大臣"
228021013,"片山 さつき","規制改革担当大臣","防衛大臣（防衛庁長官）"
228021014,"片山 さつき","規制改革担当大臣","国家公安委員会委員長"
228021015,"片山 さつき","規制改革担当大臣","防災担当大臣"
228021016,"片山 さつき","規制改革担当大臣","行政改革担当大臣
（行政刷新担当大臣）"
228021017,"片山 さつき","規制改革担当大臣","沖縄及び北方対策担当大臣"
228021019,"片山 さつき","規制改革担当大臣","経済財政政策担当大臣"
228021020,"片山 さつき","規制改革担当大臣","科学技術政策担当大臣"
228021024,"片山 さつき","規制改革担当大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
228021028,"片山 さつき","規制改革担当大臣","少子化対策担当大臣"
228021029,"片山 さつき","規制改革担当大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
228021039,"片山 さつき","規制改革担当大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
228021043,"片山 さつき","規制改革担当大臣","海洋政策担当大臣"
228021044,"片山 さつき","規制改革担当大臣","拉致問題担当大臣"
228021045,"片山 さつき","規制改革担当大臣","再チャレンジ担当大臣"
228021048,"片山 さつき","規制改革担当大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
228021061,"片山 さつき","規制改革担当大臣","原子力防災担当大臣"
228021066,"片山 さつき","規制改革担当大臣","東京オリンピック・パラリンピック担当大臣"
228021071,"片山 さつき","規制改革担当大臣","国土強靱化担当大臣"
228021072,"片山 さつき","規制改革担当大臣","クールジャパン戦略担当大臣"
228021076,"片山 さつき","規制改革担当大臣","知的財産戦略担当大臣"
228021079,"片山 さつき","規制改革担当大臣","マイナンバー制度担当大臣"
228021082,"片山 さつき","規制改革担当大臣","こども政策担当大臣"
228021083,"片山 さつき","規制改革担当大臣","孤独・孤立対策担当大臣"
228021086,"片山 さつき","規制改革担当大臣","経済安全保障担当大臣"
228022003,"片山 さつき","男女共同参画担当大臣","総務大臣"
228022004,"片山 さつき","男女共同参画担当大臣","法務大臣"
228022005,"片山 さつき","男女共同参画担当大臣","外務大臣"
