"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
224016003,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","総務大臣"
224016004,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","法務大臣"
224016005,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","外務大臣"
224016007,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","文部科学大臣"
224016008,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","厚生労働大臣"
224016011,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","国土交通大臣"
224016012,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","環境大臣"
224016013,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","防衛大臣（防衛庁長官）"
224016014,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","国家公安委員会委員長"
224016015,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","防災担当大臣"
224016019,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","経済財政政策担当大臣"
224016020,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","科学技術政策担当大臣"
224016021,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","規制改革担当大臣"
224016022,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","男女共同参画担当大臣"
224016029,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
224016040,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
224016044,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","拉致問題担当大臣"
224016045,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","再チャレンジ担当大臣"
224016048,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","宇宙政策担当大臣（宇宙開発担当大臣）"
224016061,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","原子力防災担当大臣"
224016062,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
224016066,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","東京オリンピック・パラリンピック担当大臣"
224016071,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","国土強靱化担当大臣"
224016072,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","クールジャパン戦略担当大臣"
224016076,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","知的財産戦略担当大臣"
224016079,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","マイナンバー制度担当大臣"
224016082,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","こども政策担当大臣"
224016083,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","孤独・孤立対策担当大臣"
224016086,"宮腰 光寛（みやこし みつひろ）","行政改革担当大臣（行政刷新担当大臣）","経済安全保障担当大臣"
224017003,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","総務大臣"
224017004,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","法務大臣"
224017005,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","外務大臣"
224017007,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","文部科学大臣"
224017008,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","厚生労働大臣"
224017011,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","国土交通大臣"
224017012,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","環境大臣"
224017013,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","防衛大臣（防衛庁長官）"
224017014,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","国家公安委員会委員長"
224017015,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","防災担当大臣"
224017019,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","経済財政政策担当大臣"
224017020,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","科学技術政策担当大臣"
224017021,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","規制改革担当大臣"
224017022,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","男女共同参画担当大臣"
224017029,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
224017040,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
224017044,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","拉致問題担当大臣"
224017045,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","再チャレンジ担当大臣"
224017048,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
224017061,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","原子力防災担当大臣"
224017062,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
224017066,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","東京オリンピック・パラリンピック担当大臣"
224017071,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","国土強靱化担当大臣"
224017072,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","クールジャパン戦略担当大臣"
224017076,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","知的財産戦略担当大臣"
224017079,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","マイナンバー制度担当大臣"
224017082,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","こども政策担当大臣"
224017083,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","孤独・孤立対策担当大臣"
224017086,"宮腰 光寛（みやこし みつひろ）","沖縄及び北方対策担当大臣","経済安全保障担当大臣"
224024003,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","総務大臣"
224024004,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","法務大臣"
224024005,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","外務大臣"
224024007,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","文部科学大臣"
224024008,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","厚生労働大臣"
224024011,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国土交通大臣"
224024012,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","環境大臣"
224024013,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","防衛大臣（防衛庁長官）"
224024014,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公安委員会委員長"
224024015,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","防災担当大臣"
224024019,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","経済財政政策担当大臣"
224024020,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","科学技術政策担当大臣"
224024021,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","規制改革担当大臣"
224024022,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","男女共同参画担当大臣"
224024029,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
224024040,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
224024044,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","拉致問題担当大臣"
224024045,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","再チャレンジ担当大臣"
224024048,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","宇宙政策担当大臣（宇宙開発担当大臣）"
224024061,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","原子力防災担当大臣"
224024062,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
224024066,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","東京オリンピック・パラリンピック担当大臣"
224024071,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国土強靱化担当大臣"
224024072,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","クールジャパン戦略担当大臣"
224024076,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","知的財産戦略担当大臣"
224024079,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","マイナンバー制度担当大臣"
224024082,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","こども政策担当大臣"
224024083,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","孤独・孤立対策担当大臣"
224024086,"宮腰 光寛（みやこし みつひろ）","消費者及び食品安全担当大臣（食品安全担当大臣）","経済安全保障担当大臣"
224028003,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","総務大臣"
224028004,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","法務大臣"
224028005,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","外務大臣"
224028007,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","文部科学大臣"
224028008,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","厚生労働大臣"
224028011,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","国土交通大臣"
224028012,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","環境大臣"
224028013,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","防衛大臣（防衛庁長官）"
224028014,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","国家公安委員会委員長"
224028015,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","防災担当大臣"
224028019,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","経済財政政策担当大臣"
224028020,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","科学技術政策担当大臣"
224028021,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","規制改革担当大臣"
224028022,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","男女共同参画担当大臣"
224028029,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
224028040,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
224028044,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","拉致問題担当大臣"
224028045,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","再チャレンジ担当大臣"
224028048,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
224028061,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","原子力防災担当大臣"
224028062,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
224028066,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","東京オリンピック・パラリンピック担当大臣"
224028071,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","国土強靱化担当大臣"
224028072,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","クールジャパン戦略担当大臣"
224028076,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","知的財産戦略担当大臣"
224028079,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","マイナンバー制度担当大臣"
224028082,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","こども政策担当大臣"
224028083,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","孤独・孤立対策担当大臣"
224028086,"宮腰 光寛（みやこし みつひろ）","少子化対策担当大臣","経済安全保障担当大臣"
224039003,"宮腰 光寛（みやこし みつひろ）","国家公務員制度担当大臣（公務員制度改革担当大臣）","総務大臣"
224039004,"宮腰 光寛（みやこし みつひろ）","国家公務員制度担当大臣（公務員制度改革担当大臣）","法務大臣"
