"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
33013003,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","総務大臣"
33013004,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","法務大臣"
33013005,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","外務大臣"
33013007,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","文部科学大臣"
33013008,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","厚生労働大臣"
33013011,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","国土交通大臣"
33013012,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","環境大臣"
33013014,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","国家公安委員会委員長"
33013015,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","防災担当大臣"
33013016,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","行政改革担当大臣（行政刷新担当大臣）"
33013017,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","沖縄及び北方対策担当大臣"
33013019,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","経済財政政策担当大臣"
33013020,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","科学技術政策担当大臣"
33013021,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","規制改革担当大臣"
33013022,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","男女共同参画担当大臣"
33013024,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","消費者及び食品安全担当大臣（食品安全担当大臣）"
33013028,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","少子化対策担当大臣"
33013029,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
33013039,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
33013043,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","海洋政策担当大臣"
33013044,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","拉致問題担当大臣"
33013045,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","再チャレンジ担当大臣"
33013048,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","宇宙政策担当大臣（宇宙開発担当大臣）"
33013061,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","原子力防災担当大臣"
33013062,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
33013066,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","東京オリンピック・パラリンピック担当大臣"
33013071,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","国土強靱化担当大臣"
33013072,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","クールジャパン戦略担当大臣"
33013076,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","知的財産戦略担当大臣"
33013079,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","マイナンバー制度担当大臣"
33013082,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","こども政策担当大臣"
33013083,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","孤独・孤立対策担当大臣"
33013086,"石破 茂（いしば しげる）","防衛大臣（防衛庁長官）","経済安全保障担当大臣"
33040003,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","総務大臣"
33040004,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","法務大臣"
33040005,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","外務大臣"
33040007,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","文部科学大臣"
33040008,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","厚生労働大臣"
33040011,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","国土交通大臣"
33040012,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","環境大臣"
33040014,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","国家公安委員会委員長"
33040015,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","防災担当大臣"
33040016,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
33040017,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","沖縄及び北方対策担当大臣"
33040019,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","経済財政政策担当大臣"
33040020,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","科学技術政策担当大臣"
33040021,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","規制改革担当大臣"
33040022,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","男女共同参画担当大臣"
33040024,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","消費者及び食品安全担当大臣（食品安全担当大臣）"
33040028,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","少子化対策担当大臣"
33040029,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
33040039,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
33040043,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","海洋政策担当大臣"
33040044,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","拉致問題担当大臣"
33040045,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","再チャレンジ担当大臣"
33040048,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","宇宙政策担当大臣（宇宙開発担当大臣）"
33040061,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","原子力防災担当大臣"
33040062,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
33040066,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","東京オリンピック・パラリンピック担当大臣"
33040071,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","国土強靱化担当大臣"
33040072,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","クールジャパン戦略担当大臣"
33040076,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","知的財産戦略担当大臣"
33040079,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","マイナンバー制度担当大臣"
33040082,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","こども政策担当大臣"
33040083,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","孤独・孤立対策担当大臣"
33040086,"石破 茂（いしば しげる）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","経済安全保障担当大臣"
