"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
172003004,"新藤 義孝（しんどう よしたか）","総務大臣","法務大臣"
172003005,"新藤 義孝（しんどう よしたか）","総務大臣","外務大臣"
172003007,"新藤 義孝（しんどう よしたか）","総務大臣","文部科学大臣"
172003008,"新藤 義孝（しんどう よしたか）","総務大臣","厚生労働大臣"
172003011,"新藤 義孝（しんどう よしたか）","総務大臣","国土交通大臣"
172003012,"新藤 義孝（しんどう よしたか）","総務大臣","環境大臣"
172003013,"新藤 義孝（しんどう よしたか）","総務大臣","防衛大臣（防衛庁長官）"
172003014,"新藤 義孝（しんどう よしたか）","総務大臣","国家公安委員会委員長"
172003015,"新藤 義孝（しんどう よしたか）","総務大臣","防災担当大臣"
172003016,"新藤 義孝（しんどう よしたか）","総務大臣","行政改革担当大臣（行政刷新担当大臣）"
172003017,"新藤 義孝（しんどう よしたか）","総務大臣","沖縄及び北方対策担当大臣"
172003019,"新藤 義孝（しんどう よしたか）","総務大臣","経済財政政策担当大臣"
172003020,"新藤 義孝（しんどう よしたか）","総務大臣","科学技術政策担当大臣"
172003021,"新藤 義孝（しんどう よしたか）","総務大臣","規制改革担当大臣"
172003022,"新藤 義孝（しんどう よしたか）","総務大臣","男女共同参画担当大臣"
172003024,"新藤 義孝（しんどう よしたか）","総務大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
172003028,"新藤 義孝（しんどう よしたか）","総務大臣","少子化対策担当大臣"
172003029,"新藤 義孝（しんどう よしたか）","総務大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
172003039,"新藤 義孝（しんどう よしたか）","総務大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
172003043,"新藤 義孝（しんどう よしたか）","総務大臣","海洋政策担当大臣"
172003044,"新藤 義孝（しんどう よしたか）","総務大臣","拉致問題担当大臣"
172003045,"新藤 義孝（しんどう よしたか）","総務大臣","再チャレンジ担当大臣"
172003048,"新藤 義孝（しんどう よしたか）","総務大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
172003061,"新藤 義孝（しんどう よしたか）","総務大臣","原子力防災担当大臣"
172003062,"新藤 義孝（しんどう よしたか）","総務大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
172003066,"新藤 義孝（しんどう よしたか）","総務大臣","東京オリンピック・パラリンピック担当大臣"
172003071,"新藤 義孝（しんどう よしたか）","総務大臣","国土強靱化担当大臣"
172003072,"新藤 義孝（しんどう よしたか）","総務大臣","クールジャパン戦略担当大臣"
172003076,"新藤 義孝（しんどう よしたか）","総務大臣","知的財産戦略担当大臣"
172003079,"新藤 義孝（しんどう よしたか）","総務大臣","マイナンバー制度担当大臣"
172003082,"新藤 義孝（しんどう よしたか）","総務大臣","こども政策担当大臣"
172003083,"新藤 義孝（しんどう よしたか）","総務大臣","孤独・孤立対策担当大臣"
172003086,"新藤 義孝（しんどう よしたか）","総務大臣","経済安全保障担当大臣"
172040004,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","法務大臣"
172040005,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","外務大臣"
172040007,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","文部科学大臣"
172040008,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","厚生労働大臣"
172040011,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","国土交通大臣"
172040012,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","環境大臣"
172040013,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","防衛大臣（防衛庁長官）"
172040014,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","国家公安委員会委員長"
172040015,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","防災担当大臣"
172040016,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
172040017,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","沖縄及び北方対策担当大臣"
172040019,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","経済財政政策担当大臣"
172040020,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","科学技術政策担当大臣"
172040021,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","規制改革担当大臣"
172040022,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","男女共同参画担当大臣"
172040024,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","消費者及び食品安全担当大臣（食品安全担当大臣）"
172040028,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","少子化対策担当大臣"
172040029,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
172040039,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
172040043,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","海洋政策担当大臣"
172040044,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","拉致問題担当大臣"
172040045,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","再チャレンジ担当大臣"
172040048,"新藤 義孝（しんどう よしたか）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）","宇宙政策担当大臣（宇宙開発担当大臣）"
