"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
120004003,"仙谷 由人（せんごく よしと）","法務大臣","総務大臣"
120004005,"仙谷 由人（せんごく よしと）","法務大臣","外務大臣"
120004007,"仙谷 由人（せんごく よしと）","法務大臣","文部科学大臣"
120004008,"仙谷 由人（せんごく よしと）","法務大臣","厚生労働大臣"
120004011,"仙谷 由人（せんごく よしと）","法務大臣","国土交通大臣"
120004012,"仙谷 由人（せんごく よしと）","法務大臣","環境大臣"
120004013,"仙谷 由人（せんごく よしと）","法務大臣","防衛大臣（防衛庁長官）"
120004014,"仙谷 由人（せんごく よしと）","法務大臣","国家公安委員会委員長"
120004015,"仙谷 由人（せんごく よしと）","法務大臣","防災担当大臣"
120004017,"仙谷 由人（せんごく よしと）","法務大臣","沖縄及び北方対策担当大臣"
120004019,"仙谷 由人（せんごく よしと）","法務大臣","経済財政政策担当大臣"
120004020,"仙谷 由人（せんごく よしと）","法務大臣","科学技術政策担当大臣"
120004021,"仙谷 由人（せんごく よしと）","法務大臣","規制改革担当大臣"
120004022,"仙谷 由人（せんごく よしと）","法務大臣","男女共同参画担当大臣"
120004024,"仙谷 由人（せんごく よしと）","法務大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
120004028,"仙谷 由人（せんごく よしと）","法務大臣","少子化対策担当大臣"
120004029,"仙谷 由人（せんごく よしと）","法務大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
120004040,"仙谷 由人（せんごく よしと）","法務大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
120004043,"仙谷 由人（せんごく よしと）","法務大臣","海洋政策担当大臣"
120004045,"仙谷 由人（せんごく よしと）","法務大臣","再チャレンジ担当大臣"
120004048,"仙谷 由人（せんごく よしと）","法務大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
120004061,"仙谷 由人（せんごく よしと）","法務大臣","原子力防災担当大臣"
120004062,"仙谷 由人（せんごく よしと）","法務大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
120004066,"仙谷 由人（せんごく よしと）","法務大臣","東京オリンピック・パラリンピック担当大臣"
120004071,"仙谷 由人（せんごく よしと）","法務大臣","国土強靱化担当大臣"
120004072,"仙谷 由人（せんごく よしと）","法務大臣","クールジャパン戦略担当大臣"
120004076,"仙谷 由人（せんごく よしと）","法務大臣","知的財産戦略担当大臣"
120004079,"仙谷 由人（せんごく よしと）","法務大臣","マイナンバー制度担当大臣"
120004082,"仙谷 由人（せんごく よしと）","法務大臣","こども政策担当大臣"
120004083,"仙谷 由人（せんごく よしと）","法務大臣","孤独・孤立対策担当大臣"
120004086,"仙谷 由人（せんごく よしと）","法務大臣","経済安全保障担当大臣"
120016003,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","総務大臣"
120016005,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","外務大臣"
120016007,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","文部科学大臣"
120016008,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","厚生労働大臣"
120016011,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","国土交通大臣"
120016012,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","環境大臣"
120016013,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","防衛大臣（防衛庁長官）"
120016014,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","国家公安委員会委員長"
120016015,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","防災担当大臣"
120016017,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","沖縄及び北方対策担当大臣"
120016019,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","経済財政政策担当大臣"
120016020,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","科学技術政策担当大臣"
120016021,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","規制改革担当大臣"
120016022,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","男女共同参画担当大臣"
120016024,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","消費者及び食品安全担当大臣（食品安全担当大臣）"
120016028,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","少子化対策担当大臣"
120016029,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
120016040,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
120016043,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","海洋政策担当大臣"
120016045,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","再チャレンジ担当大臣"
120016048,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","宇宙政策担当大臣（宇宙開発担当大臣）"
120016061,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","原子力防災担当大臣"
120016062,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
120016066,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","東京オリンピック・パラリンピック担当大臣"
120016071,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","国土強靱化担当大臣"
120016072,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","クールジャパン戦略担当大臣"
120016076,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","知的財産戦略担当大臣"
120016079,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","マイナンバー制度担当大臣"
120016082,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","こども政策担当大臣"
120016083,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","孤独・孤立対策担当大臣"
120016086,"仙谷 由人（せんごく よしと）","行政改革担当大臣（行政刷新担当大臣）","経済安全保障担当大臣"
120039003,"仙谷 由人（せんごく よしと）","国家公務員制度担当大臣（公務員制度改革担当大臣）","総務大臣"
