"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
123022003,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","総務大臣"
123022004,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","法務大臣"
123022005,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","外務大臣"
123022007,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","文部科学大臣"
123022008,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","厚生労働大臣"
123022011,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","国土交通大臣"
123022012,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","環境大臣"
123022013,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","防衛大臣（防衛庁長官）"
123022014,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","国家公安委員会委員長"
123022015,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","防災担当大臣"
123022016,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","行政改革担当大臣（行政刷新担当大臣）"
123022017,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","沖縄及び北方対策担当大臣"
123022019,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","経済財政政策担当大臣"
123022020,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","科学技術政策担当大臣"
123022021,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","規制改革担当大臣"
123022029,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
123022039,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
123022040,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
123022043,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","海洋政策担当大臣"
123022044,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","拉致問題担当大臣"
123022045,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","再チャレンジ担当大臣"
123022048,"福島 みずほ（ふくしま みずほ）","男女共同参画担当大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
