"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
138012003,"松本 龍（まつもと りゅう）","環境大臣","総務大臣"
138012004,"松本 龍（まつもと りゅう）","環境大臣","法務大臣"
138012005,"松本 龍（まつもと りゅう）","環境大臣","外務大臣"
138012007,"松本 龍（まつもと りゅう）","環境大臣","文部科学大臣"
138012008,"松本 龍（まつもと りゅう）","環境大臣","厚生労働大臣"
138012011,"松本 龍（まつもと りゅう）","環境大臣","国土交通大臣"
138012013,"松本 龍（まつもと りゅう）","環境大臣","防衛大臣（防衛庁長官）"
138012014,"松本 龍（まつもと りゅう）","環境大臣","国家公安委員会委員長"
138012016,"松本 龍（まつもと りゅう）","環境大臣","行政改革担当大臣（行政刷新担当大臣）"
138012017,"松本 龍（まつもと りゅう）","環境大臣","沖縄及び北方対策担当大臣"
138012019,"松本 龍（まつもと りゅう）","環境大臣","経済財政政策担当大臣"
138012020,"松本 龍（まつもと りゅう）","環境大臣","科学技術政策担当大臣"
138012021,"松本 龍（まつもと りゅう）","環境大臣","規制改革担当大臣"
138012022,"松本 龍（まつもと りゅう）","環境大臣","男女共同参画担当大臣"
138012024,"松本 龍（まつもと りゅう）","環境大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
138012028,"松本 龍（まつもと りゅう）","環境大臣","少子化対策担当大臣"
138012029,"松本 龍（まつもと りゅう）","環境大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
138012039,"松本 龍（まつもと りゅう）","環境大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
138012040,"松本 龍（まつもと りゅう）","環境大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
138012043,"松本 龍（まつもと りゅう）","環境大臣","海洋政策担当大臣"
138012044,"松本 龍（まつもと りゅう）","環境大臣","拉致問題担当大臣"
138012045,"松本 龍（まつもと りゅう）","環境大臣","再チャレンジ担当大臣"
138012048,"松本 龍（まつもと りゅう）","環境大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
138012061,"松本 龍（まつもと りゅう）","環境大臣","原子力防災担当大臣"
138012062,"松本 龍（まつもと りゅう）","環境大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
138012066,"松本 龍（まつもと りゅう）","環境大臣","東京オリンピック・パラリンピック担当大臣"
138012071,"松本 龍（まつもと りゅう）","環境大臣","国土強靱化担当大臣"
138012072,"松本 龍（まつもと りゅう）","環境大臣","クールジャパン戦略担当大臣"
138012076,"松本 龍（まつもと りゅう）","環境大臣","知的財産戦略担当大臣"
138012079,"松本 龍（まつもと りゅう）","環境大臣","マイナンバー制度担当大臣"
138012082,"松本 龍（まつもと りゅう）","環境大臣","こども政策担当大臣"
138012083,"松本 龍（まつもと りゅう）","環境大臣","孤独・孤立対策担当大臣"
138012086,"松本 龍（まつもと りゅう）","環境大臣","経済安全保障担当大臣"
138015003,"松本 龍（まつもと りゅう）","防災担当大臣","総務大臣"
138015004,"松本 龍（まつもと りゅう）","防災担当大臣","法務大臣"
138015005,"松本 龍（まつもと りゅう）","防災担当大臣","外務大臣"
138015007,"松本 龍（まつもと りゅう）","防災担当大臣","文部科学大臣"
138015008,"松本 龍（まつもと りゅう）","防災担当大臣","厚生労働大臣"
138015011,"松本 龍（まつもと りゅう）","防災担当大臣","国土交通大臣"
138015013,"松本 龍（まつもと りゅう）","防災担当大臣","防衛大臣（防衛庁長官）"
138015014,"松本 龍（まつもと りゅう）","防災担当大臣","国家公安委員会委員長"
138015016,"松本 龍（まつもと りゅう）","防災担当大臣","行政改革担当大臣（行政刷新担当大臣）"
138015017,"松本 龍（まつもと りゅう）","防災担当大臣","沖縄及び北方対策担当大臣"
138015019,"松本 龍（まつもと りゅう）","防災担当大臣","経済財政政策担当大臣"
138015020,"松本 龍（まつもと りゅう）","防災担当大臣","科学技術政策担当大臣"
138015021,"松本 龍（まつもと りゅう）","防災担当大臣","規制改革担当大臣"
138015022,"松本 龍（まつもと りゅう）","防災担当大臣","男女共同参画担当大臣"
138015024,"松本 龍（まつもと りゅう）","防災担当大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
138015028,"松本 龍（まつもと りゅう）","防災担当大臣","少子化対策担当大臣"
138015029,"松本 龍（まつもと りゅう）","防災担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
138015039,"松本 龍（まつもと りゅう）","防災担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
138015040,"松本 龍（まつもと りゅう）","防災担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
138015043,"松本 龍（まつもと りゅう）","防災担当大臣","海洋政策担当大臣"
