"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
249003004,"金子 恭之","総務大臣","法務大臣"
249003005,"金子 恭之","総務大臣","外務大臣"
249003007,"金子 恭之","総務大臣","文部科学大臣"
249003008,"金子 恭之","総務大臣","厚生労働大臣"
249003011,"金子 恭之","総務大臣","国土交通大臣"
249003012,"金子 恭之","総務大臣","環境大臣"
249003013,"金子 恭之","総務大臣","防衛大臣（防衛庁長官）"
249003014,"金子 恭之","総務大臣","国家公安委員会委員長"
249003015,"金子 恭之","総務大臣","防災担当大臣"
249003016,"金子 恭之","総務大臣","行政改革担当大臣（行政刷新担当大臣）"
249003017,"金子 恭之","総務大臣","沖縄及び北方対策担当大臣"
249003019,"金子 恭之","総務大臣","経済財政政策担当大臣"
249003020,"金子 恭之","総務大臣","科学技術政策担当大臣"
249003021,"金子 恭之","総務大臣","規制改革担当大臣"
249003022,"金子 恭之","総務大臣","男女共同参画担当大臣"
249003024,"金子 恭之","総務大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
249003028,"金子 恭之","総務大臣","少子化対策担当大臣"
249003029,"金子 恭之","総務大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
249003039,"金子 恭之","総務大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
249003040,"金子 恭之","総務大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
249003043,"金子 恭之","総務大臣","海洋政策担当大臣"
249003044,"金子 恭之","総務大臣","拉致問題担当大臣"
249003045,"金子 恭之","総務大臣","再チャレンジ担当大臣"
249003048,"金子 恭之","総務大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
249003061,"金子 恭之","総務大臣","原子力防災担当大臣"
249003062,"金子 恭之","総務大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
249003066,"金子 恭之","総務大臣","東京オリンピック・パラリンピック担当大臣"
249003071,"金子 恭之","総務大臣","国土強靱化担当大臣"
249003072,"金子 恭之","総務大臣","クールジャパン戦略担当大臣"
249003076,"金子 恭之","総務大臣","知的財産戦略担当大臣"
249003079,"金子 恭之","総務大臣","マイナンバー制度担当大臣"
249003082,"金子 恭之","総務大臣","こども政策担当大臣"
249003083,"金子 恭之","総務大臣","孤独・孤立対策担当大臣"
249003086,"金子 恭之","総務大臣","経済安全保障担当大臣"
