"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
184012003,"望月 義夫（もちづき よしお）","環境大臣","総務大臣"
184012004,"望月 義夫（もちづき よしお）","環境大臣","法務大臣"
184012005,"望月 義夫（もちづき よしお）","環境大臣","外務大臣"
184012007,"望月 義夫（もちづき よしお）","環境大臣","文部科学大臣"
184012008,"望月 義夫（もちづき よしお）","環境大臣","厚生労働大臣"
184012011,"望月 義夫（もちづき よしお）","環境大臣","国土交通大臣"
184012013,"望月 義夫（もちづき よしお）","環境大臣","防衛大臣（防衛庁長官）"
184012014,"望月 義夫（もちづき よしお）","環境大臣","国家公安委員会委員長"
184012015,"望月 義夫（もちづき よしお）","環境大臣","防災担当大臣"
184012016,"望月 義夫（もちづき よしお）","環境大臣","行政改革担当大臣（行政刷新担当大臣）"
184012017,"望月 義夫（もちづき よしお）","環境大臣","沖縄及び北方対策担当大臣"
184012019,"望月 義夫（もちづき よしお）","環境大臣","経済財政政策担当大臣"
184012020,"望月 義夫（もちづき よしお）","環境大臣","科学技術政策担当大臣"
184012021,"望月 義夫（もちづき よしお）","環境大臣","規制改革担当大臣"
184012022,"望月 義夫（もちづき よしお）","環境大臣","男女共同参画担当大臣"
184012024,"望月 義夫（もちづき よしお）","環境大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
184012028,"望月 義夫（もちづき よしお）","環境大臣","少子化対策担当大臣"
184012029,"望月 義夫（もちづき よしお）","環境大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
184012039,"望月 義夫（もちづき よしお）","環境大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
184012040,"望月 義夫（もちづき よしお）","環境大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
184012043,"望月 義夫（もちづき よしお）","環境大臣","海洋政策担当大臣"
184012044,"望月 義夫（もちづき よしお）","環境大臣","拉致問題担当大臣"
184012045,"望月 義夫（もちづき よしお）","環境大臣","再チャレンジ担当大臣"
184012048,"望月 義夫（もちづき よしお）","環境大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
184012062,"望月 義夫（もちづき よしお）","環境大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
184012066,"望月 義夫（もちづき よしお）","環境大臣","東京オリンピック・パラリンピック担当大臣"
184012071,"望月 義夫（もちづき よしお）","環境大臣","国土強靱化担当大臣"
184012072,"望月 義夫（もちづき よしお）","環境大臣","クールジャパン戦略担当大臣"
184012076,"望月 義夫（もちづき よしお）","環境大臣","知的財産戦略担当大臣"
184012079,"望月 義夫（もちづき よしお）","環境大臣","マイナンバー制度担当大臣"
184012082,"望月 義夫（もちづき よしお）","環境大臣","こども政策担当大臣"
184012083,"望月 義夫（もちづき よしお）","環境大臣","孤独・孤立対策担当大臣"
184012086,"望月 義夫（もちづき よしお）","環境大臣","経済安全保障担当大臣"
184061003,"望月 義夫（もちづき よしお）","原子力防災担当大臣","総務大臣"
184061004,"望月 義夫（もちづき よしお）","原子力防災担当大臣","法務大臣"
184061005,"望月 義夫（もちづき よしお）","原子力防災担当大臣","外務大臣"
