"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
110004003,"千葉 景子","法務大臣","総務大臣"
110004005,"千葉 景子","法務大臣","外務大臣"
110004007,"千葉 景子","法務大臣","文部科学大臣"
110004008,"千葉 景子","法務大臣","厚生労働大臣"
110004011,"千葉 景子","法務大臣","国土交通大臣"
110004012,"千葉 景子","法務大臣","環境大臣"
110004013,"千葉 景子","法務大臣","防衛大臣（防衛庁長官）"
110004014,"千葉 景子","法務大臣","国家公安委員会委員長"
110004015,"千葉 景子","法務大臣","防災担当大臣"
110004016,"千葉 景子","法務大臣","行政改革担当大臣
（行政刷新担当大臣）"
110004017,"千葉 景子","法務大臣","沖縄及び北方対策担当大臣"
110004019,"千葉 景子","法務大臣","経済財政政策担当大臣"
110004020,"千葉 景子","法務大臣","科学技術政策担当大臣"
110004021,"千葉 景子","法務大臣","規制改革担当大臣"
110004022,"千葉 景子","法務大臣","男女共同参画担当大臣"
110004024,"千葉 景子","法務大臣","消費者及び食品安全担当大臣
（食品安全担当大臣）"
110004028,"千葉 景子","法務大臣","少子化対策担当大臣"
110004029,"千葉 景子","法務大臣","デジタル大臣
（情報通信技術（IT）政策担当大臣）"
110004039,"千葉 景子","法務大臣","国家公務員制度担当大臣
（公務員制度改革担当大臣）"
110004040,"千葉 景子","法務大臣","地方創生担当大臣
（地方分権改革／地域主権推進担当大臣）"
110004043,"千葉 景子","法務大臣","海洋政策担当大臣"
110004044,"千葉 景子","法務大臣","拉致問題担当大臣"
110004045,"千葉 景子","法務大臣","再チャレンジ担当大臣"
110004048,"千葉 景子","法務大臣","宇宙政策担当大臣
（宇宙開発担当大臣）"
110004061,"千葉 景子","法務大臣","原子力防災担当大臣"
110004062,"千葉 景子","法務大臣","女性活躍担当大臣
（女性活力・子育て支援担当大臣）"
110004066,"千葉 景子","法務大臣","東京オリンピック・パラリンピック担当大臣"
110004071,"千葉 景子","法務大臣","国土強靱化担当大臣"
110004072,"千葉 景子","法務大臣","クールジャパン戦略担当大臣"
110004076,"千葉 景子","法務大臣","知的財産戦略担当大臣"
110004079,"千葉 景子","法務大臣","マイナンバー制度担当大臣"
110004082,"千葉 景子","法務大臣","こども政策担当大臣"
110004083,"千葉 景子","法務大臣","孤独・孤立対策担当大臣"
110004086,"千葉 景子","法務大臣","経済安全保障担当大臣"
