"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
244020003,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","総務大臣"
244020004,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","法務大臣"
244020005,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","外務大臣"
244020007,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","文部科学大臣"
244020008,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","厚生労働大臣"
244020011,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","国土交通大臣"
244020012,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","環境大臣"
244020013,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","防衛大臣（防衛庁長官）"
244020014,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","国家公安委員会委員長"
244020015,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","防災担当大臣"
244020016,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","行政改革担当大臣（行政刷新担当大臣）"
244020017,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","沖縄及び北方対策担当大臣"
244020019,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","経済財政政策担当大臣"
244020021,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","規制改革担当大臣"
244020022,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","男女共同参画担当大臣"
244020028,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","少子化対策担当大臣"
244020029,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
244020039,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
244020040,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
244020043,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","海洋政策担当大臣"
244020044,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","拉致問題担当大臣"
244020045,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","再チャレンジ担当大臣"
244020061,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","原子力防災担当大臣"
244020062,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
244020066,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","東京オリンピック・パラリンピック担当大臣"
244020071,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","国土強靱化担当大臣"
244020079,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","マイナンバー制度担当大臣"
244020082,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","こども政策担当大臣"
244020083,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","孤独・孤立対策担当大臣"
244020086,"井上 信治（いのうえ しんじ）","科学技術政策担当大臣","経済安全保障担当大臣"
244024003,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","総務大臣"
244024004,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","法務大臣"
244024005,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","外務大臣"
244024007,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","文部科学大臣"
244024008,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","厚生労働大臣"
244024011,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国土交通大臣"
244024012,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","環境大臣"
244024013,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","防衛大臣（防衛庁長官）"
244024014,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公安委員会委員長"
244024015,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","防災担当大臣"
244024016,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
244024017,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","沖縄及び北方対策担当大臣"
244024019,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","経済財政政策担当大臣"
244024021,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","規制改革担当大臣"
244024022,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","男女共同参画担当大臣"
244024028,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","少子化対策担当大臣"
244024029,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
244024039,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
244024040,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
244024043,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","海洋政策担当大臣"
244024044,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","拉致問題担当大臣"
244024045,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","再チャレンジ担当大臣"
244024061,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","原子力防災担当大臣"
244024062,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
244024066,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","東京オリンピック・パラリンピック担当大臣"
244024071,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","国土強靱化担当大臣"
244024079,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","マイナンバー制度担当大臣"
244024082,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","こども政策担当大臣"
244024083,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","孤独・孤立対策担当大臣"
244024086,"井上 信治（いのうえ しんじ）","消費者及び食品安全担当大臣（食品安全担当大臣）","経済安全保障担当大臣"
244048003,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","総務大臣"
244048004,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","法務大臣"
244048005,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","外務大臣"
244048007,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","文部科学大臣"
244048008,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","厚生労働大臣"
244048011,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","国土交通大臣"
244048012,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","環境大臣"
244048013,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","防衛大臣（防衛庁長官）"
244048014,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","国家公安委員会委員長"
244048015,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","防災担当大臣"
244048016,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","行政改革担当大臣（行政刷新担当大臣）"
244048017,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","沖縄及び北方対策担当大臣"
244048019,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","経済財政政策担当大臣"
244048021,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","規制改革担当大臣"
244048022,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","男女共同参画担当大臣"
244048028,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","少子化対策担当大臣"
244048029,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
244048039,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
244048040,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
244048043,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","海洋政策担当大臣"
244048044,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","拉致問題担当大臣"
244048045,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","再チャレンジ担当大臣"
244048061,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","原子力防災担当大臣"
244048062,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
244048066,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","東京オリンピック・パラリンピック担当大臣"
244048071,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","国土強靱化担当大臣"
244048079,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","マイナンバー制度担当大臣"
244048082,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","こども政策担当大臣"
244048083,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","孤独・孤立対策担当大臣"
244048086,"井上 信治（いのうえ しんじ）","宇宙政策担当大臣（宇宙開発担当大臣）","経済安全保障担当大臣"
244072003,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","総務大臣"
244072004,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","法務大臣"
244072005,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","外務大臣"
244072007,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","文部科学大臣"
244072008,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","厚生労働大臣"
244072011,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","国土交通大臣"
244072012,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","環境大臣"
244072013,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","防衛大臣（防衛庁長官）"
244072014,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","国家公安委員会委員長"
244072015,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","防災担当大臣"
244072016,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","行政改革担当大臣（行政刷新担当大臣）"
244072017,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","沖縄及び北方対策担当大臣"
244072019,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","経済財政政策担当大臣"
244072021,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","規制改革担当大臣"
244072022,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","男女共同参画担当大臣"
244072028,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","少子化対策担当大臣"
244072029,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
244072039,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
244072040,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
244072043,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","海洋政策担当大臣"
244072044,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","拉致問題担当大臣"
244072045,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","再チャレンジ担当大臣"
244072061,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","原子力防災担当大臣"
244072062,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
244072066,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","東京オリンピック・パラリンピック担当大臣"
244072071,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","国土強靱化担当大臣"
244072079,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","マイナンバー制度担当大臣"
244072082,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","こども政策担当大臣"
244072083,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","孤独・孤立対策担当大臣"
244072086,"井上 信治（いのうえ しんじ）","クールジャパン戦略担当大臣","経済安全保障担当大臣"
244076003,"井上 信治（いのうえ しんじ）","知的財産戦略担当大臣","総務大臣"
244076004,"井上 信治（いのうえ しんじ）","知的財産戦略担当大臣","法務大臣"
