"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
212014003,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","総務大臣"
212014004,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","法務大臣"
212014005,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","外務大臣"
212014007,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","文部科学大臣"
212014008,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","厚生労働大臣"
212014011,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","国土交通大臣"
212014012,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","環境大臣"
212014013,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","防衛大臣（防衛庁長官）"
212014016,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","行政改革担当大臣（行政刷新担当大臣）"
212014017,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","沖縄及び北方対策担当大臣"
212014019,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","経済財政政策担当大臣"
212014020,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","科学技術政策担当大臣"
212014021,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","規制改革担当大臣"
212014022,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","男女共同参画担当大臣"
212014024,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","消費者及び食品安全担当大臣（食品安全担当大臣）"
212014028,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","少子化対策担当大臣"
212014029,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","デジタル大臣（情報通信技術（IT）政策担当大臣）"
212014039,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","国家公務員制度担当大臣（公務員制度改革担当大臣）"
212014040,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
212014044,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","拉致問題担当大臣"
212014045,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","再チャレンジ担当大臣"
212014048,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","宇宙政策担当大臣（宇宙開発担当大臣）"
212014061,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","原子力防災担当大臣"
212014062,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
212014066,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","東京オリンピック・パラリンピック担当大臣"
212014072,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","クールジャパン戦略担当大臣"
212014076,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","知的財産戦略担当大臣"
212014079,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","マイナンバー制度担当大臣"
212014082,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","こども政策担当大臣"
212014083,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","孤独・孤立対策担当大臣"
212014086,"小此木 八郎（おこのぎ はちろう）","国家公安委員会委員長","経済安全保障担当大臣"
212015003,"小此木 八郎（おこのぎ はちろう）","防災担当大臣","総務大臣"
212015004,"小此木 八郎（おこのぎ はちろう）","防災担当大臣","法務大臣"
